identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3313300826225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,18319.04,NA,7521,203,39987,11515,4904,12522,0,0,6953,0,0,0,77,10,5,6,0,0,NA,79078,0,NA,0,NA,0,February,2026,2026
A3313600826225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,84622.93,NA,8845,724,140681,51096,65945,84332,0,0,24717,0,0,0,259,24,11,31,0,0,NA,360623,0,NA,0,NA,0,February,2026,2026
A3313400826225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,17245.8,NA,1806,139,29051,9684,14366,7509,0,0,4580,0,0,0,70,16,9,5,0,0,NA,64330,0,NA,0,NA,0,February,2026,2026
A3313500826225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,14641.58,NA,2560,139,32135,10062,10272,9998,0,0,4837,0,0,0,69,15,11,9,0,0,NA,64499,0,NA,0,NA,0,February,2026,2026
A3313800826225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,13352.94,NA,2031,128,23794,4452,8726,15918,0,0,4427,0,0,0,72,5,14,11,0,0,NA,58943,0,NA,0,NA,0,February,2026,2026
A3313700826225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,26672.79,NA,3895,243,57266,11094,14895,29373,0,0,8515,0,0,0,116,15,12,10,0,0,NA,120189,0,NA,0,NA,0,February,2026,2026
A3313900826225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,40699.21,NA,5832,583,67605,12489,24154,23367,0,0,16925,0,0,0,112,12,10,11,0,0,NA,293939,0,WIND,61748,NA,0,February,2026,2026
A3314100826225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,27970.44,NA,4205,307,64479,23728,12357,46854,0,0,10973,0,0,0,88,16,7,20,0,0,NA,157515,0,NA,0,NA,0,February,2026,2026
A3314000826225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,36905.61,NA,2261,367,80135,31091,30713,39623,0,0,15129,0,0,0,117,17,13,6,0,0,NA,193203,0,NA,0,NA,0,February,2026,2026
A3314200826225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,21680.4,NA,1798,276,57749,29381,6034,26858,0,0,9353,0,0,0,87,18,7,19,0,0,NA,127664,0,NA,0,NA,0,February,2026,2026
A3314400826225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,30090.16,NA,4266,396,67157,25130,23351,35950,0,0,10753,0,0,0,108,15,16,9,0,0,NA,159505,0,NA,0,NA,0,February,2026,2026
A3314500826225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,14968.67,NA,3774,189,27798,12403,12352,23253,0,0,5482,0,0,0,90,18,9,6,0,0,NA,85400,0,NA,0,NA,0,February,2026,2026
A3314600826225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,18426.78,NA,3275,235,44493,16553,18284,24838,0,0,8109,0,0,0,79,15,7,5,0,0,NA,116859,0,NA,0,NA,0,February,2026,2026
A3315000826225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,67111.58,NA,5797,412,76848,21336,24193,65807,0,0,15332,0,0,0,111,11,11,16,0,0,NA,198158,0,NA,0,NA,0,February,2026,2026
A3315100826225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,54933.51,NA,3962,464,104103,24947,36866,45774,0,0,16875,0,0,0,135,13,9,21,0,0,NA,223874,0,NA,0,NA,0,February,2026,2026
A3314800826225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,28783.83,NA,3424,359,54439,24144,7492,42787,0,0,13798,0,0,0,104,16,9,22,0,0,NA,178648,0,NA,0,NA,0,February,2026,2026
A3315500826225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,35646.6,NA,4136,395,74166,26775,23383,66376,0,0,14308,0,0,0,133,12,9,12,0,0,NA,186065,0,NA,0,NA,0,February,2026,2026
A3315400826225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,12010.57,NA,3441,149,29231,8456,13288,12416,0,0,4917,0,0,0,90,24,10,5,0,0,NA,69395,0,NA,0,NA,0,February,2026,2026
A3315200826225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,19724,NA,1536,228,46892,9849,21162,30710,0,0,8638,0,0,0,114,14,13,8,0,0,NA,114601,0,NA,0,NA,0,February,2026,2026
A3315700826225003,0,ALASKA VILLAGE ELECTRIC COOP,Quinhagak,45719.32,NA,5295,541,113813,38212,33291,41470,0,0,16373,0,0,0,183,19,15,11,0,0,NA,242641,0,WIND,9799,NA,0,February,2026,2026
A3315700926225003,0,ALASKA VILLAGE ELECTRIC COOP,Quinhagak,51268.44,NA,5328,549,142478,45651,39944,46186,0,0,19167,0,0,0,184,19,14,11,0,0,NA,279115,0,WIND,3976,NA,0,March,2026,2026
A3315200926225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,22157.39,NA,1408,291,57880,11849,24331,32136,0,0,9697,0,0,0,115,14,13,8,0,0,NA,126487,0,NA,0,NA,0,March,2026,2026
A3315400926225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,13071.71,NA,3002,179,34576,9798,16076,13364,0,0,6227,0,0,0,90,24,10,5,0,0,NA,75455,0,NA,0,NA,0,March,2026,2026
A3315000926225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,69278.36,NA,5097,393,80061,26907,25285,65755,0,0,2716,0,0,0,111,11,11,16,0,0,NA,200417,0,NA,0,NA,0,March,2026,2026
A3315100926225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,57366,NA,4173,458,110315,26843,40954,52220,0,0,17850,0,0,0,135,13,9,21,0,0,NA,233481,0,NA,0,NA,0,March,2026,2026
A3314800926225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,29715.38,NA,2716,363,59604,26907,7924,47661,0,0,14849,0,0,0,103,16,9,22,0,0,NA,188789,0,NA,0,NA,0,March,2026,2026
A3314600926225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,18961.85,NA,4104,222,46622,18964,18283,25185,0,0,7362,0,0,0,79,15,7,5,0,0,NA,115312,0,NA,0,NA,0,March,2026,2026
A3314500926225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,11972.74,NA,3922,196,30366,13812,14125,25042,0,0,6114,0,0,0,90,18,9,6,0,0,NA,89383,0,NA,0,NA,0,March,2026,2026
A3314400926225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,22897.68,NA,4409,320,70384,26594,25229,49285,0,0,12767,0,0,0,108,15,16,9,0,0,NA,172614,0,NA,0,NA,0,March,2026,2026
A3314000926225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,37667.29,NA,5820,378,80761,31557,29651,39137,0,0,15219,0,0,0,117,17,13,6,0,0,NA,205757,0,NA,0,NA,0,March,2026,2026
A3314200926225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,21882.79,NA,1932,268,60732,33282,5900,32265,0,0,9710,0,0,0,87,18,7,19,0,0,NA,133068,0,NA,0,NA,0,March,2026,2026
A3314100926225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,28243.68,NA,4391,316,65341,27229,11885,50310,0,0,11272,0,0,0,88,17,6,20,0,0,NA,157998,0,NA,0,NA,0,March,2026,2026
A3313900926225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,43736.92,NA,5820,541,73411,11638,27805,23325,0,0,18391,0,0,0,112,11,11,11,0,0,NA,304281,0,WIND,49464,NA,0,March,2026,2026
A3313700926225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,28328.84,NA,4415,249,60737,10543,16465,30734,0,0,8988,0,0,0,116,15,13,10,0,0,NA,119793,0,NA,0,NA,0,March,2026,2026
A3313800926225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,13544.97,NA,1993,129,23927,4584,9286,16874,0,0,4608,0,0,0,72,5,14,11,0,0,NA,58330,0,NA,0,NA,0,March,2026,2026
A3313500926225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,15531.1,NA,3009,147,35207,11129,11018,10777,0,0,5178,0,0,0,69,15,11,9,0,0,NA,67207,0,NA,0,NA,0,March,2026,2026
A3313600926225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,93266.66,NA,7309,707,164098,51254,75974,95263,0,0,26976,0,0,0,260,22,11,31,0,0,NA,385368,0,NA,0,NA,0,March,2026,2026
A3313300926225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,20777.31,NA,3818,309,49236,13920,6245,15319,0,0,6756,0,0,0,77,10,5,6,0,0,NA,79852,0,NA,0,NA,0,March,2026,2026
A3313200926225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,53657.25,NA,4887,440,106628,49241,30562,40470,0,0,16190,0,0,0,173,13,13,20,0,0,NA,231317,0,WIND,12509,NA,0,March,2026,2026
A3313400926225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,17793.19,NA,1824,140,32764,10817,16573,7318,0,0,5036,0,0,0,69,16,9,5,0,0,NA,70765,0,NA,0,NA,0,March,2026,2026
A3313100926225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,65772.6,NA,11792,1062,127705,106721,67517,84313,0,0,40697,0,0,0,211,37,20,25,0,0,NA,615470,0,WIND,41539,NA,0,March,2026,2026
A3313000926225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,22157.59,NA,2030,252,57062,24648,11349,31229,0,0,9567,0,0,0,88,17,10,19,0,0,NA,121723,0,NA,0,NA,0,March,2026,2026
A3312800926225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,41647.33,NA,7838,471,123089,34732,30331,58328,0,0,14481,0,0,0,201,23,9,19,0,0,NA,248855,0,WIND,83122,NA,0,March,2026,2026
A3312900926225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,25159.34,NA,3068,280,67909,39970,5099,25101,0,0,10346,0,0,0,110,24,4,7,0,0,NA,140030,0,NA,0,NA,0,March,2026,2026
A3312500926225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,44949.35,NA,3445,274,60443,12925,20000,45656,0,0,9961,0,0,0,79,15,11,9,0,0,NA,141074,0,NA,0,NA,0,March,2026,2026
A3312700926225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,21914.92,NA,6951,279,54595,35854,525,39500,0,0,9918,0,0,0,88,18,2,22,0,0,NA,135457,0,NA,0,NA,0,March,2026,2026
A3312600926225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,7690.79,NA,982,93,12059,8645,4626,12752,0,0,3539,0,0,0,37,9,9,11,0,0,NA,41996,0,NA,0,NA,0,March,2026,2026
A3317300926225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,10031.26,NA,6919,174,22696,31022,3594,28120,0,0,7953,0,0,0,33,18,4,14,0,0,NA,91465,0,NA,0,NA,0,March,2026,2026
A3318000926225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,208743.22,NA,66495,7037,1423599,2001330,353665,690545,0,0,302165,0,0,0,2196,450,67,103,0,0,NA,4624018,0,WIND,246798,NA,0,March,2026,2026
A3317000926225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,38396.14,NA,8621,729,88963,28699,33498,30933,0,0,25643,0,0,0,148,15,13,10,0,0,NA,391668,0,WIND,7037,NA,0,March,2026,2026
A3316900926225003,0,ALASKA VILLAGE ELECTRIC COOP,Togiak,54777.7,NA,7695,583,117796,59435,27753,59334,0,0,7066,0,0,0,207,40,16,34,0,0,NA,302884,0,NA,0,NA,0,March,2026,2026
A3317200926225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,12947.37,NA,3434,309,30960,16195,6243,29583,0,0,11361,0,0,0,59,10,11,13,0,0,NA,157497,0,NA,0,NA,0,March,2026,2026
A3316800926225003,0,ALASKA VILLAGE ELECTRIC COOP,Stebbins,22981.99,NA,11867,676,84780,43481,9711,39903,0,0,19947,0,0,0,147,26,7,19,0,0,NA,387792,0,WIND,109418,NA,0,March,2026,2026
A3316850926225003,0,ALASKA VILLAGE ELECTRIC COOP,Teller,14104.85,NA,6133,195,31838,21673,4830,25533,0,0,7066,0,0,0,69,20,6,18,0,0,NA,91529,0,NA,0,NA,0,March,2026,2026
A3316400926225003,0,ALASKA VILLAGE ELECTRIC COOP,Shishmaref,39720.65,NA,5445,321,71385,39375,9797,45157,0,0,12042,0,0,0,151,21,8,24,0,0,NA,162498,0,NA,0,NA,0,March,2026,2026
A3316600926225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Mary's,37464.59,NA,30970,1065,86568,66306,41230,92572,0,0,46206,0,0,0,177,34,17,21,0,0,NA,625083,0,NA,0,NA,0,March,2026,2026
A3316300926225003,0,ALASKA VILLAGE ELECTRIC COOP,Shaktoolik,16945.83,NA,7804,251,47190,35335,1218,20672,0,0,7298,0,0,0,67,17,2,18,0,0,NA,115406,0,WIND,18837,NA,0,March,2026,2026
A3316500926225003,0,ALASKA VILLAGE ELECTRIC COOP,Shungnak,24010.24,NA,4617,367,41813,14417,9832,23083,0,0,10505,0,0,0,59,14,9,7,0,0,NA,166972,0,WIND,16225,NA,0,March,2026,2026
A3316200926225003,0,ALASKA VILLAGE ELECTRIC COOP,Shageluk,9268.09,NA,2279,115,21212,12014,8142,8302,0,0,3914,0,0,0,37,8,8,5,0,0,NA,52118,0,NA,0,NA,0,March,2026,2026
A3316000926225003,0,ALASKA VILLAGE ELECTRIC COOP,Scammon Bay,35748.32,NA,3071,366,71656,15146,17530,58902,0,0,12932,0,0,0,135,15,8,25,0,0,NA,168636,0,NA,0,NA,0,March,2026,2026
A3316100926225003,0,ALASKA VILLAGE ELECTRIC COOP,Selawik,53840.88,NA,2326,497,138215,37546,27944,61307,0,0,19992,0,0,0,166,17,13,20,0,0,NA,240658,0,NA,0,NA,0,March,2026,2026
A3315900926225003,0,ALASKA VILLAGE ELECTRIC COOP,Savoonga,47944.09,NA,2172,445,103691,43983,25991,64533,0,0,46206,0,0,0,159,29,7,29,0,0,NA,233504,0,NA,0,NA,0,March,2026,2026
A3315500926225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,38587.41,NA,6409,395,93863,27010,23046,63419,0,0,16217,0,0,0,133,12,8,12,0,0,NA,210638,0,NA,0,NA,0,March,2026,2026
A3315800926225003,0,ALASKA VILLAGE ELECTRIC COOP,Russian Mission,17335.43,NA,1715,198,40227,8803,6621,35287,0,0,7226,0,0,0,77,9,6,8,0,0,NA,90768,0,NA,0,NA,0,March,2026,2026
A3321200926225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,36721.28,NA,3973,396,81672,37274,18514,58446,0,0,16710,0,0,0,124,18,7,18,0,0,NA,201192,0,NA,0,NA,0,March,2026,2026
A3320700926225003,0,CITY OF KING COVE,King Cove,0,0,11479,207,92662,113300,70990,4617,0,0,14601,6429,0,0,154,123,37,5,0,0,NA,289920,143490,WIND,0,NA,0,March,2026,2026
A3329000926225003,0,ALASKA VILLAGE ELECTRIC COOP,Yakutat,48644.58,NA,9519,1248,145197,261047,44549,120924,0,0,37814,0,0,0,324,114,26,32,0,0,NA,567315,0,NA,0,NA,0,March,2026,2026
A3320701026225003,0,CITY OF KING COVE,King Cove,0,0,9477,378,78103,100861,76455,3098,0,0,8095,152,0,0,155,123,37,5,0,0,NA,102800,195434,WIND,0,NA,0,April,2026,2026
A3321201026225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,13663.54,NA,5673,381,68809,32159,21936,50941,0,0,14710,0,0,0,124,18,7,18,0,0,NA,179597,0,NA,0,NA,0,April,2026,2026
A3329001026225003,0,ALASKA VILLAGE ELECTRIC COOP,Yakutat,39532.59,NA,10129,1352,125589,321128,38178,77091,0,0,37645,0,0,0,324,114,26,32,0,0,NA,639754,0,NA,0,NA,0,April,2026,2026
A3315801026225003,0,ALASKA VILLAGE ELECTRIC COOP,Russian Mission,14673.6,NA,2321,200,32062,8033,5676,35278,0,0,6358,0,0,0,77,9,6,8,0,0,NA,88910,0,NA,0,NA,0,April,2026,2026
A3315901026225003,0,ALASKA VILLAGE ELECTRIC COOP,Savoonga,36831.18,NA,2101,428,88528,44162,21929,57959,0,0,14911,0,0,0,159,29,7,29,0,0,NA,224339,0,NA,0,NA,0,April,2026,2026
A3316001026225003,0,ALASKA VILLAGE ELECTRIC COOP,Scammon Bay,23173.21,NA,3813,343,64903,19092,14697,54536,0,0,11525,0,0,0,135,15,8,25,0,0,NA,166115,0,NA,0,NA,0,April,2026,2026
A3316101026225003,0,ALASKA VILLAGE ELECTRIC COOP,Selawik,44155.41,NA,2906,482,95019,26995,36101,55239,0,0,17623,0,0,0,166,17,13,20,0,0,NA,231326,0,NA,0,NA,0,April,2026,2026
A3316201026225003,0,ALASKA VILLAGE ELECTRIC COOP,Shageluk,7958.11,NA,1779,92,15186,10919,6678,7250,0,0,3282,0,0,0,37,8,8,5,0,0,NA,45838,0,NA,0,NA,0,April,2026,2026
A3316501026225003,0,ALASKA VILLAGE ELECTRIC COOP,Shungnak,10838.41,NA,4375,227,31397,12711,6196,18659,0,0,9199,0,0,0,59,14,9,7,0,0,NA,129977,0,WIND,7922,NA,0,April,2026,2026
A3316401026225003,0,ALASKA VILLAGE ELECTRIC COOP,Shishmaref,35012.07,NA,4350,292,60916,33969,7743,38632,0,0,10479,0,0,0,151,21,8,24,0,0,NA,150692,0,NA,0,NA,0,April,2026,2026
A3316301026225003,0,ALASKA VILLAGE ELECTRIC COOP,Shaktoolik,12662.89,NA,7256,229,38347,30237,899,19701,0,0,5607,0,0,0,67,17,2,18,0,0,NA,107212,0,WIND,29896,NA,0,April,2026,2026
A3316601026225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Mary's,25943.47,NA,27055,971,67690,51777,34010,72218,0,0,36856,0,0,0,177,34,17,21,0,0,NA,490757,0,NA,0,NA,0,April,2026,2026
A3316801026225003,0,ALASKA VILLAGE ELECTRIC COOP,Stebbins,20268.99,NA,10972,593,67322,31923,8213,29202,0,0,16490,0,0,0,147,26,7,19,0,0,NA,326004,0,WIND,86861,NA,0,April,2026,2026
A3316851026225003,0,ALASKA VILLAGE ELECTRIC COOP,Teller,9723.09,NA,5465,178,28043,16886,4038,24231,0,0,5740,0,0,0,69,20,6,18,0,0,NA,85111,0,NA,0,NA,0,April,2026,2026
A3317201026225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,9759.63,NA,2615,268,25315,13307,4225,25509,0,0,9442,0,0,0,59,10,11,13,0,0,NA,135704,0,NA,0,NA,0,April,2026,2026
A3316901026225003,0,ALASKA VILLAGE ELECTRIC COOP,Togiak,29938.2,NA,5273,500,89372,49928,19949,49083,0,0,18097,0,0,0,207,40,16,34,0,0,NA,257943,0,NA,0,NA,0,April,2026,2026
A3317001026225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,33554.62,NA,12977,614,74659,22556,27687,26376,0,0,21095,0,0,0,148,15,13,10,0,0,NA,345560,0,WIND,17774,NA,0,April,2026,2026
A3318001026225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,478520.26,NA,72258,6606,1013569,1694671,295269,594983,0,0,252212,0,0,0,2196,450,67,103,0,0,NA,3809185,0,WIND,142315,NA,0,April,2026,2026
A3317301026225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,8546.87,NA,6926,154,17145,26714,2623,22597,0,0,5578,0,0,0,33,18,4,14,0,0,NA,79989,0,NA,0,NA,0,April,2026,2026
A3312501026225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,18487.87,NA,3419,211,39834,11701,16041,38299,0,0,8816,0,0,0,79,15,11,9,0,0,NA,116722,0,NA,0,NA,0,April,2026,2026
A3312601026225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,6791.25,NA,1060,84,10072,6026,3859,12766,0,0,2908,0,0,0,37,9,9,11,0,0,NA,35136,0,NA,0,NA,0,April,2026,2026
A3312701026225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,19934.81,NA,6139,258,48790,31486,529,38185,0,0,9232,0,0,0,88,18,2,22,0,0,NA,133297,0,NA,0,NA,0,April,2026,2026
A3312901026225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,17930.94,NA,2527,243,47217,31471,4063,21544,0,0,7804,0,0,0,110,24,4,7,0,0,NA,112586,0,NA,0,NA,0,April,2026,2026
A3312801026225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,37175.76,NA,15517,447,92766,31015,32677,28465,0,0,11733,0,0,0,201,23,9,19,0,0,NA,213931,0,WIND,71975,NA,0,April,2026,2026
A3313001026225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,19420.82,NA,1549,228,44239,18183,10854,27493,0,0,8148,0,0,0,88,17,10,19,0,0,NA,115443,0,NA,0,NA,0,April,2026,2026
A3313101026225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,43003.1,NA,11212,936,95739,86043,53836,71388,0,0,36395,0,0,0,211,37,20,25,0,0,NA,544828,0,WIND,44538,NA,0,April,2026,2026
A3313401026225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,16444.05,NA,2139,126,26735,9467,12812,6403,0,0,4418,0,0,0,69,16,9,5,0,0,NA,60466,0,NA,0,NA,0,April,2026,2026
A3313201026225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,44011.77,NA,6817,405,93554,43828,27301,38435,0,0,13276,0,0,0,173,13,13,20,0,0,NA,223343,0,WIND,39590,NA,0,April,2026,2026
A3313301026225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,14614,NA,1637,133,36373,12264,4792,13011,0,0,4979,0,0,0,77,10,5,6,0,0,NA,70155,0,NA,0,NA,0,April,2026,2026
A3313601026225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,56852.17,NA,6674,572,121267,44051,61239,77908,0,0,21777,0,0,0,260,22,11,31,0,0,NA,329881,0,NA,0,NA,0,April,2026,2026
A3313501026225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,14957.5,NA,2537,115,28443,9375,8196,7902,0,0,4215,0,0,0,69,15,11,9,0,0,NA,57471,0,NA,0,NA,0,April,2026,2026
A3313801026225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,11843.92,NA,1764,123,20764,3460,8191,15297,0,0,4224,0,0,0,72,5,14,11,0,0,NA,55507,0,NA,0,NA,0,April,2026,2026
A3313701026225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,25323.98,NA,4336,232,53242,9291,13715,25983,0,0,7876,0,0,0,116,15,13,10,0,0,NA,113197,0,NA,0,NA,0,April,2026,2026
A3313901026225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,26887.72,NA,6412,525,60952,8052,22194,19664,0,0,16115,0,0,0,112,11,11,11,0,0,NA,266641,0,WIND,31751,NA,0,April,2026,2026
A3314101026225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,17963.22,NA,4157,280,52377,24632,8036,42854,0,0,9764,0,0,0,88,17,6,20,0,0,NA,142288,0,NA,0,NA,0,April,2026,2026
A3314201026225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,9124.22,NA,1591,234,44812,26304,4803,28227,0,0,7917,0,0,0,87,18,7,19,0,0,NA,113294,0,NA,0,NA,0,April,2026,2026
A3314001026225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,22160.91,NA,2837,314,70016,27843,29416,37834,0,0,11477,0,0,0,117,17,13,6,0,0,NA,160553,0,NA,0,NA,0,April,2026,2026
A3314401026225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,11025.57,NA,3753,357,50274,22455,16546,42121,0,0,10338,0,0,0,108,15,16,9,0,0,NA,144194,0,NA,0,NA,0,April,2026,2026
A3314501026225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,11225.22,NA,4040,199,25632,11290,11539,21345,0,0,6349,0,0,0,90,18,9,6,0,0,NA,82112,0,NA,0,NA,0,April,2026,2026
A3314601026225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,15996.55,NA,3529,181,35341,15622,15917,18512,0,0,7049,0,0,0,79,15,7,5,0,0,NA,104023,0,NA,0,NA,0,April,2026,2026
A3314901026225003,0,ALASKA VILLAGE ELECTRIC COOP,Nightmute,9253.19,NA,0,0,39098,18579,15085,45673,0,0,0,0,0,0,56,11,5,8,0,0,NA,0,0,NA,0,NA,0,April,2026,2026
A3314801026225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,17665.57,NA,3204,322,48415,23202,7690,41846,0,0,11956,0,0,0,103,16,9,22,0,0,NA,175606,0,NA,0,NA,0,April,2026,2026
A3315101026225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,44243.71,NA,3492,397,81765,21348,34533,44492,0,0,14753,0,0,0,135,13,9,21,0,0,NA,198850,0,NA,0,NA,0,April,2026,2026
A3315001026225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,21068.72,NA,5873,362,64288,20731,22300,60113,0,0,13195,0,0,0,111,11,11,16,0,0,NA,185998,0,NA,0,NA,0,April,2026,2026
A3315201026225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,18173.62,NA,1679,193,40220,9258,18714,27160,0,0,8645,0,0,0,115,14,13,8,0,0,NA,105394,0,NA,0,NA,0,April,2026,2026
A3315401026225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,12285.71,NA,3131,149,29732,8885,14800,13251,0,0,5557,0,0,0,90,24,10,5,0,0,NA,74451,0,NA,0,NA,0,April,2026,2026
A3315501026225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,20835.78,NA,2613,395,59806,20426,18092,62715,0,0,13547,0,0,0,133,12,8,12,0,0,NA,173873,0,NA,0,NA,0,April,2026,2026
A3315701026225003,0,ALASKA VILLAGE ELECTRIC COOP,Quinhagak,30185.54,NA,2982,419,91397,37568,25305,39540,0,0,12812,0,0,0,184,19,14,11,0,0,NA,210722,0,WIND,21813,NA,0,April,2026,2026
A3315501126225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,27972.51,NA,2926,396,0,0,0,0,0,0,11874,0,0,0,130,12,8,12,0,0,NA,149813,0,NA,0,NA,0,May,2026,2026
A3315601126225003,0,ALASKA VILLAGE ELECTRIC COOP,Pitkas Point,5903.42,NA,0,0,0,0,0,0,0,0,0,0,0,0,28,5,1,5,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3315701126225003,0,ALASKA VILLAGE ELECTRIC COOP,Quinhagak,32996.9,NA,7762,339,0,0,0,0,0,0,9901,0,0,0,178,19,14,11,0,0,NA,188020,0,WIND,65845,NA,0,May,2026,2026
A3315801126225003,0,ALASKA VILLAGE ELECTRIC COOP,Russian Mission,14160.45,NA,2059,196,0,0,0,0,0,0,6051,0,0,0,75,9,6,8,0,0,NA,80528,0,NA,0,NA,0,May,2026,2026
A3315301126225003,0,ALASKA VILLAGE ELECTRIC COOP,Nunapitchuk,30575.05,NA,0,0,0,0,0,0,0,0,0,0,0,0,121,12,10,13,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
