identifier,line_no,actual_rate,pro_rata_rate,check,residential_rate,pce_eligible_residential_kwh,pce_eligible_com_facil_kwh,pce_eligible_community_kwh,pce_eligible_kwh_total,rate_id,effective_residential_rate
A3325301121225003,10000,0.3579,0.3579,1,0.75,18361,0,0,18361,1,0.3921
A3325301121225003,20000,0.3337,0.3337,1,NA,0,0,10430,10430,2,NA
A3325301122225003,10000,0.4602,0.4602,1,0.75,17918,0,0,17918,1,0.2898
A3325301122225003,20000,0.3397,0.3397,1,0.75,0,0,5551,5551,2,0.4103
A3325301123225003,10000,0.5542,0.5542,1,0.75,19818,0,0,19818,1,0.19579999999999997
A3325301123225003,20000,0.3442,0.3442,1,0.75,0,0,4728,4728,2,0.4058
A3325301124225003,10000,0.621,0.621,1,0.87,20877,0,0,20877,1,0.249
A3325301124225003,20000,0.621,0.621,1,0.87,0,0,5111,5111,2,0.249
A3325301125225003,10000,0.6156,0.6156,1,0.95,18906,0,0,18906,1,0.3343999999999999
A3325301125225003,20000,0.6156,0.6156,1,0.95,0,0,4989,4989,2,0.3343999999999999
A3325301126225003,10000,0.4805,0.4805,1,0.95,19934,0,6019,25953,1,0.4695
A3325301216225003,10000,0.313,0.313,1,0.75,17504,0,0,17504,1,0.437
A3325301216225003,20000,0.313,0.313,1,0.75,0,0,2305,2305,2,0.437
A3325301217225003,10000,0.3069,0.3069,1,0.75,16522,0,4362,20884,1,0.4431
A3325301219225003,10000,0.432,0.432,1,0.75,15995,0,0,15995,1,0.318
A3325301219225003,20000,0.349,0.349,1,NA,0,0,5001,5001,2,NA
A3325301220225003,10000,0.4304,0.4304,1,0.75,16302,0,0,16302,1,0.3196
A3325301220225003,20000,0.3498,0.3498,1,NA,0,0,5477,5477,2,NA
A3325301220225003,30000,0,0,0,NA,0,0,0,0,A,0
A3325301221225003,10000,0.3579,0.3579,1,0.75,17592,0,0,17592,1,0.3921
A3325301221225003,20000,0.3337,0.3337,1,NA,0,0,8187,8187,2,NA
A3325301222225003,10000,0.4602,0.4602,1,0.75,17845,0,0,17845,1,0.2898
A3325301222225003,20000,0.3397,0.3397,1,0.75,0,0,5048,5048,2,0.4103
A3325301223225003,10000,0.5542,0.5542,1,0.75,14062,0,0,14062,1,0.19579999999999997
A3325301223225003,20000,0.3442,0.3442,1,0.75,0,0,3167,3167,2,0.4058
A3325301224225003,10000,0.621,0.621,1,0.87,19115,0,0,19115,1,0.249
A3325301224225003,20000,0.621,0.621,1,0.87,0,0,3398,3398,2,0.249
A3325301225225003,10000,0.6156,0.6156,1,0.95,19751,0,0,19751,1,0.3343999999999999
A3325301225225003,20000,0.6156,0.6156,1,0.95,0,0,4370,4370,2,0.3343999999999999
A3325400117225003,10000,0.1593,0.1593,1,0.4683,74870,0,46402,121272,1,0.309
A3325400118225003,10000,0.2366,0.2366,1,0.4512,78758,0,66010,144768,1,0.21459999999999999
A3325400119225003,10000,0.247,0.247,1,0.5146,84256,0,55758,140014,1,0.26759999999999995
A3325400120225003,10000,0.3184,0.3184,1,0.5516,80540,0,53315,133855,1,0.23319999999999996
A3325400121225003,10000,0.2988,0.2988,1,0.5493,79702,0,50418,130120,1,0.2505
A3325400122225003,10000,0.2196,0.2196,1,0.456,76553,0,49620,126173,1,0.23640000000000003
A3325400123225003,10000,0.1661,0.1661,1,0.403,86772,0,0,86772,1,0.23690000000000003
A3325400123225003,20000,0.1647,0.1647,1,0.403,0,0,45360,45360,2,0.2383
A3325400123225003,30000,0,0,0,0.403,0,0,0,0,A,0.403
A3325400124225003,10000,0.341,0.341,1,0.5576,87194,0,14071,101265,1,0.21659999999999996
A3325400124225003,20000,0.3299,0.3299,1,0.5576,0,0,31569,31569,2,0.22769999999999996
A3325400125225003,10000,0.5872,0.5872,1,0.8448,79956,0,42490,122446,1,0.25759999999999994
A3325400126225003,10000,0.3502,0.3502,1,0.6189,79312,0,34069,113381,1,0.2687
A3325400217225003,10000,0.1593,0.1593,1,0.4683,82151,0,55663,137814,1,0.309
A3325400218225003,10000,0.2366,0.2366,1,0.4512,81712,0,46531,128243,1,0.21459999999999999
A3325400219225003,10000,0.247,0.247,1,0.5146,81491,0,51978,133469,1,0.26759999999999995
A3325400220225003,10000,0.3184,0.3184,1,0.5507,78500,0,47296,125796,1,0.23229999999999995
A3325400221225003,10000,0.2988,0.2988,1,0.5454,72872,0,50567,123439,1,0.24659999999999999
A3325400222225003,10000,0.2196,0.2196,1,0.456,76250,0,49098,125348,1,0.23640000000000003
A3325400223225003,10000,0.7563,0.7563,1,1.0213,82478,0,45360,127838,1,0.2650000000000001
A3325400224225003,10000,0.341,0.341,1,0.5696,84988,0,15198,100186,1,0.22859999999999997
A3325400224225003,20000,0.3299,0.3299,1,0.5696,0,0,30442,30442,2,0.23969999999999997
A3325400225225003,10000,0.5872,0.5872,1,0.8448,83741,0,42490,126231,1,0.25759999999999994
A3325400226225003,10000,0.3681,0.3681,1,0.6189,80685,0,34835,115520,1,0.2508
A3325400226225003,20000,0,0,0,0.6189,0,0,0,0,A,0.6189
A3325400317225003,10000,0.2611,0.2611,1,0.4683,79501,0,50742,130243,1,0.2072
A3325400318225003,10000,0.2098,0.2098,1,0.4251,83607,0,57597,141204,1,0.2153
A3325400319225003,10000,0.2674,0.2674,1,0.5361,78010,0,59403,137413,1,0.2687
A3325400320225003,10000,0.3439,0.3439,1,0.5609,82201,0,63770,145971,1,0.21699999999999997
A3325400321225003,10000,0.2106,0.2106,1,0.4526,76366,0,50208,126574,1,0.242
A3325400322225003,10000,0.3189,0.3189,1,0.5605,78532,0,57501,136033,1,0.24159999999999998
A3325400323225003,10000,0.7563,0.7563,1,1.0243,96632,0,45360,141992,1,0.268
A3325400324225003,10000,0.4355,0.4355,1,0.6691,87250,0,14629,101879,1,0.23360000000000003
A3325400324225003,20000,0.4294,0.4294,1,0.6691,0,0,31011,31011,2,0.23970000000000002
A3325400325225003,10000,0.3194,0.3194,1,0.5629,79998,0,0,79998,1,0.24349999999999994
A3325400325225003,20000,0.3194,0.3194,1,0.5629,0,0,42490,42490,2,0.24349999999999994
A3325400326225003,10000,0.3734,0.3734,1,0.6245,83007,0,42109,125116,1,0.25110000000000005
A3325400417225003,10000,0.2611,0.2611,1,0.4683,79060,0,54991,134051,1,0.2072
A3325400418225003,10000,0.2098,0.2098,1,0.4453,79723,0,66010,145733,1,0.2355
A3325400419225003,10000,0.3166,0.3166,1,0.5361,79847,0,59386,139233,1,0.21950000000000003
A3325400419225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325400420225003,10000,0.3439,0.3439,1,0.5775,77360,0,45481,122841,1,0.23360000000000003
A3325400421225003,10000,0.2106,0.2106,1,0.4526,78497,0,51950,130447,1,0.242
A3325400422225003,10000,0.3189,0.3189,1,0.5605,79853,0,57508,137361,1,0.24159999999999998
A3325400423225003,10000,0.4576,0.4576,1,0.7099,88280,0,45360,133640,1,0.25229999999999997
A3325400424225003,10000,0.4355,0.4355,1,0.6691,86365,0,15062,101427,1,0.23360000000000003
A3325400424225003,20000,0.4294,0.4294,1,0.6691,0,0,30578,30578,2,0.23970000000000002
A3325400424225003,30000,0,0,0,0.6691,0,0,0,0,A,0.6691
A3325400425225003,10000,0.3194,0.3194,1,0.5629,83379,0,0,83379,1,0.24349999999999994
A3325400425225003,20000,0.3194,0.3194,1,0.5629,0,0,42490,42490,2,0.24349999999999994
A3325400425225003,30000,0,0,0,0.5629,0,0,0,0,A,0.5629
A3325400426225003,10000,0.3734,0.3734,1,0.6245,83658,0,38353,122011,1,0.25110000000000005
A3325400516225003,10000,0.2238,0.2238,1,0.4347,81528,0,66220,147748,1,0.21089999999999998
A3325400517225003,10000,0.2611,0.2611,1,0.4683,82750,0,66220,148970,1,0.2072
A3325400518225003,10000,0.2098,0.2098,1,0.4612,82097,0,66010,148107,1,0.2514
A3325400519225003,10000,0.3166,0.3166,1,0.548,79867,0,64050,143917,1,0.23140000000000005
A3325400519225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325400520225003,10000,0.3439,0.3439,1,0.5775,78985,0,63770,142755,1,0.23360000000000003
A3325400521225003,10000,0.2106,0.2106,1,0.4525,80416,0,62790,143206,1,0.2419
A3325400522225003,10000,0.3189,0.3189,1,0.5605,76704,0,61600,138304,1,0.24159999999999998
A3325400523225003,10000,0.4576,0.4576,1,0.7099,95139,0,45360,140499,1,0.25229999999999997
A3325400524225003,10000,0.4355,0.4355,1,0.6691,90753,0,12758,103511,1,0.23360000000000003
A3325400524225003,20000,0.4294,0.4294,1,0.6691,0,0,32882,32882,2,0.23970000000000002
A3325400525225003,10000,0.3194,0.3194,1,0.5629,85123,0,0,85123,1,0.24349999999999994
A3325400525225003,20000,0.3194,0.3194,1,0.5629,0,0,42490,42490,2,0.24349999999999994
A3325400526225003,10000,0.3734,0.3734,1,0.6245,88635,0,42194,130829,1,0.25110000000000005
A3325400616225003,10000,0.2562,0.2562,1,0.4688,84153,0,48374,132527,1,0.2126
A3325400617225003,10000,0.2611,0.2611,1,0.4683,81921,0,66220,148141,1,0.2072
A3325400618225003,10000,0.2484,0.2484,1,0.4859,78675,0,66010,144685,1,0.2375
A3325400619225003,10000,0.2905,0.2905,1,0.5205,81472,0,64050,145522,1,0.22999999999999998
A3325400620225003,10000,0.2816,0.2816,1,0.512,79935,0,63770,143705,1,0.2304
A3325400620225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325400620225003,30000,0,0,0,NA,0,0,0,0,A,0
A3325400621225003,10000,0.211,0.211,1,0.453,81750,0,62790,144540,1,0.24200000000000002
A3325400622225003,10000,0.3252,0.3252,1,0.5673,82101,0,61600,143701,1,0.24210000000000004
A3325400623225003,10000,0.445,0.445,1,0.6966,85615,0,45360,130975,1,0.2516
A3325400624225003,10000,0.4423,0.4423,1,0.6763,95532,0,14926,110458,1,0.23399999999999999
A3325400624225003,20000,0.4366,0.4366,1,0.6763,0,0,30714,30714,2,0.23970000000000002
A3325400625225003,10000,0.3028,0.3028,1,0.5454,83589,0,19876,103465,1,0.24259999999999998
A3325400625225003,20000,0.3023,0.3023,1,0.5454,0,0,22614,22614,2,0.24309999999999998
A3325400626225003,10000,0.3754,0.3754,1,0.6266,85945,0,42350,128295,1,0.25120000000000003
A3325400716225003,10000,0.2562,0.2562,1,0.4688,87521,0,66220,153741,1,0.2126
A3325400717225003,10000,0.242,0.242,1,0.4479,84435,0,66220,150655,1,0.20590000000000003
A3325400718225003,10000,0.2484,0.2484,1,0.5018,85654,0,66010,151664,1,0.2534
A3325400719225003,10000,0.2905,0.2905,1,0.5205,81135,0,64050,145185,1,0.22999999999999998
A3325400720225003,10000,0.2816,0.2816,1,0.512,78740,0,62881,141621,1,0.2304
A3325400721225003,10000,0.211,0.211,1,0.453,80322,0,62790,143112,1,0.24200000000000002
A3325400722225003,10000,0.3252,0.3252,1,0.5673,74445,0,57700,132145,1,0.24210000000000004
A3325400723225003,10000,0.445,0.445,1,0.6966,96377,0,45360,141737,1,0.2516
A3325400724225003,10000,0.4423,0.4423,1,0.6643,94826,0,18945,113771,1,0.22199999999999998
A3325400724225003,20000,0.4366,0.4366,1,0.6643,0,0,26695,26695,2,0.2277
A3325400725225003,10000,0.3028,0.3028,1,0.5454,89932,0,19987,109919,1,0.24259999999999998
A3325400725225003,20000,0.3023,0.3023,1,0.5454,0,0,22503,22503,2,0.24309999999999998
A3325400726225003,10000,0.3754,0.3754,1,0.6254,92044,0,42350,134394,1,0.24999999999999994
A3325400816225003,10000,0.2562,0.2562,1,0.4688,82506,0,66220,148726,1,0.2126
A3325400817225003,10000,0.242,0.242,1,0.4928,84078,0,66220,150298,1,0.2508
A3325400818225003,10000,0.2484,0.2484,1,0.5018,81735,0,63994,145729,1,0.2534
A3325400819225003,10000,0.2905,0.2905,1,0.5205,76147,0,57262,133409,1,0.22999999999999998
A3325400820225003,10000,0.2816,0.2816,1,0.512,76407,0,53498,129905,1,0.2304
A3325400821225003,10000,0.211,0.211,1,0.453,76363,0,55968,132331,1,0.24200000000000002
A3325400822225003,10000,0.3252,0.3252,1,0.581,82566,0,61600,144166,1,0.25579999999999997
A3325400823225003,10000,0.445,0.445,1,0.6849,101012,0,45360,146372,1,0.23989999999999995
A3325400823225003,20000,0,0,0,0.6849,0,0,0,0,A,0.6849
A3325400824225003,10000,0.4423,0.4423,1,0.6643,95768,0,19311,115079,1,0.22199999999999998
A3325400824225003,20000,0.4366,0.4366,1,0.6643,0,0,26329,26329,2,0.2277
A3325400825225003,10000,0.3028,0.3028,1,0.5454,87174,0,19995,107169,1,0.24259999999999998
A3325400825225003,20000,0.3023,0.3023,1,0.5454,0,0,22495,22495,2,0.24309999999999998
A3325400826225003,10000,0.3754,0.3754,1,0.6254,87771,0,42350,130121,1,0.24999999999999994
A3325400916225003,10000,0.2696,0.2696,1,0.4829,75496,0,55183,130679,1,0.2133
A3325400917225003,10000,0.2379,0.2379,1,0.458,80381,0,62315,142696,1,0.22010000000000002
A3325400918225003,10000,0.2725,0.2725,1,0.5353,77792,0,66010,143802,1,0.2628
A3325400919225003,10000,0.2716,0.2716,1,0.5006,76264,0,53978,130242,1,0.22900000000000004
A3325400920225003,10000,0.33,0.33,1,0.5629,73562,0,48663,122225,1,0.23289999999999994
A3325400921225003,10000,0.2824,0.2824,1,0.5282,77094,0,52800,129894,1,0.24580000000000002
A3325400922225003,10000,0.1619,0.1619,1,0.409,74164,0,60835,134999,1,0.2471
A3325400923225003,10000,0.3717,0.3717,1,0.6195,88678,0,45360,134038,1,0.24780000000000008
A3325400924225003,10000,0.4209,0.4209,1,0.6418,88273,0,18492,106765,1,0.22090000000000004
A3325400924225003,20000,0.4164,0.4164,1,0.6418,0,0,27148,27148,2,0.22540000000000004
A3325400925225003,10000,0.3545,0.3545,1,0.5999,80038,0,41041,121079,1,0.2454
A3325400926225003,10000,0.3755,0.3755,1,0.6255,89148,0,0,89148,1,0.24999999999999994
A3325400926225003,20000,0.3755,0.3755,1,0.6255,0,0,42350,42350,2,0.24999999999999994
A3325401016225003,10000,0.2696,0.2696,1,0.4829,84057,0,66220,150277,1,0.2133
A3325401017225003,10000,0.2379,0.2379,1,0.458,83743,0,66220,149963,1,0.22010000000000002
A3325401018225003,10000,0.2725,0.2725,1,0.5272,83685,0,66010,149695,1,0.2547
A3325401019225003,10000,0.2716,0.2716,1,0.5006,79233,0,64050,143283,1,0.22900000000000004
A3325401020225003,10000,0.33,0.33,1,0.5629,79264,0,61541,140805,1,0.23289999999999994
A3325401021225003,10000,0.2824,0.2824,1,0.5282,79708,0,62790,142498,1,0.24580000000000002
A3325401022225003,10000,0.1619,0.1619,1,0.409,80077,0,61600,141677,1,0.2471
A3325401023225003,10000,0.3951,0.3951,1,0.6289,94648,0,45360,140008,1,0.2338
A3325401023225003,20000,0,0,0,0.6289,0,0,0,0,A,0.6289
A3325401023225003,30000,0,0,0,NA,0,0,0,0,R,0
A3325401024225003,10000,0.4209,0.4209,1,0.6418,89147,0,20286,109433,1,0.22090000000000004
A3325401024225003,20000,0.4164,0.4164,1,0.6418,0,0,25354,25354,2,0.22540000000000004
A3325401025225003,10000,0.3545,0.3545,1,0.5999,87896,0,42490,130386,1,0.2454
A3325401026225003,10000,0.3755,0.3755,1,0.6267,90500,0,42350,132850,1,0.25120000000000003
A3325401116225003,10000,0.2696,0.2696,1,0.4829,80707,0,66220,146927,1,0.2133
A3325401117225003,10000,0.2379,0.2379,1,0.4578,80283,0,59320,139603,1,0.21989999999999998
A3325401118225003,10000,0.2725,0.2725,1,0.5272,81184,0,64588,145772,1,0.2547
A3325401119225003,10000,0.2716,0.2716,1,0.5006,83455,0,61143,144598,1,0.22900000000000004
A3325401120225003,10000,0.33,0.33,1,0.5629,77912,0,56322,134234,1,0.23289999999999994
A3325401121225003,10000,0.2824,0.2824,1,0.5281,74451,0,54981,129432,1,0.24570000000000003
A3325401122225003,10000,0.1619,0.1619,1,0.409,78434,0,61600,140034,1,0.2471
A3325401123225003,10000,0.3951,0.3951,1,0.6289,86390,0,45360,131750,1,0.2338
A3325401124225003,10000,0.4209,0.4209,1,0.6418,83099,0,17993,101092,1,0.22090000000000004
A3325401124225003,20000,0.4164,0.4164,1,0.6418,0,0,27647,27647,2,0.22540000000000004
A3325401125225003,10000,0.3545,0.3545,1,0.605,83847,0,42183,126030,1,0.2505
A3325401125225003,20000,0,0,0,0.605,0,0,0,0,A,0.605
A3325401216225003,10000,0.1593,0.1593,1,0.4683,77734,0,55583,133317,1,0.309
A3325401217225003,10000,0.2366,0.2366,1,0.4657,78475,0,53359,131834,1,0.2291
A3325401217225003,20000,0.2366,0.2366,1,0.4657,0,0,0,0,A,0.2291
A3325401218225003,10000,0.247,0.247,1,0.7567,83239,0,58005,141244,1,0.5097
A3325401219225003,10000,0.3184,0.3184,1,0.5508,77328,0,54922,132250,1,0.23239999999999994
A3325401220225003,10000,0.3133,0.3133,1,0.5453,75800,0,8050,83850,1,0.23199999999999998
A3325401220225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325401221225003,10000,0.2824,0.2824,1,0.456,76785,0,48978,125763,1,0.17360000000000003
A3325401221225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325401222225003,10000,0.1619,0.1619,1,0.4088,72687,0,51116,123803,1,0.2469
A3325401223225003,10000,0.341,0.341,1,0.5696,89389,0,14936,104325,1,0.22859999999999997
A3325401223225003,20000,0.3299,0.3299,1,0.5696,0,0,30424,30424,2,0.23969999999999997
A3325401223225003,30000,0,0,0,0.5696,0,0,0,0,A,0.5696
A3325401224225003,10000,0.5872,0.5872,1,0.8448,82873,0,45640,128513,1,0.25759999999999994
A3325401225225003,10000,0.3681,0.3681,1,0.6245,85758,0,42490,128248,1,0.2564000000000001
A3325500116225003,10000,0.6673,0.6673,1,1,8966,0,3811,12777,1,0.3327
A3325500117225003,10000,0.7934,0.7934,1,1,9238,0,6105,15343,1,0.2066
A3325500117225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500118225003,10000,0.7766,0.7766,1,1,6956,0,5562,12518,1,0.22340000000000004
A3325500119225003,10000,0.763,0.763,1,1,9051,0,4900,13951,1,0.237
A3325500120225003,10000,0.7622,0.7622,1,1,5525,0,2453,7978,1,0.2378
A3325500121225003,10000,0.7282,0.7282,1,1,7381,0,4130,11511,1,0.27180000000000004
A3325500122225003,10000,0.7338,0.7338,1,1,7735,0,4270,12005,1,0.2662
A3325500122225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500123225003,10000,0.764,0.764,1,1,6082,0,4270,10352,1,0.236
A3325500124225003,10000,0.764,0.764,1,1,7029,0,4270,11299,1,0.236
A3325500125225003,10000,0.7608,0.7608,1,1,5442,0,3430,8872,1,0.23919999999999997
A3325500126225003,10000,0.7564,0.7564,1,1,5376,0,2940,8316,1,0.24360000000000004
A3325500216225003,10000,0.6184,0.6184,1,1,8862,0,1495,10357,1,0.38160000000000005
A3325500217225003,10000,0.5039,0.5039,1,1,9120,0,2483,11603,1,0.4961
A3325500217225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500218225003,10000,0.7766,0.7766,1,1,8799,0,4093,12892,1,0.22340000000000004
A3325500219225003,10000,0.763,0.763,1,1,8157,0,4078,12235,1,0.237
A3325500220225003,10000,0.7622,0.7622,1,1,9006,0,4001,13007,1,0.2378
A3325500221225003,10000,0.7282,0.7282,1,1,8704,0,3211,11915,1,0.27180000000000004
A3325500222225003,10000,0.7338,0.7338,1,1,7471,0,4270,11741,1,0.2662
A3325500223225003,10000,0.764,0.764,1,1,6699,0,3795,10494,1,0.236
A3325500224225003,10000,0.7662,0.7662,1,1,4149,0,4270,8419,1,0.2338
A3325500225225003,10000,0.7608,0.7608,1,1,3790,0,2679,6469,1,0.23919999999999997
A3325500226225003,10000,0.7564,0.7564,1,1,4543,0,2940,7483,1,0.24360000000000004
A3325500316225003,10000,0.6184,0.6184,1,1,8704,0,5312,14016,1,0.38160000000000005
A3325500317225003,10000,0.5039,0.5039,1,1,10048,0,2348,12396,1,0.4961
A3325500318225003,10000,0.7766,0.7766,1,1,7795,0,5040,12835,1,0.22340000000000004
A3325500319225003,10000,0.763,0.763,1,1,7344,0,4900,12244,1,0.237
A3325500320225003,10000,0.7622,0.7622,1,1,9149,0,4322,13471,1,0.2378
A3325500321225003,10000,0.7282,0.7282,1,1,7495,0,3465,10960,1,0.27180000000000004
A3325500322225003,10000,0.7338,0.7338,1,1,7254,0,3985,11239,1,0.2662
A3325500323225003,10000,0.764,0.764,1,1,5998,0,4065,10063,1,0.236
A3325500323225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500324225003,10000,0.7662,0.7662,1,1,6823,0,2483,9306,1,0.2338
A3325500325225003,10000,0.7608,0.7608,1,1,2918,0,3430,6348,1,0.23919999999999997
A3325500326225003,10000,0.7564,0.7564,1,1,4375,0,2940,7315,1,0.24360000000000004
A3325500416225003,10000,0.6192,0.6192,1,1,8896,0,4008,12904,1,0.3808
A3325500416225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500417225003,10000,0.5039,0.5039,1,1,8255,0,3906,12161,1,0.4961
A3325500418225003,10000,0.7766,0.7766,1,1,9047,0,4592,13639,1,0.22340000000000004
A3325500419225003,10000,0.763,0.763,1,1,9924,0,4900,14824,1,0.237
A3325500420225003,10000,0.7622,0.7622,1,1,6937,0,4066,11003,1,0.2378
A3325500421225003,10000,0.7282,0.7282,1,1,8461,0,2986,11447,1,0.27180000000000004
A3325500423225003,10000,0.764,0.764,1,1,7135,0,4760,11895,1,0.236
A3325500424225003,10000,0.7662,0.7662,1,1,4885,0,4270,9155,1,0.2338
A3325500425225003,10000,0.7608,0.7608,1,1,4803,0,3430,8233,1,0.23919999999999997
A3325500426225003,10000,0.7564,0.7564,1,1,4061,0,2940,7001,1,0.24360000000000004
A3325500516225003,10000,0.6192,0.6192,1,1,8794,0,3530,12324,1,0.3808
A3325500516225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500517225003,10000,0.5039,0.5039,1,1,8958,0,3462,12420,1,0.4961
A3325500518225003,10000,0.7766,0.7766,1,1,8268,0,5040,13308,1,0.22340000000000004
A3325500519225003,10000,0.763,0.763,1,1,5961,0,4273,10234,1,0.237
A3325500520225003,10000,0.7622,0.7622,1,1,7112,0,4308,11420,1,0.2378
A3325500521225003,10000,0.7282,0.7282,1,1,8488,0,4130,12618,1,0.27180000000000004
A3325500523225003,10000,0.764,0.764,1,1,5096,0,4178,9274,1,0.236
A3325500525225003,10000,0.7608,0.7608,1,1,6133,0,3430,9563,1,0.23919999999999997
A3325500526225003,10000,0.7564,0.7564,1,1,3972,0,2940,6912,1,0.24360000000000004
A3325500616225003,10000,0.6832,0.6832,1,1,7907,0,3585,11492,1,0.31679999999999997
A3325500616225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500617225003,10000,0.5039,0.5039,1,1,9333,0,4142,13475,1,0.4961
A3325500618225003,10000,0.7766,0.7766,1,1,7786,0,5040,12826,1,0.22340000000000004
A3325500619225003,10000,0.763,0.763,1,1,9944,0,4900,14844,1,0.237
A3325500620225003,10000,0.7622,0.7622,1,1,9486,0,4760,14246,1,0.2378
A3325500621225003,10000,0.7282,0.7282,1,1,8983,0,3044,12027,1,0.27180000000000004
A3325500622225003,10000,0.7338,0.7338,1,1,7069,0,4270,11339,1,0.2662
A3325500623225003,10000,0.764,0.764,1,1,7796,0,4760,12556,1,0.236
A3325500624225003,10000,0.7662,0.7662,1,1,6302,0,1639,7941,1,0.2338
A3325500626225003,10000,0.7564,0.7564,1,1,5544,0,2940,8484,1,0.24360000000000004
A3325500716225003,10000,0.6832,0.6832,1,1,7923,0,3434,11357,1,0.31679999999999997
A3325500716225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500717225003,10000,0.5039,0.5039,1,1,9818,0,3167,12985,1,0.4961
A3325500718225003,10000,0.7766,0.7766,1,1,9092,0,4919,14011,1,0.22340000000000004
A3325500719225003,10000,0.763,0.763,1,1,6540,0,3754,10294,1,0.237
A3325500720225003,10000,0.7622,0.7622,1,1,8577,0,4760,13337,1,0.2378
A3325500721225003,10000,0.7282,0.7282,1,1,8004,0,4130,12134,1,0.27180000000000004
A3325500722225003,10000,0.7338,0.7338,1,1,6630,0,4270,10900,1,0.2662
A3325500723225003,10000,0.764,0.764,1,1,6197,0,4760,10957,1,0.236
A3325500724225003,10000,0.7662,0.7662,1,1,8408,0,2076,10484,1,0.2338
A3325500725225003,10000,0.7608,0.7608,1,1,5647,0,3430,9077,1,0.23919999999999997
A3325500726225003,10000,0.7564,0.7564,1,1,4698,0,2940,7638,1,0.24360000000000004
A3325500816225003,10000,0.6832,0.6832,1,1,9291,0,2977,12268,1,0.31679999999999997
A3325500816225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500817225003,10000,0.7853,0.7853,1,1,9012,0,4988,14000,1,0.2147
A3325500817225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500818225003,10000,0.7766,0.7766,1,1,8505,0,5040,13545,1,0.22340000000000004
A3325500819225003,10000,0.763,0.763,1,1,7434,0,4900,12334,1,0.237
A3325500820225003,10000,0.7622,0.7622,1,1,7835,0,2687,10522,1,0.2378
A3325500821225003,10000,0.728,0.728,1,1,8866,0,4130,12996,1,0.272
A3325500822225003,10000,0.7338,0.7338,1,1,7642,0,4130,11772,1,0.2662
A3325500823225003,10000,0.764,0.764,1,1,6947,0,4760,11707,1,0.236
A3325500825225003,10000,0.7608,0.7608,1,1,2243,0,3430,5673,1,0.23919999999999997
A3325500826225003,10000,0.7564,0.7564,1,1,5317,0,2940,8257,1,0.24360000000000004
A3325500916225003,10000,0.6832,0.6832,1,1,9234,0,6440,15674,1,0.31679999999999997
A3325500916225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500917225003,10000,0.7853,0.7853,1,1,10436,0,2983,13419,1,0.2147
A3325500917225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325500918225003,10000,0.7261,0.7261,1,1,7021,0,4534,11555,1,0.27390000000000003
A3325500919225003,10000,0.763,0.763,1,1,8683,0,4900,13583,1,0.237
A3325500920225003,10000,0.7622,0.7622,1,1,8485,0,4760,13245,1,0.2378
A3325500921225003,10000,0.728,0.728,1,1,7350,0,2453,9803,1,0.272
A3325500922225003,10000,0.7338,0.7338,1,1,7223,0,4130,11353,1,0.2662
A3325500923225003,10000,0.764,0.764,1,1,7361,0,4760,12121,1,0.236
A3325500924225003,10000,0.7662,0.7662,1,1,5824,0,4270,10094,1,0.2338
A3325500925225003,10000,0.7608,0.7608,1,1,4526,0,3430,7956,1,0.23919999999999997
A3325500926225003,10000,0.7564,0.7564,1,1,5322,0,2940,8262,1,0.24360000000000004
A3325501016225003,10000,0.6832,0.6832,1,1,7560,0,1914,9474,1,0.31679999999999997
A3325501017225003,10000,0.7853,0.7853,1,1,5786,0,5740,11526,1,0.2147
A3325501017225003,20000,0,0,0,NA,0,0,0,0,A,0
A3325501018225003,10000,0.7767,0.7767,1,1,8852,0,5040,13892,1,0.22330000000000005
A3325501019225003,10000,0.763,0.763,1,1,7501,0,4134,11635,1,0.237
A3325501020225003,10000,0.7622,0.7622,1,1,7990,0,4760,12750,1,0.2378
A3325501021225003,10000,0.728,0.728,1,1,6541,0,4130,10671,1,0.272
A3325501022225003,10000,0.7338,0.7338,1,1,5346,0,4130,9476,1,0.2662
A3325501023225003,10000,0.764,0.764,1,1,5391,0,4760,10151,1,0.236
A3325501024225003,10000,0.7662,0.7662,1,1,3316,0,4270,7586,1,0.2338
A3325501025225003,10000,0.7608,0.7608,1,1,4323,0,3430,7753,1,0.23919999999999997
A3325501026225003,10000,0.7564,0.7564,1,1,4271,0,2940,7211,1,0.24360000000000004
