id,identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,source
A3314701126225003_residential_sold_to,A3314701126225003,331470,Mountain Village,2026-05-01,2026,5,residential_sold_to,0,outlier_check
A3314701126225003_commercial_sold_to,A3314701126225003,331470,Mountain Village,2026-05-01,2026,5,commercial_sold_to,0,outlier_check
A3322801016225003_peak_consumption_kw,A3322801016225003,332280,"Naknek, South Naknek, King Salmon",2016-04-01,2016,4,peak_consumption_kw,6645,outlier_check
A3322801216225003_peak_consumption_kw,A3322801216225003,332280,"Naknek, South Naknek, King Salmon",2016-06-01,2016,6,peak_consumption_kw,7200,outlier_check
A3322801216225003_commercial_sold_to,A3322801216225003,332280,"Naknek, South Naknek, King Salmon",2016-06-01,2016,6,commercial_sold_to,1558228,outlier_check
A3322800117225003_fuel_used_gallons,A3322800117225003,332280,"Naknek, South Naknek, King Salmon",2016-07-01,2016,7,fuel_used_gallons,432464,outlier_check
A3322800117225003_diesel_kwh_generated,A3322800117225003,332280,"Naknek, South Naknek, King Salmon",2016-07-01,2016,7,diesel_kwh_generated,6588791,outlier_check
A3322800117225003_powerhouse_consumption_kwh,A3322800117225003,332280,"Naknek, South Naknek, King Salmon",2016-07-01,2016,7,powerhouse_consumption_kwh,108860,outlier_check
A3322800117225003_peak_consumption_kw,A3322800117225003,332280,"Naknek, South Naknek, King Salmon",2016-07-01,2016,7,peak_consumption_kw,13200,outlier_check
A3322800117225003_commercial_sold_to,A3322800117225003,332280,"Naknek, South Naknek, King Salmon",2016-07-01,2016,7,commercial_sold_to,5156780,outlier_check
A3322801017225003_peak_consumption_kw,A3322801017225003,332280,"Naknek, South Naknek, King Salmon",2017-04-01,2017,4,peak_consumption_kw,6050,outlier_check
A3322801117225003_fuel_used_gallons,A3322801117225003,332280,"Naknek, South Naknek, King Salmon",2017-05-01,2017,5,fuel_used_gallons,181332,outlier_check
A3322801117225003_commercial_sold_to,A3322801117225003,332280,"Naknek, South Naknek, King Salmon",2017-05-01,2017,5,commercial_sold_to,1673035,outlier_check
A3322801217225003_fuel_used_gallons,A3322801217225003,332280,"Naknek, South Naknek, King Salmon",2017-06-01,2017,6,fuel_used_gallons,237010,outlier_check
A3322801217225003_diesel_kwh_generated,A3322801217225003,332280,"Naknek, South Naknek, King Salmon",2017-06-01,2017,6,diesel_kwh_generated,2885697,outlier_check
A3322801217225003_peak_consumption_kw,A3322801217225003,332280,"Naknek, South Naknek, King Salmon",2017-06-01,2017,6,peak_consumption_kw,10200,outlier_check
A3322801217225003_commercial_sold_to,A3322801217225003,332280,"Naknek, South Naknek, King Salmon",2017-06-01,2017,6,commercial_sold_to,2094632,outlier_check
A3322800118225003_fuel_used_gallons,A3322800118225003,332280,"Naknek, South Naknek, King Salmon",2017-07-01,2017,7,fuel_used_gallons,435405,outlier_check
A3322800118225003_diesel_kwh_generated,A3322800118225003,332280,"Naknek, South Naknek, King Salmon",2017-07-01,2017,7,diesel_kwh_generated,6238533,outlier_check
A3322800118225003_powerhouse_consumption_kwh,A3322800118225003,332280,"Naknek, South Naknek, King Salmon",2017-07-01,2017,7,powerhouse_consumption_kwh,97764,outlier_check
A3322800118225003_peak_consumption_kw,A3322800118225003,332280,"Naknek, South Naknek, King Salmon",2017-07-01,2017,7,peak_consumption_kw,13400,outlier_check
A3322800118225003_commercial_sold_to,A3322800118225003,332280,"Naknek, South Naknek, King Salmon",2017-07-01,2017,7,commercial_sold_to,5380356,outlier_check
A3322801018225003_peak_consumption_kw,A3322801018225003,332280,"Naknek, South Naknek, King Salmon",2018-04-01,2018,4,peak_consumption_kw,7300,outlier_check
A3322801118225003_diesel_kwh_generated,A3322801118225003,332280,"Naknek, South Naknek, King Salmon",2018-05-01,2018,5,diesel_kwh_generated,2668584,outlier_check
A3322801118225003_peak_consumption_kw,A3322801118225003,332280,"Naknek, South Naknek, King Salmon",2018-05-01,2018,5,peak_consumption_kw,7255,outlier_check
A3322801118225003_commercial_sold_to,A3322801118225003,332280,"Naknek, South Naknek, King Salmon",2018-05-01,2018,5,commercial_sold_to,1910958,outlier_check
A3322801218225003_fuel_used_gallons,A3322801218225003,332280,"Naknek, South Naknek, King Salmon",2018-06-01,2018,6,fuel_used_gallons,206365,outlier_check
A3322801218225003_diesel_kwh_generated,A3322801218225003,332280,"Naknek, South Naknek, King Salmon",2018-06-01,2018,6,diesel_kwh_generated,2912771,outlier_check
A3322801218225003_peak_consumption_kw,A3322801218225003,332280,"Naknek, South Naknek, King Salmon",2018-06-01,2018,6,peak_consumption_kw,10800,outlier_check
A3322801218225003_commercial_sold_to,A3322801218225003,332280,"Naknek, South Naknek, King Salmon",2018-06-01,2018,6,commercial_sold_to,2045269,outlier_check
A3322800119225003_fuel_used_gallons,A3322800119225003,332280,"Naknek, South Naknek, King Salmon",2018-07-01,2018,7,fuel_used_gallons,492928,outlier_check
A3322800119225003_diesel_kwh_generated,A3322800119225003,332280,"Naknek, South Naknek, King Salmon",2018-07-01,2018,7,diesel_kwh_generated,7262232,outlier_check
A3322800119225003_peak_consumption_kw,A3322800119225003,332280,"Naknek, South Naknek, King Salmon",2018-07-01,2018,7,peak_consumption_kw,13335,outlier_check
A3322800119225003_commercial_sold_to,A3322800119225003,332280,"Naknek, South Naknek, King Salmon",2018-07-01,2018,7,commercial_sold_to,6490660,outlier_check
A3322800219225003_peak_consumption_kw,A3322800219225003,332280,"Naknek, South Naknek, King Salmon",2018-08-01,2018,8,peak_consumption_kw,5040,outlier_check
A3322801019225003_diesel_kwh_generated,A3322801019225003,332280,"Naknek, South Naknek, King Salmon",2019-04-01,2019,4,diesel_kwh_generated,2727741,outlier_check
A3322801019225003_peak_consumption_kw,A3322801019225003,332280,"Naknek, South Naknek, King Salmon",2019-04-01,2019,4,peak_consumption_kw,7161,outlier_check
A3322801019225003_commercial_sold_to,A3322801019225003,332280,"Naknek, South Naknek, King Salmon",2019-04-01,2019,4,commercial_sold_to,2012193,outlier_check
A3322801219225003_fuel_used_gallons,A3322801219225003,332280,"Naknek, South Naknek, King Salmon",2019-06-01,2019,6,fuel_used_gallons,257699,outlier_check
A3322801219225003_diesel_kwh_generated,A3322801219225003,332280,"Naknek, South Naknek, King Salmon",2019-06-01,2019,6,diesel_kwh_generated,3819828,outlier_check
A3322801219225003_commercial_sold_to,A3322801219225003,332280,"Naknek, South Naknek, King Salmon",2019-06-01,2019,6,commercial_sold_to,2902947,outlier_check
A3322800120225003_fuel_used_gallons,A3322800120225003,332280,"Naknek, South Naknek, King Salmon",2019-07-01,2019,7,fuel_used_gallons,459564,outlier_check
A3322800120225003_diesel_kwh_generated,A3322800120225003,332280,"Naknek, South Naknek, King Salmon",2019-07-01,2019,7,diesel_kwh_generated,6864486,outlier_check
A3322800120225003_peak_consumption_kw,A3322800120225003,332280,"Naknek, South Naknek, King Salmon",2019-07-01,2019,7,peak_consumption_kw,14700,outlier_check
A3322800120225003_commercial_sold_to,A3322800120225003,332280,"Naknek, South Naknek, King Salmon",2019-07-01,2019,7,commercial_sold_to,5833245,outlier_check
A3322801220225003_commercial_sold_to,A3322801220225003,332280,"Naknek, South Naknek, King Salmon",2020-06-01,2020,6,commercial_sold_to,1538080,outlier_check
A3322800121225003_fuel_used_gallons,A3322800121225003,332280,"Naknek, South Naknek, King Salmon",2020-07-01,2020,7,fuel_used_gallons,441369,outlier_check
A3322800121225003_diesel_kwh_generated,A3322800121225003,332280,"Naknek, South Naknek, King Salmon",2020-07-01,2020,7,diesel_kwh_generated,6636216,outlier_check
A3322800121225003_peak_consumption_kw,A3322800121225003,332280,"Naknek, South Naknek, King Salmon",2020-07-01,2020,7,peak_consumption_kw,13316,outlier_check
A3322800121225003_commercial_sold_to,A3322800121225003,332280,"Naknek, South Naknek, King Salmon",2020-07-01,2020,7,commercial_sold_to,5758701,outlier_check
A3322800221225003_peak_consumption_kw,A3322800221225003,332280,"Naknek, South Naknek, King Salmon",2020-08-01,2020,8,peak_consumption_kw,4683,outlier_check
A3322801121225003_fuel_used_gallons,A3322801121225003,332280,"Naknek, South Naknek, King Salmon",2021-05-01,2021,5,fuel_used_gallons,198364,outlier_check
A3322801121225003_diesel_kwh_generated,A3322801121225003,332280,"Naknek, South Naknek, King Salmon",2021-05-01,2021,5,diesel_kwh_generated,3042663,outlier_check
A3322801121225003_peak_consumption_kw,A3322801121225003,332280,"Naknek, South Naknek, King Salmon",2021-05-01,2021,5,peak_consumption_kw,7230,outlier_check
A3322801121225003_commercial_sold_to,A3322801121225003,332280,"Naknek, South Naknek, King Salmon",2021-05-01,2021,5,commercial_sold_to,2083113,outlier_check
A3322801221225003_fuel_used_gallons,A3322801221225003,332280,"Naknek, South Naknek, King Salmon",2021-06-01,2021,6,fuel_used_gallons,187598,outlier_check
A3322801221225003_diesel_kwh_generated,A3322801221225003,332280,"Naknek, South Naknek, King Salmon",2021-06-01,2021,6,diesel_kwh_generated,2938526,outlier_check
A3322801221225003_peak_consumption_kw,A3322801221225003,332280,"Naknek, South Naknek, King Salmon",2021-06-01,2021,6,peak_consumption_kw,8590,outlier_check
A3322801221225003_commercial_sold_to,A3322801221225003,332280,"Naknek, South Naknek, King Salmon",2021-06-01,2021,6,commercial_sold_to,2137414,outlier_check
A3322800122225003_fuel_used_gallons,A3322800122225003,332280,"Naknek, South Naknek, King Salmon",2021-07-01,2021,7,fuel_used_gallons,428071,outlier_check
A3322800122225003_diesel_kwh_generated,A3322800122225003,332280,"Naknek, South Naknek, King Salmon",2021-07-01,2021,7,diesel_kwh_generated,6887477,outlier_check
A3322800122225003_peak_consumption_kw,A3322800122225003,332280,"Naknek, South Naknek, King Salmon",2021-07-01,2021,7,peak_consumption_kw,13969,outlier_check
A3322800122225003_commercial_sold_to,A3322800122225003,332280,"Naknek, South Naknek, King Salmon",2021-07-01,2021,7,commercial_sold_to,5332894,outlier_check
A3322801022225003_peak_consumption_kw,A3322801022225003,332280,"Naknek, South Naknek, King Salmon",2022-04-01,2022,4,peak_consumption_kw,5635,outlier_check
A3322801122225003_fuel_used_gallons,A3322801122225003,332280,"Naknek, South Naknek, King Salmon",2022-05-01,2022,5,fuel_used_gallons,187008,outlier_check
A3322801122225003_diesel_kwh_generated,A3322801122225003,332280,"Naknek, South Naknek, King Salmon",2022-05-01,2022,5,diesel_kwh_generated,2694528,outlier_check
A3322801122225003_peak_consumption_kw,A3322801122225003,332280,"Naknek, South Naknek, King Salmon",2022-05-01,2022,5,peak_consumption_kw,7866,outlier_check
A3322801122225003_commercial_sold_to,A3322801122225003,332280,"Naknek, South Naknek, King Salmon",2022-05-01,2022,5,commercial_sold_to,2010209,outlier_check
A3322801222225003_fuel_used_gallons,A3322801222225003,332280,"Naknek, South Naknek, King Salmon",2022-06-01,2022,6,fuel_used_gallons,231084,outlier_check
A3322801222225003_diesel_kwh_generated,A3322801222225003,332280,"Naknek, South Naknek, King Salmon",2022-06-01,2022,6,diesel_kwh_generated,3621456,outlier_check
A3322801222225003_peak_consumption_kw,A3322801222225003,332280,"Naknek, South Naknek, King Salmon",2022-06-01,2022,6,peak_consumption_kw,12600,outlier_check
A3322801222225003_commercial_sold_to,A3322801222225003,332280,"Naknek, South Naknek, King Salmon",2022-06-01,2022,6,commercial_sold_to,2473571,outlier_check
A3322800123225003_fuel_used_gallons,A3322800123225003,332280,"Naknek, South Naknek, King Salmon",2022-07-01,2022,7,fuel_used_gallons,417269,outlier_check
A3322800123225003_diesel_kwh_generated,A3322800123225003,332280,"Naknek, South Naknek, King Salmon",2022-07-01,2022,7,diesel_kwh_generated,6230067,outlier_check
A3322800123225003_peak_consumption_kw,A3322800123225003,332280,"Naknek, South Naknek, King Salmon",2022-07-01,2022,7,peak_consumption_kw,12300,outlier_check
A3322800123225003_commercial_sold_to,A3322800123225003,332280,"Naknek, South Naknek, King Salmon",2022-07-01,2022,7,commercial_sold_to,5459371,outlier_check
A3322801223225003_fuel_used_gallons,A3322801223225003,332280,"Naknek, South Naknek, King Salmon",2023-06-01,2023,6,fuel_used_gallons,227885,outlier_check
A3322801223225003_diesel_kwh_generated,A3322801223225003,332280,"Naknek, South Naknek, King Salmon",2023-06-01,2023,6,diesel_kwh_generated,2951793,outlier_check
A3322801223225003_peak_consumption_kw,A3322801223225003,332280,"Naknek, South Naknek, King Salmon",2023-06-01,2023,6,peak_consumption_kw,11926,outlier_check
A3322801223225003_commercial_sold_to,A3322801223225003,332280,"Naknek, South Naknek, King Salmon",2023-06-01,2023,6,commercial_sold_to,2222391,outlier_check
A3322800124225003_fuel_used_gallons,A3322800124225003,332280,"Naknek, South Naknek, King Salmon",2023-07-01,2023,7,fuel_used_gallons,485362,outlier_check
A3322800124225003_diesel_kwh_generated,A3322800124225003,332280,"Naknek, South Naknek, King Salmon",2023-07-01,2023,7,diesel_kwh_generated,7159281,outlier_check
A3322800124225003_peak_consumption_kw,A3322800124225003,332280,"Naknek, South Naknek, King Salmon",2023-07-01,2023,7,peak_consumption_kw,15568,outlier_check
A3322800124225003_commercial_sold_to,A3322800124225003,332280,"Naknek, South Naknek, King Salmon",2023-07-01,2023,7,commercial_sold_to,6403933,outlier_check
A3322800524225003_unbilled_sold_to,A3322800524225003,332280,"Naknek, South Naknek, King Salmon",2023-11-01,2023,11,unbilled_sold_to,25423,outlier_check
A3322800624225003_unbilled_sold_to,A3322800624225003,332280,"Naknek, South Naknek, King Salmon",2023-12-01,2023,12,unbilled_sold_to,32643,outlier_check
A3322800824225003_unbilled_sold_to,A3322800824225003,332280,"Naknek, South Naknek, King Salmon",2024-02-01,2024,2,unbilled_sold_to,13460,outlier_check
A3322800924225003_unbilled_sold_to,A3322800924225003,332280,"Naknek, South Naknek, King Salmon",2024-03-01,2024,3,unbilled_sold_to,13799,outlier_check
A3322801124225003_peak_consumption_kw,A3322801124225003,332280,"Naknek, South Naknek, King Salmon",2024-05-01,2024,5,peak_consumption_kw,4990,outlier_check
A3322801224225003_fuel_used_gallons,A3322801224225003,332280,"Naknek, South Naknek, King Salmon",2024-06-01,2024,6,fuel_used_gallons,188878,outlier_check
A3322801224225003_diesel_kwh_generated,A3322801224225003,332280,"Naknek, South Naknek, King Salmon",2024-06-01,2024,6,diesel_kwh_generated,2893997,outlier_check
A3322801224225003_peak_consumption_kw,A3322801224225003,332280,"Naknek, South Naknek, King Salmon",2024-06-01,2024,6,peak_consumption_kw,10800,outlier_check
A3322801224225003_commercial_sold_to,A3322801224225003,332280,"Naknek, South Naknek, King Salmon",2024-06-01,2024,6,commercial_sold_to,2030681,outlier_check
A3322800125225003_fuel_used_gallons,A3322800125225003,332280,"Naknek, South Naknek, King Salmon",2024-07-01,2024,7,fuel_used_gallons,419418,outlier_check
A3322800125225003_diesel_kwh_generated,A3322800125225003,332280,"Naknek, South Naknek, King Salmon",2024-07-01,2024,7,diesel_kwh_generated,6264146,outlier_check
A3322800125225003_peak_consumption_kw,A3322800125225003,332280,"Naknek, South Naknek, King Salmon",2024-07-01,2024,7,peak_consumption_kw,14200,outlier_check
A3322800125225003_commercial_sold_to,A3322800125225003,332280,"Naknek, South Naknek, King Salmon",2024-07-01,2024,7,commercial_sold_to,5283943,outlier_check
A3322800725225003_unbilled_sold_to,A3322800725225003,332280,"Naknek, South Naknek, King Salmon",2025-01-01,2025,1,unbilled_sold_to,67046,outlier_check
A3322801225225003_fuel_used_gallons,A3322801225225003,332280,"Naknek, South Naknek, King Salmon",2025-06-01,2025,6,fuel_used_gallons,248517,outlier_check
A3322801225225003_diesel_kwh_generated,A3322801225225003,332280,"Naknek, South Naknek, King Salmon",2025-06-01,2025,6,diesel_kwh_generated,3570295,outlier_check
A3322801225225003_peak_consumption_kw,A3322801225225003,332280,"Naknek, South Naknek, King Salmon",2025-06-01,2025,6,peak_consumption_kw,14400,outlier_check
A3322801225225003_commercial_sold_to,A3322801225225003,332280,"Naknek, South Naknek, King Salmon",2025-06-01,2025,6,commercial_sold_to,2630055,outlier_check
A3322800126225003_fuel_used_gallons,A3322800126225003,332280,"Naknek, South Naknek, King Salmon",2025-07-01,2025,7,fuel_used_gallons,405896,outlier_check
A3322800126225003_diesel_kwh_generated,A3322800126225003,332280,"Naknek, South Naknek, King Salmon",2025-07-01,2025,7,diesel_kwh_generated,6207739,outlier_check
A3322800126225003_peak_consumption_kw,A3322800126225003,332280,"Naknek, South Naknek, King Salmon",2025-07-01,2025,7,peak_consumption_kw,15207,outlier_check
A3322800126225003_commercial_sold_to,A3322800126225003,332280,"Naknek, South Naknek, King Salmon",2025-07-01,2025,7,commercial_sold_to,5203692,outlier_check
A3322800926225003_unbilled_sold_to,A3322800926225003,332280,"Naknek, South Naknek, King Salmon",2026-03-01,2026,3,unbilled_sold_to,10430,outlier_check
A3322801226225003_fuel_used_gallons,A3322801226225003,332280,"Naknek, South Naknek, King Salmon",2026-06-01,2026,6,fuel_used_gallons,224788,outlier_check
A3322801226225003_diesel_kwh_generated,A3322801226225003,332280,"Naknek, South Naknek, King Salmon",2026-06-01,2026,6,diesel_kwh_generated,3112267,outlier_check
A3322801226225003_peak_consumption_kw,A3322801226225003,332280,"Naknek, South Naknek, King Salmon",2026-06-01,2026,6,peak_consumption_kw,13100,outlier_check
A3322801226225003_commercial_sold_to,A3322801226225003,332280,"Naknek, South Naknek, King Salmon",2026-06-01,2026,6,commercial_sold_to,2373551,outlier_check
A3322900616225003_unbilled_sold_to,A3322900616225003,332290,Napakiak,2015-12-01,2015,12,unbilled_sold_to,0,outlier_check
A3322900716225003_unbilled_sold_to,A3322900716225003,332290,Napakiak,2016-01-01,2016,1,unbilled_sold_to,0,outlier_check
A3322900816225003_unbilled_sold_to,A3322900816225003,332290,Napakiak,2016-02-01,2016,2,unbilled_sold_to,0,outlier_check
A3322900916225003_unbilled_sold_to,A3322900916225003,332290,Napakiak,2016-03-01,2016,3,unbilled_sold_to,0,outlier_check
A3322901016225003_unbilled_sold_to,A3322901016225003,332290,Napakiak,2016-04-01,2016,4,unbilled_sold_to,0,outlier_check
A3322901116225003_unbilled_sold_to,A3322901116225003,332290,Napakiak,2016-05-01,2016,5,unbilled_sold_to,0,outlier_check
A3322901216225003_unbilled_sold_to,A3322901216225003,332290,Napakiak,2016-06-01,2016,6,unbilled_sold_to,0,outlier_check
A3322900117225003_unbilled_sold_to,A3322900117225003,332290,Napakiak,2016-07-01,2016,7,unbilled_sold_to,0,outlier_check
A3322900217225003_unbilled_sold_to,A3322900217225003,332290,Napakiak,2016-08-01,2016,8,unbilled_sold_to,0,outlier_check
A3322900317225003_unbilled_sold_to,A3322900317225003,332290,Napakiak,2016-09-01,2016,9,unbilled_sold_to,0,outlier_check
A3322900417225003_unbilled_sold_to,A3322900417225003,332290,Napakiak,2016-10-01,2016,10,unbilled_sold_to,0,outlier_check
A3322900517225003_unbilled_sold_to,A3322900517225003,332290,Napakiak,2016-11-01,2016,11,unbilled_sold_to,0,outlier_check
A3322900617225003_unbilled_sold_to,A3322900617225003,332290,Napakiak,2016-12-01,2016,12,unbilled_sold_to,0,outlier_check
A3322900717225003_unbilled_sold_to,A3322900717225003,332290,Napakiak,2017-01-01,2017,1,unbilled_sold_to,0,outlier_check
A3322900817225003_unbilled_sold_to,A3322900817225003,332290,Napakiak,2017-02-01,2017,2,unbilled_sold_to,0,outlier_check
A3322900917225003_unbilled_sold_to,A3322900917225003,332290,Napakiak,2017-03-01,2017,3,unbilled_sold_to,0,outlier_check
A3322901017225003_unbilled_sold_to,A3322901017225003,332290,Napakiak,2017-04-01,2017,4,unbilled_sold_to,0,outlier_check
A3322901117225003_unbilled_sold_to,A3322901117225003,332290,Napakiak,2017-05-01,2017,5,unbilled_sold_to,0,outlier_check
A3322901217225003_unbilled_sold_to,A3322901217225003,332290,Napakiak,2017-06-01,2017,6,unbilled_sold_to,0,outlier_check
A3322900118225003_unbilled_sold_to,A3322900118225003,332290,Napakiak,2017-07-01,2017,7,unbilled_sold_to,0,outlier_check
A3322900218225003_unbilled_sold_to,A3322900218225003,332290,Napakiak,2017-08-01,2017,8,unbilled_sold_to,0,outlier_check
A3322900318225003_unbilled_sold_to,A3322900318225003,332290,Napakiak,2017-09-01,2017,9,unbilled_sold_to,0,outlier_check
A3322900418225003_unbilled_sold_to,A3322900418225003,332290,Napakiak,2017-10-01,2017,10,unbilled_sold_to,0,outlier_check
A3322900518225003_unbilled_sold_to,A3322900518225003,332290,Napakiak,2017-11-01,2017,11,unbilled_sold_to,0,outlier_check
A3322900918225003_unbilled_sold_to,A3322900918225003,332290,Napakiak,2018-03-01,2018,3,unbilled_sold_to,10553,outlier_check
A3323001016225003_commercial_sold_to,A3323001016225003,332300,Napaskiak,2016-04-01,2016,4,commercial_sold_to,47889,outlier_check
A3323001016225003_residential_customers,A3323001016225003,332300,Napaskiak,2016-04-01,2016,4,residential_customers,0,outlier_check
A3323001216225003_peak_consumption_kw,A3323001216225003,332300,Napaskiak,2016-06-01,2016,6,peak_consumption_kw,0,outlier_check
A3323000117225003_commercial_sold_to,A3323000117225003,332300,Napaskiak,2016-07-01,2016,7,commercial_sold_to,43650,outlier_check
A3323000117225003_com_facil_sold_to,A3323000117225003,332300,Napaskiak,2016-07-01,2016,7,com_facil_sold_to,25915,outlier_check
A3323000217225003_com_facil_sold_to,A3323000217225003,332300,Napaskiak,2016-08-01,2016,8,com_facil_sold_to,25865,outlier_check
A3323000317225003_com_facil_sold_to,A3323000317225003,332300,Napaskiak,2016-09-01,2016,9,com_facil_sold_to,10301,outlier_check
A3323000817225003_commercial_sold_to,A3323000817225003,332300,Napaskiak,2017-02-01,2017,2,commercial_sold_to,72453,outlier_check
A3323000817225003_unbilled_sold_to,A3323000817225003,332300,Napaskiak,2017-02-01,2017,2,unbilled_sold_to,12680,outlier_check
A3323001017225003_unbilled_sold_to,A3323001017225003,332300,Napaskiak,2017-04-01,2017,4,unbilled_sold_to,21919,outlier_check
A3323000118225003_com_facil_sold_to,A3323000118225003,332300,Napaskiak,2017-07-01,2017,7,com_facil_sold_to,9044,outlier_check
A3323001123225003_peak_consumption_kw,A3323001123225003,332300,Napaskiak,2023-05-01,2023,5,peak_consumption_kw,0,outlier_check
A3323001223225003_peak_consumption_kw,A3323001223225003,332300,Napaskiak,2023-06-01,2023,6,peak_consumption_kw,0,outlier_check
A3323000324225003_diesel_kwh_generated,A3323000324225003,332300,Napaskiak,2023-09-01,2023,9,diesel_kwh_generated,277354,outlier_check
A3323000424225003_powerhouse_consumption_kwh,A3323000424225003,332300,Napaskiak,2023-10-01,2023,10,powerhouse_consumption_kwh,34108,outlier_check
A3323000524225003_powerhouse_consumption_kwh,A3323000524225003,332300,Napaskiak,2023-11-01,2023,11,powerhouse_consumption_kwh,38097,outlier_check
A3323000624225003_powerhouse_consumption_kwh,A3323000624225003,332300,Napaskiak,2023-12-01,2023,12,powerhouse_consumption_kwh,13010,outlier_check
A3323000724225003_diesel_kwh_generated,A3323000724225003,332300,Napaskiak,2024-01-01,2024,1,diesel_kwh_generated,681700,outlier_check
A3323000724225003_powerhouse_consumption_kwh,A3323000724225003,332300,Napaskiak,2024-01-01,2024,1,powerhouse_consumption_kwh,43082,outlier_check
A3323000724225003_residential_sold_to,A3323000724225003,332300,Napaskiak,2024-01-01,2024,1,residential_sold_to,92204,outlier_check
A3323001224225003_diesel_kwh_generated,A3323001224225003,332300,Napaskiak,2024-06-01,2024,6,diesel_kwh_generated,731992,outlier_check
A3323000125225003_diesel_kwh_generated,A3323000125225003,332300,Napaskiak,2024-07-01,2024,7,diesel_kwh_generated,385793,outlier_check
A3323000125225003_unbilled_sold_to,A3323000125225003,332300,Napaskiak,2024-07-01,2024,7,unbilled_sold_to,35325,outlier_check
A3323000325225003_fuel_used_gallons,A3323000325225003,332300,Napaskiak,2024-09-01,2024,9,fuel_used_gallons,45104,outlier_check
A3323000325225003_powerhouse_consumption_kwh,A3323000325225003,332300,Napaskiak,2024-09-01,2024,9,powerhouse_consumption_kwh,62691,outlier_check
A3323000625225003_diesel_kwh_generated,A3323000625225003,332300,Napaskiak,2024-12-01,2024,12,diesel_kwh_generated,295713,outlier_check
A3323000925225003_unbilled_sold_to,A3323000925225003,332300,Napaskiak,2025-03-01,2025,3,unbilled_sold_to,33686,outlier_check
A3323000526225003_commercial_sold_to,A3323000526225003,332300,Napaskiak,2025-11-01,2025,11,commercial_sold_to,50456,outlier_check
A3323000726225003_commercial_sold_to,A3323000726225003,332300,Napaskiak,2026-01-01,2026,1,commercial_sold_to,54210,outlier_check
A3323000826225003_commercial_sold_to,A3323000826225003,332300,Napaskiak,2026-02-01,2026,2,commercial_sold_to,48721,outlier_check
A3323000926225003_commercial_sold_to,A3323000926225003,332300,Napaskiak,2026-03-01,2026,3,commercial_sold_to,47799,outlier_check
A3323001026225003_commercial_sold_to,A3323001026225003,332300,Napaskiak,2026-04-01,2026,4,commercial_sold_to,45362,outlier_check
A3323001226225003_peak_consumption_kw,A3323001226225003,332300,Napaskiak,2026-06-01,2026,6,peak_consumption_kw,492,outlier_check
A3323000127225003_residential_rate,A3323000127225003,332300,Napaskiak,2026-07-01,2026,7,residential_rate,11242.16,outlier_check
A3311700726225003_residential_sold_to,A3311700726225003,331170,Naukati Bay,2026-01-01,2026,1,residential_sold_to,61259,outlier_check
A3323200716225003_fuel_used_gallons,A3323200716225003,332320,Nelson Lagoon,2016-01-01,2016,1,fuel_used_gallons,8875,outlier_check
A3323200816225003_powerhouse_consumption_kwh,A3323200816225003,332320,Nelson Lagoon,2016-02-01,2016,2,powerhouse_consumption_kwh,5229,outlier_check
A3323200618225003_fuel_used_gallons,A3323200618225003,332320,Nelson Lagoon,2017-12-01,2017,12,fuel_used_gallons,4253,outlier_check
A3323200920225003_fuel_used_gallons,A3323200920225003,332320,Nelson Lagoon,2020-03-01,2020,3,fuel_used_gallons,6690,outlier_check
A3323201020225003_fuel_used_gallons,A3323201020225003,332320,Nelson Lagoon,2020-04-01,2020,4,fuel_used_gallons,8677,outlier_check
A3323201021225003_peak_consumption_kw,A3323201021225003,332320,Nelson Lagoon,2021-04-01,2021,4,peak_consumption_kw,7202,outlier_check
A3323201121225003_peak_consumption_kw,A3323201121225003,332320,Nelson Lagoon,2021-05-01,2021,5,peak_consumption_kw,7202,outlier_check
A3323201221225003_peak_consumption_kw,A3323201221225003,332320,Nelson Lagoon,2021-06-01,2021,6,peak_consumption_kw,7202,outlier_check
A3323200822225003_peak_consumption_kw,A3323200822225003,332320,Nelson Lagoon,2022-02-01,2022,2,peak_consumption_kw,7202,outlier_check
A3323200922225003_peak_consumption_kw,A3323200922225003,332320,Nelson Lagoon,2022-03-01,2022,3,peak_consumption_kw,7202,outlier_check
A3323201022225003_fuel_used_gallons,A3323201022225003,332320,Nelson Lagoon,2022-04-01,2022,4,fuel_used_gallons,6092,outlier_check
A3323201022225003_peak_consumption_kw,A3323201022225003,332320,Nelson Lagoon,2022-04-01,2022,4,peak_consumption_kw,7202,outlier_check
A3323201122225003_peak_consumption_kw,A3323201122225003,332320,Nelson Lagoon,2022-05-01,2022,5,peak_consumption_kw,7202,outlier_check
A3323201222225003_peak_consumption_kw,A3323201222225003,332320,Nelson Lagoon,2022-06-01,2022,6,peak_consumption_kw,7202,outlier_check
A3323200123225003_peak_consumption_kw,A3323200123225003,332320,Nelson Lagoon,2022-07-01,2022,7,peak_consumption_kw,7202,outlier_check
A3323200223225003_peak_consumption_kw,A3323200223225003,332320,Nelson Lagoon,2022-08-01,2022,8,peak_consumption_kw,7202,outlier_check
A3323200323225003_peak_consumption_kw,A3323200323225003,332320,Nelson Lagoon,2022-09-01,2022,9,peak_consumption_kw,7202,outlier_check
A3323200423225003_peak_consumption_kw,A3323200423225003,332320,Nelson Lagoon,2022-10-01,2022,10,peak_consumption_kw,7202,outlier_check
