id,identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,source,carry_forward,annual_average,avg_preceding_proceeding,avg_same_month_other_years,manual_override,decision,comment
A3324700419225003_fuel_used_gallons,A3324700419225003,332470,Perryville,2018-10-01,2018,10,fuel_used_gallons,2998,quality_check,NA,3276,3651,2813,NA,NA,NA
A3324701019225003_fuel_used_gallons,A3324701019225003,332470,Perryville,2019-04-01,2019,4,fuel_used_gallons,3028,quality_check,3532,3346,3532,2330,NA,NA,NA
A3324701119225003_fuel_used_gallons,A3324701119225003,332470,Perryville,2019-05-01,2019,5,fuel_used_gallons,3086,quality_check,NA,3346,NA,2348,NA,NA,NA
A3324701219225003_fuel_used_gallons,A3324701219225003,332470,Perryville,2019-06-01,2019,6,fuel_used_gallons,2285,quality_check,NA,3346,2591,2382,NA,NA,NA
A3324700116225003_diesel_kwh_generated,A3324700116225003,332470,Perryville,2015-07-01,2015,7,diesel_kwh_generated,39760,quality_check,NA,41664,40720,24315,NA,NA,NA
A3315500618225003_fuel_used_gallons,A3315500618225003,331550,Pilot Station,2017-12-01,2017,12,fuel_used_gallons,4771,quality_check,13270,13390,13880,13962,NA,NA,NA
A3315500823225003_fuel_used_gallons,A3315500823225003,331550,Pilot Station,2023-02-01,2023,2,fuel_used_gallons,3505,quality_check,14777,12608,14511,14004,NA,NA,NA
A3315500618225003_diesel_kwh_generated,A3315500618225003,331550,Pilot Station,2017-12-01,2017,12,diesel_kwh_generated,176189,quality_check,161123,167470,172176,195784,NA,NA,NA
A3315500619225003_diesel_kwh_generated,A3315500619225003,331550,Pilot Station,2018-12-01,2018,12,diesel_kwh_generated,185387,quality_check,159684,149052,169788,195784,NA,NA,NA
A3315500620225003_diesel_kwh_generated,A3315500620225003,331550,Pilot Station,2019-12-01,2019,12,diesel_kwh_generated,188230,quality_check,161389,146755,181555,195784,NA,NA,NA
A3315500621225003_diesel_kwh_generated,A3315500621225003,331550,Pilot Station,2020-12-01,2020,12,diesel_kwh_generated,173833,quality_check,157053,150037,160317,195784,NA,NA,NA
A3315500623225003_diesel_kwh_generated,A3315500623225003,331550,Pilot Station,2022-12-01,2022,12,diesel_kwh_generated,183606,quality_check,151507,156966,185830,195784,NA,NA,NA
A3315500823225003_diesel_kwh_generated,A3315500823225003,331550,Pilot Station,2023-02-01,2023,2,diesel_kwh_generated,165536,quality_check,220153,163878,201628,183920,NA,NA,NA
A3315501125225003_diesel_kwh_generated,A3315501125225003,331550,Pilot Station,2025-05-01,2025,5,diesel_kwh_generated,162139,quality_check,177410,177003,161708,143848,NA,NA,NA
A3315501223225003_diesel_kwh_generated,A3315501223225003,331550,Pilot Station,2023-06-01,2023,6,diesel_kwh_generated,123424,quality_check,162855,163878,151649,128751,NA,NA,NA
A3323900916225003_fuel_used_gallons,A3323900916225003,332390,Point Hope,2016-03-01,2016,3,fuel_used_gallons,20994,quality_check,37574,37941,37120,49318,NA,NA,NA
A3323900617225003_diesel_kwh_generated,A3323900617225003,332390,Point Hope,2016-12-01,2016,12,diesel_kwh_generated,642351,quality_check,592915,546461,611798,650326,NA,NA,NA
A3323900916225003_diesel_kwh_generated,A3323900916225003,332390,Point Hope,2016-03-01,2016,3,diesel_kwh_generated,711391,quality_check,444217,546461,495897,646840,NA,NA,NA
A3323900117225003_residential_rate,A3323900117225003,332390,Point Hope,2016-07-01,2016,7,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3323900118225003_residential_rate,A3323900118225003,332390,Point Hope,2017-07-01,2017,7,residential_rate,0.15,quality_check,0.2246,0,0,0,NA,carry_forward,NA
A3323900123225003_residential_rate,A3323900123225003,332390,Point Hope,2022-07-01,2022,7,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3323900217225003_residential_rate,A3323900217225003,332390,Point Hope,2016-08-01,2016,8,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900218225003_residential_rate,A3323900218225003,332390,Point Hope,2017-08-01,2017,8,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3323900316225003_residential_rate,A3323900316225003,332390,Point Hope,2015-09-01,2015,9,residential_rate,0.15,quality_check,0.2277,0,0,0,NA,carry_forward,NA
A3323900317225003_residential_rate,A3323900317225003,332390,Point Hope,2016-09-01,2016,9,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900320225003_residential_rate,A3323900320225003,332390,Point Hope,2019-09-01,2019,9,residential_rate,0.109,quality_check,0.1795,0,0,0,NA,carry_forward,NA
A3323900416225003_residential_rate,A3323900416225003,332390,Point Hope,2015-10-01,2015,10,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900417225003_residential_rate,A3323900417225003,332390,Point Hope,2016-10-01,2016,10,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900516225003_residential_rate,A3323900516225003,332390,Point Hope,2015-11-01,2015,11,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900517225003_residential_rate,A3323900517225003,332390,Point Hope,2016-11-01,2016,11,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900616225003_residential_rate,A3323900616225003,332390,Point Hope,2015-12-01,2015,12,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900617225003_residential_rate,A3323900617225003,332390,Point Hope,2016-12-01,2016,12,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900716225003_residential_rate,A3323900716225003,332390,Point Hope,2016-01-01,2016,1,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900717225003_residential_rate,A3323900717225003,332390,Point Hope,2017-01-01,2017,1,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900816225003_residential_rate,A3323900816225003,332390,Point Hope,2016-02-01,2016,2,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900817225003_residential_rate,A3323900817225003,332390,Point Hope,2017-02-01,2017,2,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3323900916225003_residential_rate,A3323900916225003,332390,Point Hope,2016-03-01,2016,3,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323900921225003_residential_rate,A3323900921225003,332390,Point Hope,2021-03-01,2021,3,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3323900922225003_residential_rate,A3323900922225003,332390,Point Hope,2022-03-01,2022,3,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3323901016225003_residential_rate,A3323901016225003,332390,Point Hope,2016-04-01,2016,4,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323901021225003_residential_rate,A3323901021225003,332390,Point Hope,2021-04-01,2021,4,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323901022225003_residential_rate,A3323901022225003,332390,Point Hope,2022-04-01,2022,4,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323901116225003_residential_rate,A3323901116225003,332390,Point Hope,2016-05-01,2016,5,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3323901121225003_residential_rate,A3323901121225003,332390,Point Hope,2021-05-01,2021,5,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3323901122225003_residential_rate,A3323901122225003,332390,Point Hope,2022-05-01,2022,5,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3323901222225003_residential_rate,A3323901222225003,332390,Point Hope,2022-06-01,2022,6,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324000616225003_diesel_kwh_generated,A3324000616225003,332400,Point Lay,2015-12-01,2015,12,diesel_kwh_generated,337575,quality_check,307773,286825,327430,340553,NA,NA,NA
A3324000216225003_residential_rate,A3324000216225003,332400,Point Lay,2015-08-01,2015,8,residential_rate,0.15,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324000217225003_residential_rate,A3324000217225003,332400,Point Lay,2016-08-01,2016,8,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3324000316225003_residential_rate,A3324000316225003,332400,Point Lay,2015-09-01,2015,9,residential_rate,0.15,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324000317225003_residential_rate,A3324000317225003,332400,Point Lay,2016-09-01,2016,9,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324000416225003_residential_rate,A3324000416225003,332400,Point Lay,2015-10-01,2015,10,residential_rate,0.15,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324000417225003_residential_rate,A3324000417225003,332400,Point Lay,2016-10-01,2016,10,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324000516225003_residential_rate,A3324000516225003,332400,Point Lay,2015-11-01,2015,11,residential_rate,0.15,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324000517225003_residential_rate,A3324000517225003,332400,Point Lay,2016-11-01,2016,11,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324000616225003_residential_rate,A3324000616225003,332400,Point Lay,2015-12-01,2015,12,residential_rate,0.15,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324000617225003_residential_rate,A3324000617225003,332400,Point Lay,2016-12-01,2016,12,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324000716225003_residential_rate,A3324000716225003,332400,Point Lay,2016-01-01,2016,1,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324000717225003_residential_rate,A3324000717225003,332400,Point Lay,2017-01-01,2017,1,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324000816225003_residential_rate,A3324000816225003,332400,Point Lay,2016-02-01,2016,2,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324000817225003_residential_rate,A3324000817225003,332400,Point Lay,2017-02-01,2017,2,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324000916225003_residential_rate,A3324000916225003,332400,Point Lay,2016-03-01,2016,3,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3324000917225003_residential_rate,A3324000917225003,332400,Point Lay,2017-03-01,2017,3,residential_rate,0.2123,quality_check,NA,0,0,0,NA,carry_forward,NA
A3324000921225003_residential_rate,A3324000921225003,332400,Point Lay,2021-03-01,2021,3,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3324000922225003_residential_rate,A3324000922225003,332400,Point Lay,2022-03-01,2022,3,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3324001021225003_residential_rate,A3324001021225003,332400,Point Lay,2021-04-01,2021,4,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3324001022225003_residential_rate,A3324001022225003,332400,Point Lay,2022-04-01,2022,4,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324001122225003_residential_rate,A3324001122225003,332400,Point Lay,2022-05-01,2022,5,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3325000125225003_diesel_kwh_generated,A3325000125225003,332500,Port Heiden,2024-07-01,2024,7,diesel_kwh_generated,38029,quality_check,NA,NA,NA,32680,NA,NA,NA
A3325000225225003_diesel_kwh_generated,A3325000225225003,332500,Port Heiden,2024-08-01,2024,8,diesel_kwh_generated,37186,quality_check,NA,NA,NA,37660,NA,NA,NA
A3325000325225003_diesel_kwh_generated,A3325000325225003,332500,Port Heiden,2024-09-01,2024,9,diesel_kwh_generated,34692,quality_check,NA,NA,NA,40292,NA,NA,NA
A3325000423225003_diesel_kwh_generated,A3325000423225003,332500,Port Heiden,2022-10-01,2022,10,diesel_kwh_generated,39210,quality_check,47422,48622,47422,40682,NA,NA,NA
A3325000425225003_diesel_kwh_generated,A3325000425225003,332500,Port Heiden,2024-10-01,2024,10,diesel_kwh_generated,44490,quality_check,NA,NA,NA,40682,NA,NA,NA
A3325000523225003_diesel_kwh_generated,A3325000523225003,332500,Port Heiden,2022-11-01,2022,11,diesel_kwh_generated,56742,quality_check,NA,48622,NA,47871,NA,NA,NA
A3325000525225003_diesel_kwh_generated,A3325000525225003,332500,Port Heiden,2024-11-01,2024,11,diesel_kwh_generated,51839,quality_check,NA,NA,NA,47871,NA,NA,NA
A3325000623225003_diesel_kwh_generated,A3325000623225003,332500,Port Heiden,2022-12-01,2022,12,diesel_kwh_generated,48884,quality_check,NA,48622,NA,51542,NA,NA,NA
A3325000625225003_diesel_kwh_generated,A3325000625225003,332500,Port Heiden,2024-12-01,2024,12,diesel_kwh_generated,40847,quality_check,NA,NA,NA,51542,NA,NA,NA
A3325000723225003_diesel_kwh_generated,A3325000723225003,332500,Port Heiden,2023-01-01,2023,1,diesel_kwh_generated,61275,quality_check,NA,53268,NA,44544,NA,NA,NA
A3325000725225003_diesel_kwh_generated,A3325000725225003,332500,Port Heiden,2025-01-01,2025,1,diesel_kwh_generated,33714,quality_check,NA,0,NA,44544,NA,NA,NA
A3325000825225003_diesel_kwh_generated,A3325000825225003,332500,Port Heiden,2025-02-01,2025,2,diesel_kwh_generated,48718,quality_check,NA,0,NA,50496,NA,NA,NA
A3325000925225003_diesel_kwh_generated,A3325000925225003,332500,Port Heiden,2025-03-01,2025,3,diesel_kwh_generated,44609,quality_check,NA,0,NA,47268,NA,NA,NA
A3325001024225003_diesel_kwh_generated,A3325001024225003,332500,Port Heiden,2024-04-01,2024,4,diesel_kwh_generated,76742,quality_check,NA,NA,NA,45496,NA,NA,NA
A3325001025225003_diesel_kwh_generated,A3325001025225003,332500,Port Heiden,2025-04-01,2025,4,diesel_kwh_generated,43973,quality_check,NA,0,NA,45496,NA,NA,NA
A3325001120225003_diesel_kwh_generated,A3325001120225003,332500,Port Heiden,2020-05-01,2020,5,diesel_kwh_generated,41217,quality_check,49716,52206,46568,43470,NA,NA,NA
A3325001123225003_diesel_kwh_generated,A3325001123225003,332500,Port Heiden,2023-05-01,2023,5,diesel_kwh_generated,29985,quality_check,NA,53268,NA,43470,NA,NA,NA
A3325001124225003_diesel_kwh_generated,A3325001124225003,332500,Port Heiden,2024-05-01,2024,5,diesel_kwh_generated,33675,quality_check,NA,NA,NA,43470,NA,NA,NA
A3325001125225003_diesel_kwh_generated,A3325001125225003,332500,Port Heiden,2025-05-01,2025,5,diesel_kwh_generated,44140,quality_check,NA,0,NA,43470,NA,NA,NA
A3325001223225003_diesel_kwh_generated,A3325001223225003,332500,Port Heiden,2023-06-01,2023,6,diesel_kwh_generated,41071,quality_check,NA,53268,NA,37174,NA,NA,NA
A3325001224225003_diesel_kwh_generated,A3325001224225003,332500,Port Heiden,2024-06-01,2024,6,diesel_kwh_generated,46896,quality_check,NA,NA,NA,37174,NA,NA,NA
A3325001225225003_diesel_kwh_generated,A3325001225225003,332500,Port Heiden,2025-06-01,2025,6,diesel_kwh_generated,61224,quality_check,NA,0,0,37174,NA,NA,NA
A3325001223225003_residential_rate,A3325001223225003,332500,Port Heiden,2023-06-01,2023,6,residential_rate,9.99,quality_check,0.65,1,1,1,NA,carry_forward,NA
A3315701125225003_diesel_kwh_generated,A3315701125225003,331570,Quinhagak,2025-05-01,2025,5,diesel_kwh_generated,122784,quality_check,193615,189078,170008,127849,NA,NA,NA
A3315701223225003_diesel_kwh_generated,A3315701223225003,331570,Quinhagak,2023-06-01,2023,6,diesel_kwh_generated,90943,quality_check,119249,162235,111986,109826,NA,NA,NA
A3325200726225003_fuel_used_gallons,A3325200726225003,332520,Rampart,2026-01-01,2026,1,fuel_used_gallons,745,quality_check,NA,2500,1599,2360,NA,NA,NA
A3325200824225003_fuel_used_gallons,A3325200824225003,332520,Rampart,2024-02-01,2024,2,fuel_used_gallons,2092,quality_check,2657,2576,2657,2066,NA,NA,NA
A3325200924225003_fuel_used_gallons,A3325200924225003,332520,Rampart,2024-03-01,2024,3,fuel_used_gallons,278,quality_check,NA,2576,NA,2195,NA,NA,NA
A3322501026225003_fuel_used_gallons,A3322501026225003,332250,Red Devil,2026-04-01,2026,4,fuel_used_gallons,750,quality_check,660,634,640,732,NA,NA,NA
A3322501026225003_diesel_kwh_generated,A3322501026225003,332250,Red Devil,2026-04-01,2026,4,diesel_kwh_generated,2313,quality_check,2505,3004,2691,4666,NA,NA,NA
A3322501219225003_diesel_kwh_generated,A3322501219225003,332250,Red Devil,2019-06-01,2019,6,diesel_kwh_generated,4546,quality_check,4081,4707,4695,4469,NA,NA,NA
A3322501223225003_diesel_kwh_generated,A3322501223225003,332250,Red Devil,2023-06-01,2023,6,diesel_kwh_generated,3192,quality_check,2916,4028,3286,4469,NA,NA,NA
A3325300824225003_fuel_used_gallons,A3325300824225003,332530,Ruby,2024-02-01,2024,2,fuel_used_gallons,1796,quality_check,5200,4267,5083,4613,NA,NA,NA
A3325300824225003_diesel_kwh_generated,A3325300824225003,332530,Ruby,2024-02-01,2024,2,diesel_kwh_generated,80948,quality_check,67127,57068,69552,61696,NA,NA,NA
A3325301022225003_diesel_kwh_generated,A3325301022225003,332530,Ruby,2022-04-01,2022,4,diesel_kwh_generated,54643,quality_check,63966,60301,82648,53231,NA,NA,NA
A3315800618225003_fuel_used_gallons,A3315800618225003,331580,Russian Mission,2017-12-01,2017,12,fuel_used_gallons,2412,quality_check,6496,6256,7036,6935,NA,NA,NA
A3315800616225003_diesel_kwh_generated,A3315800616225003,331580,Russian Mission,2015-12-01,2015,12,diesel_kwh_generated,93038,quality_check,84805,76745,91643,87980,NA,NA,NA
A3315800617225003_diesel_kwh_generated,A3315800617225003,331580,Russian Mission,2016-12-01,2016,12,diesel_kwh_generated,102848,quality_check,93461,83661,94818,87980,NA,NA,NA
A3315800618225003_diesel_kwh_generated,A3315800618225003,331580,Russian Mission,2017-12-01,2017,12,diesel_kwh_generated,91611,quality_check,85756,82095,89480,87980,NA,NA,NA
A3315800619225003_diesel_kwh_generated,A3315800619225003,331580,Russian Mission,2018-12-01,2018,12,diesel_kwh_generated,99135,quality_check,91236,82872,94376,87980,NA,NA,NA
A3315800621225003_diesel_kwh_generated,A3315800621225003,331580,Russian Mission,2020-12-01,2020,12,diesel_kwh_generated,85655,quality_check,82778,78155,81404,87980,NA,NA,NA
A3315800623225003_diesel_kwh_generated,A3315800623225003,331580,Russian Mission,2022-12-01,2022,12,diesel_kwh_generated,90116,quality_check,82416,80843,92710,87980,NA,NA,NA
A3315800823225003_diesel_kwh_generated,A3315800823225003,331580,Russian Mission,2023-02-01,2023,2,diesel_kwh_generated,80218,quality_check,103004,82572,94444,86741,NA,NA,NA
A3315801125225003_diesel_kwh_generated,A3315801125225003,331580,Russian Mission,2025-05-01,2025,5,diesel_kwh_generated,69937,quality_check,77530,81462,72628,78325,NA,NA,NA
A3315801223225003_diesel_kwh_generated,A3315801223225003,331580,Russian Mission,2023-06-01,2023,6,diesel_kwh_generated,62723,quality_check,84468,82572,78019,66852,NA,NA,NA
A3325501117225003_fuel_used_gallons,A3325501117225003,332550,Saint George,2017-05-01,2017,5,fuel_used_gallons,1284,quality_check,NA,4137,3829,3901,NA,NA,NA
A3325500717225003_diesel_kwh_generated,A3325500717225003,332550,Saint George,2017-01-01,2017,1,diesel_kwh_generated,58067,quality_check,60710,48148,60710,50249,NA,NA,NA
A3325500817225003_diesel_kwh_generated,A3325500817225003,332550,Saint George,2017-02-01,2017,2,diesel_kwh_generated,42951,quality_check,NA,48148,NA,47928,NA,NA,NA
A3325500917225003_diesel_kwh_generated,A3325500917225003,332550,Saint George,2017-03-01,2017,3,diesel_kwh_generated,52913,quality_check,NA,48148,NA,49759,NA,NA,NA
A3325501017225003_diesel_kwh_generated,A3325501017225003,332550,Saint George,2017-04-01,2017,4,diesel_kwh_generated,34485,quality_check,NA,48148,NA,46076,NA,NA,NA
A3325501117225003_diesel_kwh_generated,A3325501117225003,332550,Saint George,2017-05-01,2017,5,diesel_kwh_generated,44145,quality_check,NA,48148,45702,50138,NA,NA,NA
A3316600823225003_fuel_used_gallons,A3316600823225003,331660,"Saint Mary's, Andreafsky",2023-02-01,2023,2,fuel_used_gallons,6459,quality_check,32313,23603,31184,25399,NA,NA,NA
A3316600622225003_diesel_kwh_generated,A3316600622225003,331660,"Saint Mary's, Andreafsky",2021-12-01,2021,12,diesel_kwh_generated,304153,quality_check,239518,304150,321927,350121,NA,NA,NA
A3316600823225003_diesel_kwh_generated,A3316600823225003,331660,"Saint Mary's, Andreafsky",2023-02-01,2023,2,diesel_kwh_generated,341933,quality_check,431554,318724,401416,343634,NA,NA,NA
A3316601125225003_diesel_kwh_generated,A3316601125225003,331660,"Saint Mary's, Andreafsky",2025-05-01,2025,5,diesel_kwh_generated,300116,quality_check,530794,488224,463046,278310,NA,NA,NA
A3316601223225003_diesel_kwh_generated,A3316601223225003,331660,"Saint Mary's, Andreafsky",2023-06-01,2023,6,diesel_kwh_generated,256385,quality_check,353341,318724,324602,238092,NA,NA,NA
A3316600623225003_diesel_kwh_generated,A3316600623225003,331660,"Saint Mary's, Andreafsky",2022-12-01,2022,12,diesel_kwh_generated,359314,quality_check,261135,313364,346344,350121,NA,NA,NA
A3316600326225003_residential_rate,A3316600326225003,331660,"Saint Mary's, Andreafsky",2025-09-01,2025,9,residential_rate,0.6451,quality_check,0.6451,1,1,1,NA,carry_forward,NA
A3316600426225003_residential_rate,A3316600426225003,331660,"Saint Mary's, Andreafsky",2025-10-01,2025,10,residential_rate,0.6451,quality_check,NA,1,NA,1,NA,carry_forward,NA
A3316600526225003_residential_rate,A3316600526225003,331660,"Saint Mary's, Andreafsky",2025-11-01,2025,11,residential_rate,0.6451,quality_check,NA,1,1,1,NA,carry_forward,NA
A3325600424225003_residential_rate,A3325600424225003,332560,Saint Paul,2023-10-01,2023,10,residential_rate,0.57,quality_check,0.57,1,1,0,NA,carry_forward,NA
A3325600525225003_residential_rate,A3325600525225003,332560,Saint Paul,2024-11-01,2024,11,residential_rate,0.57,quality_check,0.62,1,1,0,NA,carry_forward,NA
A3325600625225003_residential_rate,A3325600625225003,332560,Saint Paul,2024-12-01,2024,12,residential_rate,0.57,quality_check,NA,1,1,0,NA,carry_forward,NA
A3315901125225003_diesel_kwh_generated,A3315901125225003,331590,Savoonga,2025-05-01,2025,5,diesel_kwh_generated,191255,quality_check,209502,209598,189713,190517,NA,NA,NA
A3315901223225003_diesel_kwh_generated,A3315901223225003,331590,Savoonga,2023-06-01,2023,6,diesel_kwh_generated,167579,quality_check,218727,206536,198938,161251,NA,NA,NA
A3316000726225003_diesel_kwh_generated,A3316000726225003,331600,Scammon Bay,2026-01-01,2026,1,diesel_kwh_generated,190759,quality_check,164589,162498,163950,174406,NA,NA,NA
A3316000823225003_diesel_kwh_generated,A3316000823225003,331600,Scammon Bay,2023-02-01,2023,2,diesel_kwh_generated,161373,quality_check,207893,161335,191846,156377,NA,NA,NA
A3316001125225003_diesel_kwh_generated,A3316001125225003,331600,Scammon Bay,2025-05-01,2025,5,diesel_kwh_generated,138947,quality_check,156052,154970,140243,140113,NA,NA,NA
A3316001223225003_diesel_kwh_generated,A3316001223225003,331600,Scammon Bay,2023-06-01,2023,6,diesel_kwh_generated,122626,quality_check,165949,161335,148614,118027,NA,NA,NA
A3316100823225003_fuel_used_gallons,A3316100823225003,331610,Selawik,2023-02-01,2023,2,fuel_used_gallons,1002,quality_check,22119,15724,20938,20401,NA,NA,NA
A3316100826225003_fuel_used_gallons,A3316100826225003,331610,Selawik,2026-02-01,2026,2,fuel_used_gallons,4092,quality_check,21514,18697,20753,20401,NA,NA,NA
A3316100823225003_diesel_kwh_generated,A3316100823225003,331610,Selawik,2023-02-01,2023,2,diesel_kwh_generated,260226,quality_check,327931,241715,307340,296013,NA,NA,NA
A3316100826225003_diesel_kwh_generated,A3316100826225003,331610,Selawik,2026-02-01,2026,2,diesel_kwh_generated,290774,quality_check,294509,241054,267584,296013,NA,NA,NA
A3316101125225003_diesel_kwh_generated,A3316101125225003,331610,Selawik,2025-05-01,2025,5,diesel_kwh_generated,187874,quality_check,233194,225511,193387,200521,NA,NA,NA
A3316101223225003_diesel_kwh_generated,A3316101223225003,331610,Selawik,2023-06-01,2023,6,diesel_kwh_generated,146764,quality_check,236820,241715,199439,157395,NA,NA,NA
A3316200616225003_diesel_kwh_generated,A3316200616225003,331620,Shageluk,2015-12-01,2015,12,diesel_kwh_generated,36628,quality_check,35377,31516,36516,45736,NA,NA,NA
A3316200619225003_diesel_kwh_generated,A3316200619225003,331620,Shageluk,2018-12-01,2018,12,diesel_kwh_generated,40026,quality_check,32951,33023,36953,45736,NA,NA,NA
A3316200621225003_diesel_kwh_generated,A3316200621225003,331620,Shageluk,2020-12-01,2020,12,diesel_kwh_generated,41017,quality_check,38282,35037,38060,45736,NA,NA,NA
A3316200823225003_diesel_kwh_generated,A3316200823225003,331620,Shageluk,2023-02-01,2023,2,diesel_kwh_generated,41513,quality_check,48503,45754,46150,41783,NA,NA,NA
A3316201125225003_diesel_kwh_generated,A3316201125225003,331620,Shageluk,2025-05-01,2025,5,diesel_kwh_generated,36679,quality_check,43462,46100,39610,34142,NA,NA,NA
A3316201223225003_diesel_kwh_generated,A3316201223225003,331620,Shageluk,2023-06-01,2023,6,diesel_kwh_generated,39630,quality_check,42963,45754,41064,34117,NA,NA,NA
A3316300823225003_diesel_kwh_generated,A3316300823225003,331630,Shaktoolik,2023-02-01,2023,2,diesel_kwh_generated,70416,quality_check,93749,70547,85047,73846,NA,NA,NA
A3316301125225003_diesel_kwh_generated,A3316301125225003,331630,Shaktoolik,2025-05-01,2025,5,diesel_kwh_generated,42816,quality_check,102185,97006,94385,67920,NA,NA,NA
A3316301223225003_diesel_kwh_generated,A3316301223225003,331630,Shaktoolik,2023-06-01,2023,6,diesel_kwh_generated,66114,quality_check,74110,70547,73204,63994,NA,NA,NA
A3316400616225003_diesel_kwh_generated,A3316400616225003,331640,Shishmaref,2015-12-01,2015,12,diesel_kwh_generated,159894,quality_check,140421,131973,155920,165832,NA,NA,NA
A3316400617225003_diesel_kwh_generated,A3316400617225003,331640,Shishmaref,2016-12-01,2016,12,diesel_kwh_generated,164042,quality_check,145797,138219,150162,165832,NA,NA,NA
A3316401125225003_diesel_kwh_generated,A3316401125225003,331640,Shishmaref,2025-05-01,2025,5,diesel_kwh_generated,137592,quality_check,163899,155340,144100,138024,NA,NA,NA
A3316401223225003_diesel_kwh_generated,A3316401223225003,331640,Shishmaref,2023-06-01,2023,6,diesel_kwh_generated,123868,quality_check,158667,155300,147648,120815,NA,NA,NA
A3316501125225003_diesel_kwh_generated,A3316501125225003,331650,Shungnak,2025-05-01,2025,5,diesel_kwh_generated,82606,quality_check,143010,145234,123847,110962,NA,NA,NA
A3316501223225003_diesel_kwh_generated,A3316501223225003,331650,Shungnak,2023-06-01,2023,6,diesel_kwh_generated,65454,quality_check,94197,127463,79732,91971,NA,NA,NA
A3316500323225003_residential_rate,A3316500323225003,331650,Shungnak,2022-09-01,2022,9,residential_rate,0.9119,quality_check,0.9466,1,1,1,NA,carry_forward,NA
A3316501123225003_residential_rate,A3316501123225003,331650,Shungnak,2023-05-01,2023,5,residential_rate,0.0967,quality_check,1.1084,1,1,1,NA,carry_forward,NA
A3316501223225003_residential_rate,A3316501223225003,331650,Shungnak,2023-06-01,2023,6,residential_rate,0.0967,quality_check,NA,1,1,1,NA,carry_forward,NA
A3311900324225003_fuel_used_gallons,A3311900324225003,331190,Skagway,2023-09-01,2023,9,fuel_used_gallons,2315,quality_check,NA,3931,1105,2167,NA,NA,NA
