project_code,sales_reporting_name,date,calendar_year,calendar_month,column_tested,raw_value,median_val,mad_score,anomaly_severity
331400,Kiana,2025-12-01,2025,12,commercial_sold_to,31319,17695,6,Strong
331400,Kiana,2026-01-01,2026,1,commercial_sold_to,32812,17695,6,Strong
331400,Kiana,2026-02-01,2026,2,commercial_sold_to,31091,17695,6,Strong
331400,Kiana,2026-03-01,2026,3,commercial_sold_to,31557,17695,6,Strong
332070,King Cove,2017-07-01,2017,7,pce_eligible_community_kwh,64610,63350,5,Strong
332070,King Cove,2017-08-01,2017,8,pce_eligible_community_kwh,64610,63350,5,Strong
332070,King Cove,2017-08-01,2017,8,powerhouse_consumption_kwh,21547,5661,8,Strong
332070,King Cove,2017-09-01,2017,9,pce_eligible_community_kwh,64610,63350,5,Strong
332070,King Cove,2017-09-01,2017,9,com_facil_sold_to,205473,87137.5,10,Extreme
332070,King Cove,2017-10-01,2017,10,pce_eligible_community_kwh,56623,63350,26,Extreme
332080,Kipnuk,2015-11-01,2015,11,unbilled_customers,64,10,12,Extreme
332080,Kipnuk,2015-12-01,2015,12,unbilled_sold_to,12795,2290,5,Strong
332080,Kipnuk,2015-12-01,2015,12,unbilled_customers,64,10,12,Extreme
332080,Kipnuk,2016-01-01,2016,1,unbilled_sold_to,12457,2290,5,Strong
332080,Kipnuk,2016-01-01,2016,1,unbilled_customers,64,10,12,Extreme
332080,Kipnuk,2016-02-01,2016,2,unbilled_customers,64,10,12,Extreme
332080,Kipnuk,2016-03-01,2016,3,unbilled_sold_to,12276,2290,5,Strong
332080,Kipnuk,2016-03-01,2016,3,unbilled_customers,64,10,12,Extreme
332080,Kipnuk,2016-04-01,2016,4,unbilled_customers,65,10,12,Extreme
332080,Kipnuk,2016-05-01,2016,5,unbilled_customers,66,10,13,Extreme
332080,Kipnuk,2016-06-01,2016,6,unbilled_customers,66,10,13,Extreme
332080,Kipnuk,2016-07-01,2016,7,unbilled_customers,64,10,12,Extreme
332080,Kipnuk,2016-08-01,2016,8,unbilled_customers,64,10,12,Extreme
332080,Kipnuk,2016-09-01,2016,9,unbilled_customers,64,10,12,Extreme
332080,Kipnuk,2016-10-01,2016,10,unbilled_customers,65,10,12,Extreme
332080,Kipnuk,2016-11-01,2016,11,unbilled_customers,65,10,12,Extreme
332080,Kipnuk,2017-02-01,2017,2,unbilled_sold_to,14927,2290,6,Strong
332080,Kipnuk,2017-03-01,2017,3,unbilled_sold_to,12451,2290,5,Strong
332080,Kipnuk,2017-07-01,2017,7,unbilled_sold_to,12881,2290,5,Strong
332080,Kipnuk,2017-08-01,2017,8,unbilled_sold_to,15832,2290,6,Strong
332080,Kipnuk,2018-01-01,2018,1,unbilled_sold_to,12530,2290,5,Strong
332080,Kipnuk,2018-04-01,2018,4,unbilled_sold_to,13974,2290,6,Strong
332080,Kipnuk,2018-08-01,2018,8,fuel_used_gallons,0,9555.5,5,Strong
332080,Kipnuk,2018-09-01,2018,9,fuel_used_gallons,0,9555.5,5,Strong
332080,Kipnuk,2018-12-01,2018,12,com_facil_sold_to,62709,12027,6,Strong
332080,Kipnuk,2019-01-01,2019,1,unbilled_customers,81,10,16,Extreme
332080,Kipnuk,2019-02-01,2019,2,unbilled_customers,81,10,16,Extreme
332080,Kipnuk,2019-03-01,2019,3,com_facil_sold_to,47766,12027,5,Strong
332080,Kipnuk,2022-03-01,2022,3,commercial_sold_to,109475,52162,5,Strong
332080,Kipnuk,2022-10-01,2022,10,powerhouse_consumption_kwh,18982,4619,5,Strong
332080,Kipnuk,2022-12-01,2022,12,unbilled_sold_to,26182,2290,11,Extreme
332080,Kipnuk,2023-03-01,2023,3,powerhouse_consumption_kwh,25970,4619,7,Strong
332080,Kipnuk,2023-12-01,2023,12,pce_eligible_community_kwh,27068,7451,7,Strong
332080,Kipnuk,2024-02-01,2024,2,pce_eligible_community_kwh,24123,7451,6,Strong
332080,Kipnuk,2024-11-01,2024,11,powerhouse_consumption_kwh,30391,4619,9,Strong
332080,Kipnuk,2024-12-01,2024,12,pce_eligible_community_kwh,48849,7451,14,Extreme
332080,Kipnuk,2024-12-01,2024,12,com_facil_sold_to,67263,12027,7,Strong
332080,Kipnuk,2025-01-01,2025,1,pce_eligible_residential_kwh,104656,64155,6,Strong
332080,Kipnuk,2025-01-01,2025,1,pce_eligible_community_kwh,26718,7451,6,Strong
332080,Kipnuk,2025-01-01,2025,1,residential_sold_to,121402,70282,6,Strong
332080,Kipnuk,2025-03-01,2025,3,pce_eligible_community_kwh,21787,7451,5,Strong
332080,Kipnuk,2025-09-01,2025,9,fuel_used_gallons,19514,9555.5,5,Strong
331410,Kivalina,2016-08-01,2016,8,residential_customers,186,89,33,Extreme
331410,Kivalina,2016-10-01,2016,10,residential_customers,185,89,32,Extreme
331410,Kivalina,2016-11-01,2016,11,residential_customers,186,89,33,Extreme
331410,Kivalina,2017-01-01,2017,1,residential_customers,183,89,32,Extreme
331410,Kivalina,2017-02-01,2017,2,residential_customers,181,89,31,Extreme
331410,Kivalina,2019-02-01,2019,2,commercial_sold_to,73408,8038,15,Extreme
331410,Kivalina,2019-03-01,2019,3,commercial_sold_to,73139,8038,15,Extreme
331410,Kivalina,2019-04-01,2019,4,commercial_sold_to,42273,8038,8,Strong
331410,Kivalina,2019-09-01,2019,9,commercial_sold_to,44431,8038,8,Strong
331410,Kivalina,2019-10-01,2019,10,commercial_sold_to,45644,8038,8,Strong
331410,Kivalina,2020-01-01,2020,1,commercial_sold_to,61792,8038,12,Extreme
331410,Kivalina,2020-02-01,2020,2,commercial_sold_to,91083,8038,19,Extreme
331410,Kivalina,2020-03-01,2020,3,commercial_sold_to,79125,8038,16,Extreme
331410,Kivalina,2020-04-01,2020,4,commercial_sold_to,28494,8038,5,Strong
331410,Kivalina,2020-05-01,2020,5,commercial_sold_to,28822,8038,5,Strong
331410,Kivalina,2020-06-01,2020,6,commercial_sold_to,42524,8038,8,Strong
331410,Kivalina,2020-07-01,2020,7,commercial_sold_to,35985,8038,6,Strong
331410,Kivalina,2020-08-01,2020,8,commercial_sold_to,37347,8038,7,Strong
331410,Kivalina,2020-09-01,2020,9,commercial_sold_to,49493,8038,9,Extreme
331410,Kivalina,2020-10-01,2020,10,commercial_sold_to,56404,8038,11,Extreme
331410,Kivalina,2021-01-01,2021,1,commercial_sold_to,34178,8038,6,Strong
331410,Kivalina,2021-02-01,2021,2,commercial_sold_to,84675,8038,17,Extreme
331410,Kivalina,2021-03-01,2021,3,commercial_sold_to,64256,8038,13,Extreme
331410,Kivalina,2021-04-01,2021,4,commercial_sold_to,58254,8038,11,Extreme
331410,Kivalina,2021-05-01,2021,5,commercial_sold_to,71309,8038,14,Extreme
331410,Kivalina,2021-10-01,2021,10,commercial_sold_to,58052,8038,11,Extreme
331410,Kivalina,2021-11-01,2021,11,commercial_sold_to,77708,8038,16,Extreme
331410,Kivalina,2021-12-01,2021,12,commercial_sold_to,63186,8038,12,Extreme
331410,Kivalina,2022-01-01,2022,1,commercial_sold_to,80201,8038,16,Extreme
331410,Kivalina,2022-02-01,2022,2,powerhouse_consumption_kwh,7288,3301,5,Strong
331410,Kivalina,2022-02-01,2022,2,commercial_sold_to,68512,8038,14,Extreme
331410,Kivalina,2022-03-01,2022,3,commercial_sold_to,58346,8038,11,Extreme
331410,Kivalina,2022-04-01,2022,4,commercial_sold_to,60408,8038,12,Extreme
331410,Kivalina,2022-05-01,2022,5,commercial_sold_to,57630,8038,11,Extreme
331410,Kivalina,2022-06-01,2022,6,commercial_sold_to,43298,8038,8,Strong
331410,Kivalina,2022-07-01,2022,7,commercial_sold_to,35648,8038,6,Strong
331410,Kivalina,2022-08-01,2022,8,commercial_sold_to,41002,8038,7,Strong
331410,Kivalina,2022-09-01,2022,9,commercial_sold_to,41059,8038,7,Strong
331410,Kivalina,2022-10-01,2022,10,commercial_sold_to,48228,8038,9,Strong
331410,Kivalina,2022-11-01,2022,11,commercial_sold_to,53599,8038,10,Extreme
331410,Kivalina,2022-11-01,2022,11,com_facil_sold_to,55651,25435,5,Strong
331410,Kivalina,2022-12-01,2022,12,commercial_sold_to,60878,8038,12,Extreme
331410,Kivalina,2022-12-01,2022,12,com_facil_sold_to,59102,25435,6,Strong
331410,Kivalina,2023-01-01,2023,1,commercial_sold_to,68131,8038,13,Extreme
331410,Kivalina,2023-01-01,2023,1,com_facil_sold_to,65560,25435,7,Strong
331410,Kivalina,2023-02-01,2023,2,commercial_sold_to,36711,8038,6,Strong
331410,Kivalina,2023-02-01,2023,2,com_facil_sold_to,65157,25435,7,Strong
331410,Kivalina,2023-03-01,2023,3,com_facil_sold_to,66166,25435,7,Strong
331410,Kivalina,2023-04-01,2023,4,com_facil_sold_to,65814,25435,7,Strong
331410,Kivalina,2023-05-01,2023,5,com_facil_sold_to,64708,25435,7,Strong
331410,Kivalina,2023-09-01,2023,9,com_facil_sold_to,52844,25435,5,Strong
331410,Kivalina,2023-10-01,2023,10,com_facil_sold_to,63159,25435,6,Strong
331410,Kivalina,2023-11-01,2023,11,com_facil_sold_to,62385,25435,6,Strong
331410,Kivalina,2023-12-01,2023,12,com_facil_sold_to,64414,25435,7,Strong
331410,Kivalina,2024-01-01,2024,1,com_facil_sold_to,68788,25435,7,Strong
331410,Kivalina,2024-02-01,2024,2,com_facil_sold_to,61932,25435,6,Strong
331410,Kivalina,2024-03-01,2024,3,com_facil_sold_to,70514,25435,8,Strong
331410,Kivalina,2024-04-01,2024,4,com_facil_sold_to,69202,25435,7,Strong
331410,Kivalina,2024-05-01,2024,5,com_facil_sold_to,65454,25435,7,Strong
331410,Kivalina,2024-08-01,2024,8,com_facil_sold_to,52352,25435,5,Strong
331410,Kivalina,2024-09-01,2024,9,com_facil_sold_to,56406,25435,5,Strong
331410,Kivalina,2024-10-01,2024,10,com_facil_sold_to,60909,25435,6,Strong
331410,Kivalina,2024-11-01,2024,11,com_facil_sold_to,57602,25435,5,Strong
331410,Kivalina,2025-11-01,2025,11,fuel_used_gallons,0,9094.5,5,Strong
331410,Kivalina,2025-12-01,2025,12,fuel_used_gallons,0,9094.5,5,Strong
331410,Kivalina,2026-01-01,2026,1,fuel_used_gallons,0,9094.5,5,Strong
331410,Kivalina,2026-01-01,2026,1,residential_sold_to,90324,47780,5,Strong
331410,Kivalina,2026-01-01,2026,1,commercial_sold_to,32812,8038,6,Strong
331410,Kivalina,2026-02-01,2026,2,fuel_used_gallons,0,9094.5,5,Strong
331410,Kivalina,2026-03-01,2026,3,fuel_used_gallons,0,9094.5,5,Strong
331155,Klawock,2019-01-01,2019,1,commercial_sold_to,266989,401686,5,Strong
331155,Klawock,2020-01-01,2020,1,commercial_sold_to,256177,401686,5,Strong
331155,Klawock,2026-01-01,2026,1,residential_customers,348,399,6,Strong
331155,Klawock,2026-02-01,2026,2,residential_customers,344,399,6,Strong
332700,Klukwan,2015-07-01,2015,7,pce_eligible_community_kwh,3720,6510,13,Extreme
332700,Klukwan,2015-08-01,2015,8,pce_eligible_community_kwh,4484,6510,10,Extreme
332700,Klukwan,2022-12-01,2022,12,commercial_sold_to,15306,7253.5,5,Strong
332090,Kobuk,2015-11-01,2015,11,commercial_sold_to,12273,7455,6,Strong
332090,Kobuk,2015-12-01,2015,12,commercial_sold_to,14685,7455,9,Strong
332090,Kobuk,2016-01-01,2016,1,commercial_sold_to,14738,7455,9,Strong
332090,Kobuk,2016-10-01,2016,10,residential_customers,187,38,100,Extreme
332090,Kobuk,2016-11-01,2016,11,residential_customers,186,38,100,Extreme
332090,Kobuk,2017-01-01,2017,1,residential_customers,188,38,101,Extreme
332090,Kobuk,2017-02-01,2017,2,residential_customers,188,38,101,Extreme
332090,Kobuk,2024-01-01,2024,1,commercial_sold_to,3186,7455,5,Strong
332090,Kobuk,2024-02-01,2024,2,commercial_sold_to,15718,7455,10,Extreme
332090,Kobuk,2025-11-01,2025,11,commercial_sold_to,11274,7455,5,Strong
332090,Kobuk,2025-12-01,2025,12,commercial_sold_to,12100,7455,6,Strong
332090,Kobuk,2026-01-01,2026,1,pce_eligible_community_kwh,32779,8773,12,Extreme
332090,Kobuk,2026-01-01,2026,1,commercial_sold_to,14084,7455,8,Strong
332090,Kobuk,2026-02-01,2026,2,commercial_sold_to,12264,7455,6,Strong
332090,Kobuk,2026-03-01,2026,3,commercial_sold_to,13193,7455,7,Strong
332100,Kokhanok,2015-12-01,2015,12,unbilled_sold_to,800,91,5,Strong
332100,Kokhanok,2016-01-01,2016,1,com_facil_sold_to,16312,6028.5,5,Strong
332100,Kokhanok,2021-09-01,2021,9,fuel_used_gallons,8526,3447,11,Extreme
332100,Kokhanok,2021-09-01,2021,9,residential_sold_to,39440,15662.5,9,Extreme
332100,Kokhanok,2022-11-01,2022,11,commercial_sold_to,19893,6321.5,5,Strong
332100,Kokhanok,2023-11-01,2023,11,fuel_used_gallons,7051,3447,8,Strong
332100,Kokhanok,2024-01-01,2024,1,unbilled_sold_to,6389,91,47,Extreme
332100,Kokhanok,2024-02-01,2024,2,residential_sold_to,41086,15662.5,10,Extreme
332100,Kokhanok,2025-06-01,2025,6,unbilled_sold_to,864,91,6,Strong
332100,Kokhanok,2025-12-01,2025,12,commercial_sold_to,20461,6321.5,6,Strong
332100,Kokhanok,2025-12-01,2025,12,unbilled_sold_to,1376,91,10,Extreme
332100,Kokhanok,2026-01-01,2026,1,commercial_sold_to,24831,6321.5,7,Strong
332100,Kokhanok,2026-02-01,2026,2,commercial_sold_to,19464,6321.5,5,Strong
332100,Kokhanok,2026-03-01,2026,3,commercial_sold_to,23398,6321.5,7,Strong
332110,Koliganek,2015-07-01,2015,7,powerhouse_consumption_kwh,3363,1584,7,Strong
332110,Koliganek,2016-06-01,2016,6,commercial_sold_to,13208,4891,11,Extreme
332110,Koliganek,2016-07-01,2016,7,powerhouse_consumption_kwh,3086,1584,6,Strong
332110,Koliganek,2016-08-01,2016,8,powerhouse_consumption_kwh,2987,1584,5,Strong
332110,Koliganek,2016-10-01,2016,10,residential_sold_to,34133,22311.5,5,Strong
332110,Koliganek,2017-02-01,2017,2,commercial_sold_to,11949,4891,9,Extreme
332110,Koliganek,2017-06-01,2017,6,powerhouse_consumption_kwh,3148,1584,6,Strong
332110,Koliganek,2017-07-01,2017,7,powerhouse_consumption_kwh,3389,1584,7,Strong
332110,Koliganek,2017-08-01,2017,8,powerhouse_consumption_kwh,2957,1584,5,Strong
332110,Koliganek,2017-08-01,2017,8,commercial_sold_to,17511,4891,16,Extreme
332110,Koliganek,2017-11-01,2017,11,govt_facil_sold_to,36987,17950,5,Strong
332110,Koliganek,2018-06-01,2018,6,powerhouse_consumption_kwh,2892,1584,5,Strong
332110,Koliganek,2018-07-01,2018,7,powerhouse_consumption_kwh,3117,1584,6,Strong
332110,Koliganek,2018-08-01,2018,8,powerhouse_consumption_kwh,3519,1584,7,Strong
332110,Koliganek,2018-09-01,2018,9,powerhouse_consumption_kwh,2912,1584,5,Strong
332110,Koliganek,2018-12-01,2018,12,peak_consumption_kw,168,92,5,Strong
332110,Koliganek,2019-01-01,2019,1,pce_eligible_community_kwh,11622,6027.5,5,Strong
332110,Koliganek,2022-12-01,2022,12,fuel_used_gallons,9640,4894.5,9,Extreme
332110,Koliganek,2022-12-01,2022,12,powerhouse_consumption_kwh,2806,1584,5,Strong
332110,Koliganek,2026-01-01,2026,1,pce_eligible_community_kwh,11830,6027.5,5,Strong
332110,Koliganek,2026-01-01,2026,1,com_facil_sold_to,13384,6777,5,Strong
332510,Kongiganak,2015-12-01,2015,12,residential_customers,103,157,5,Strong
332510,Kongiganak,2016-01-01,2016,1,residential_customers,101,157,5,Strong
332510,Kongiganak,2016-02-01,2016,2,total_kwh_purchased,13731,0,NA,Strong
332510,Kongiganak,2016-02-01,2016,2,residential_customers,103,157,5,Strong
332510,Kongiganak,2016-03-01,2016,3,total_kwh_purchased,22342,0,NA,Strong
332510,Kongiganak,2016-03-01,2016,3,residential_customers,103,157,5,Strong
332510,Kongiganak,2016-04-01,2016,4,residential_customers,101,157,5,Strong
332510,Kongiganak,2016-05-01,2016,5,total_kwh_purchased,16464,0,NA,Strong
332510,Kongiganak,2016-05-01,2016,5,residential_customers,102,157,5,Strong
332510,Kongiganak,2016-07-01,2016,7,residential_customers,102,157,5,Strong
332510,Kongiganak,2016-08-01,2016,8,residential_customers,102,157,5,Strong
332510,Kongiganak,2016-09-01,2016,9,residential_customers,102,157,5,Strong
332510,Kongiganak,2016-10-01,2016,10,total_kwh_purchased,18117,0,NA,Strong
332510,Kongiganak,2016-11-01,2016,11,total_kwh_purchased,17345,0,NA,Strong
332510,Kongiganak,2016-12-01,2016,12,total_kwh_purchased,17679,0,NA,Strong
332510,Kongiganak,2017-01-01,2017,1,total_kwh_purchased,13319,0,NA,Strong
332510,Kongiganak,2017-02-01,2017,2,total_kwh_purchased,20895,0,NA,Strong
332510,Kongiganak,2017-03-01,2017,3,total_kwh_purchased,23461,0,NA,Strong
332510,Kongiganak,2017-09-01,2017,9,peak_consumption_kw,421,222,5,Strong
332510,Kongiganak,2017-10-01,2017,10,total_kwh_purchased,12591,0,NA,Strong
332510,Kongiganak,2017-10-01,2017,10,peak_consumption_kw,421,222,5,Strong
332510,Kongiganak,2017-12-01,2017,12,total_kwh_purchased,14311,0,NA,Strong
332510,Kongiganak,2017-12-01,2017,12,unbilled_sold_to,19706,2359,13,Extreme
332510,Kongiganak,2018-01-01,2018,1,total_kwh_purchased,25362,0,NA,Strong
332510,Kongiganak,2018-02-01,2018,2,total_kwh_purchased,22721,0,NA,Strong
332510,Kongiganak,2018-03-01,2018,3,total_kwh_purchased,16018,0,NA,Strong
332510,Kongiganak,2018-04-01,2018,4,total_kwh_purchased,19818,0,NA,Strong
332510,Kongiganak,2018-05-01,2018,5,total_kwh_purchased,15819,0,NA,Strong
332510,Kongiganak,2018-07-01,2018,7,total_kwh_purchased,12113,0,NA,Strong
332510,Kongiganak,2025-07-01,2025,7,fuel_used_gallons,13388,5996,6,Strong
332510,Kongiganak,2025-12-01,2025,12,fuel_used_gallons,19986,5996,12,Extreme
332510,Kongiganak,2026-01-01,2026,1,fuel_used_gallons,11491,5996,5,Strong
332510,Kongiganak,2026-01-01,2026,1,govt_facil_sold_to,5698,465.5,13,Extreme
332120,Kotlik,2015-11-01,2015,11,commercial_sold_to,40143,25569,5,Strong
332120,Kotlik,2015-12-01,2015,12,commercial_sold_to,42680,25569,6,Strong
332120,Kotlik,2016-01-01,2016,1,commercial_sold_to,42383,25569,6,Strong
332120,Kotlik,2025-11-01,2025,11,fuel_used_gallons,0,12275,6,Strong
332120,Kotlik,2025-12-01,2025,12,fuel_used_gallons,0,12275,6,Strong
332120,Kotlik,2026-01-01,2026,1,fuel_used_gallons,0,12275,6,Strong
332120,Kotlik,2026-02-01,2026,2,fuel_used_gallons,0,12275,6,Strong
332120,Kotlik,2026-03-01,2026,3,fuel_used_gallons,0,12275,6,Strong
332130,Kotzebue,2019-01-01,2019,1,govt_facil_sold_to,184866,74411,10,Extreme
332130,Kotzebue,2023-06-01,2023,6,peak_consumption_kw,1620,3039,5,Strong
332130,Kotzebue,2023-09-01,2023,9,com_facil_sold_to,226662,137780.5,5,Strong
332130,Kotzebue,2023-10-01,2023,10,solar_kwh_generated,913987,60302,13,Extreme
332130,Kotzebue,2024-05-01,2024,5,solar_kwh_generated,387843,60302,5,Strong
332130,Kotzebue,2024-06-01,2024,6,peak_consumption_kw,1608,3039,5,Strong
332130,Kotzebue,2025-12-01,2025,12,peak_consumption_kw,1323,3039,6,Strong
331420,Koyuk,2023-11-01,2023,11,residential_customers,21,87,15,Extreme
331420,Koyuk,2023-11-01,2023,11,govt_facil_customers,135,18,12,Extreme
331420,Koyuk,2025-11-01,2025,11,fuel_used_gallons,0,7740.5,5,Strong
331420,Koyuk,2025-11-01,2025,11,commercial_sold_to,31245,13417,8,Strong
331420,Koyuk,2025-12-01,2025,12,fuel_used_gallons,0,7740.5,5,Strong
331420,Koyuk,2025-12-01,2025,12,commercial_sold_to,33960,13417,9,Strong
331420,Koyuk,2026-01-01,2026,1,pce_eligible_residential_kwh,49807,33486,5,Strong
331420,Koyuk,2026-01-01,2026,1,fuel_used_gallons,0,7740.5,5,Strong
331420,Koyuk,2026-01-01,2026,1,commercial_sold_to,37318,13417,10,Extreme
331420,Koyuk,2026-02-01,2026,2,fuel_used_gallons,0,7740.5,5,Strong
331420,Koyuk,2026-02-01,2026,2,commercial_sold_to,29381,13417,7,Strong
331420,Koyuk,2026-03-01,2026,3,fuel_used_gallons,0,7740.5,5,Strong
331420,Koyuk,2026-03-01,2026,3,commercial_sold_to,33282,13417,8,Strong
332140,Koyukuk,2016-01-01,2016,1,fuel_used_gallons,7920,2912,5,Strong
332140,Koyukuk,2020-11-01,2020,11,commercial_sold_to,16984,4882,5,Strong
332140,Koyukuk,2021-11-01,2021,11,fuel_used_gallons,11751,2912,8,Strong
332140,Koyukuk,2021-11-01,2021,11,diesel_kwh_generated,115431,27568,17,Extreme
332140,Koyukuk,2021-11-01,2021,11,powerhouse_consumption_kwh,7038,2167.5,6,Strong
332140,Koyukuk,2021-11-01,2021,11,residential_sold_to,37356,9328,9,Extreme
332140,Koyukuk,2021-11-01,2021,11,commercial_sold_to,19273,4882,6,Strong
332140,Koyukuk,2021-11-01,2021,11,com_facil_sold_to,12323,2043,7,Strong
332140,Koyukuk,2022-04-01,2022,4,fuel_used_gallons,16983,2912,13,Extreme
332140,Koyukuk,2022-04-01,2022,4,diesel_kwh_generated,169866,27568,27,Extreme
332140,Koyukuk,2022-04-01,2022,4,powerhouse_consumption_kwh,7294,2167.5,7,Strong
332140,Koyukuk,2022-04-01,2022,4,residential_sold_to,57000,9328,16,Extreme
332140,Koyukuk,2022-04-01,2022,4,commercial_sold_to,23152,4882,8,Strong
332140,Koyukuk,2022-04-01,2022,4,com_facil_sold_to,18551,2043,11,Extreme
332140,Koyukuk,2022-04-01,2022,4,govt_facil_sold_to,11869,2237,5,Strong
332140,Koyukuk,2022-10-01,2022,10,diesel_kwh_generated,63569,27568,7,Strong
332140,Koyukuk,2022-10-01,2022,10,residential_sold_to,29596,9328,7,Strong
332140,Koyukuk,2022-11-01,2022,11,diesel_kwh_generated,75281,27568,9,Strong
332140,Koyukuk,2022-11-01,2022,11,residential_sold_to,24471,9328,5,Strong
332140,Koyukuk,2022-12-01,2022,12,residential_sold_to,26154,9328,6,Strong
332140,Koyukuk,2023-07-01,2023,7,powerhouse_consumption_kwh,6161,2167.5,5,Strong
332140,Koyukuk,2024-12-01,2024,12,fuel_used_gallons,9768,2912,6,Strong
332140,Koyukuk,2025-12-01,2025,12,govt_facil_sold_to,12137,2237,5,Strong
332140,Koyukuk,2026-01-01,2026,1,diesel_kwh_generated,55364,27568,5,Strong
332140,Koyukuk,2026-01-01,2026,1,govt_facil_sold_to,16928,2237,8,Strong
332150,Kwethluk,2022-11-01,2022,11,powerhouse_consumption_kwh,8799,3143,9,Extreme
332150,Kwethluk,2023-08-01,2023,8,powerhouse_consumption_kwh,91,3143,5,Strong
332150,Kwethluk,2024-08-01,2024,8,peak_consumption_kw,678,315,6,Strong
332150,Kwethluk,2024-09-01,2024,9,peak_consumption_kw,611,315,5,Strong
332150,Kwethluk,2024-10-01,2024,10,peak_consumption_kw,618,315,5,Strong
332150,Kwethluk,2024-11-01,2024,11,peak_consumption_kw,598,315,5,Strong
332150,Kwethluk,2025-10-01,2025,10,unbilled_sold_to,45906,10092,7,Strong
332160,Kwigillingok,2015-10-01,2015,10,pce_eligible_community_kwh,13121,3206,8,Strong
332160,Kwigillingok,2015-10-01,2015,10,wind_kwh_generated,116614,16967,5,Strong
332160,Kwigillingok,2015-10-01,2015,10,powerhouse_consumption_kwh,9271,3588.5,5,Strong
332160,Kwigillingok,2015-10-01,2015,10,residential_sold_to,99632,45337,8,Strong
332160,Kwigillingok,2015-10-01,2015,10,commercial_sold_to,142773,45488.5,5,Strong
332160,Kwigillingok,2015-10-01,2015,10,com_facil_sold_to,13121,3206,8,Strong
332160,Kwigillingok,2015-10-01,2015,10,govt_facil_sold_to,1766,308,9,Extreme
332160,Kwigillingok,2016-01-01,2016,1,pce_eligible_community_kwh,12352,3206,7,Strong
332160,Kwigillingok,2016-01-01,2016,1,com_facil_sold_to,12352,3206,7,Strong
332160,Kwigillingok,2016-01-01,2016,1,govt_facil_sold_to,1391,308,7,Strong
332160,Kwigillingok,2016-02-01,2016,2,pce_eligible_community_kwh,10636,3206,6,Strong
332160,Kwigillingok,2016-02-01,2016,2,com_facil_sold_to,10636,3206,6,Strong
332160,Kwigillingok,2016-02-01,2016,2,govt_facil_sold_to,1306,308,6,Strong
332160,Kwigillingok,2016-03-01,2016,3,pce_eligible_community_kwh,11635,3206,7,Strong
332160,Kwigillingok,2016-03-01,2016,3,com_facil_sold_to,11635,3206,7,Strong
332160,Kwigillingok,2016-03-01,2016,3,govt_facil_sold_to,1340,308,7,Strong
332160,Kwigillingok,2016-04-01,2016,4,powerhouse_consumption_kwh,10184,3588.5,5,Strong
332160,Kwigillingok,2016-04-01,2016,4,govt_facil_sold_to,1375,308,7,Strong
332160,Kwigillingok,2016-12-01,2016,12,govt_facil_sold_to,1150,308,5,Strong
332160,Kwigillingok,2017-01-01,2017,1,pce_eligible_community_kwh,11327,3206,6,Strong
332160,Kwigillingok,2017-01-01,2017,1,residential_sold_to,87180,45337,6,Strong
332160,Kwigillingok,2017-01-01,2017,1,com_facil_sold_to,11327,3206,6,Strong
332160,Kwigillingok,2017-01-01,2017,1,govt_facil_sold_to,1139,308,5,Strong
332160,Kwigillingok,2017-02-01,2017,2,pce_eligible_community_kwh,11093,3206,6,Strong
332160,Kwigillingok,2017-02-01,2017,2,com_facil_sold_to,11093,3206,6,Strong
332160,Kwigillingok,2017-02-01,2017,2,govt_facil_sold_to,1060,308,5,Strong
332160,Kwigillingok,2017-03-01,2017,3,pce_eligible_community_kwh,11909,3206,7,Strong
332160,Kwigillingok,2017-03-01,2017,3,com_facil_sold_to,11909,3206,7,Strong
332160,Kwigillingok,2017-03-01,2017,3,govt_facil_sold_to,1173,308,6,Strong
332160,Kwigillingok,2017-12-01,2017,12,govt_facil_sold_to,1103,308,5,Strong
332160,Kwigillingok,2018-01-01,2018,1,pce_eligible_community_kwh,9374,3206,5,Strong
332160,Kwigillingok,2018-01-01,2018,1,com_facil_sold_to,9374,3206,5,Strong
332160,Kwigillingok,2018-01-01,2018,1,govt_facil_sold_to,1608,308,8,Strong
332160,Kwigillingok,2018-02-01,2018,2,wind_kwh_generated,122432,16967,5,Strong
332160,Kwigillingok,2018-03-01,2018,3,pce_eligible_community_kwh,9223,3206,5,Strong
332160,Kwigillingok,2018-03-01,2018,3,com_facil_sold_to,9223,3206,5,Strong
332160,Kwigillingok,2018-07-01,2018,7,powerhouse_consumption_kwh,9890,3588.5,5,Strong
332160,Kwigillingok,2018-08-01,2018,8,powerhouse_consumption_kwh,10199,3588.5,5,Strong
332160,Kwigillingok,2018-12-01,2018,12,govt_facil_sold_to,1075,308,5,Strong
332160,Kwigillingok,2019-01-01,2019,1,powerhouse_consumption_kwh,9504,3588.5,5,Strong
332160,Kwigillingok,2019-01-01,2019,1,govt_facil_sold_to,1016,308,5,Strong
332160,Kwigillingok,2019-01-01,2019,1,unbilled_sold_to,8514,1576.5,5,Strong
332160,Kwigillingok,2019-12-01,2019,12,govt_facil_sold_to,1304,308,6,Strong
332160,Kwigillingok,2020-01-01,2020,1,govt_facil_sold_to,1849,308,10,Extreme
332160,Kwigillingok,2020-01-01,2020,1,unbilled_sold_to,10791,1576.5,7,Strong
332160,Kwigillingok,2020-02-01,2020,2,govt_facil_sold_to,2458,308,14,Extreme
