identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3321001026225003,0,KOKHANOK VILLAGE COUNCIL,KOKHANOK,15246.83,NA,4031,86,15952,9443,8259,7132,162,7.3921,4084,6441.99,30189.34,0,59,11,10,5,15,0,NA,49530,0,wind,0,NA,0,APRIL,2026,2026
A3321301026225003,0,KOTZEBUE ELECTRIC ASSOCIATION,KOTZEBUE,128174.37,NA,42595,2937,558165,777858,150828,63009,0,3.1152,112752,NA,351245.03,0,1084,108,26,64,0,0,NA,1665623,0,wind,0,solar,179077,APRIL,2026,2026
A3321501026225003,0,KWETHLUK INCORPORATED,KWETHLUK,18919.73,NA,2045,525,87647,66825,513,3205,23413,4.4233,13298,113096.18,58821.04,0,186,19,1,6,13,0,NA,190444,0,wind,0,other,0,APRIL,2026,2026
A3321601026225003,0,KWIGILLINGOK IRA COUNCIL,KWIGILLINGOK,9177.45,NA,5119,184,15249,63592,3972,716,6632,4.8756,9340,172903.28,45538.1,0,85,18,3,2,2,0,NA,112820,0,wind,0,NA,0,APRIL,2026,2026
A3322801026225003,0,NAKNEK ELECTRIC,NAKNEK;S.NAKNEK;KNG SLMN,75613.61,NA,44365,2504,259245,524980,80473,291396,4914,2.9638,74046,705200.47,219457.53,0,683,247,37,92,3,0,NA,1264025,0,wind,0,NA,0,APRIL,2026,2026
A3322901026225003,0,NAPAKIAK IRCINRAQ,NAPAKIAK,15478.44,AVEC,NA,NA,28564,9762,3425,1925,5209,NA,0,135152.98,0,41942,102,8,4,8,5,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3322901126225003,0,NAPAKIAK IRCINRAQ,NAPAKIAK,10863.18,AVEC,NA,NA,26095,8204,2773,1980,4983,NA,0,6035.65,0,42087,92,8,4,8,5,0,NA,NA,0,wind,0,NA,0,MAY,2026,2026
A3321801126225003,0,LEVELOCK ELECTRICAL COOP,LEVELOCK,8992.47,NA,2048,101,9872,15341,6335,679,639,4.9467,3178,23452.34,15720.61,0,30,24,8,3,10,0,NA,38054,0,wind,0,NA,0,MAY,2026,2026
A3321501126225003,0,KWETHLUK INCORPORATED,KWETHLUK,32959.42,NA,2042,431,86984,63187,543,2617,8699,6.7152,12567,24020.82,84389.92,0,185,20,1,6,12,0,NA,179789,0,wind,0,other,0,MAY,2026,2026
A3321001126225003,0,KOKHANOK VILLAGE COUNCIL,KOKHANOK,14407.93,NA,3829,91,15553,9781,7324,5271,145,7.3129,3712,8471.71,27145.48,0,59,10,10,5,15,0,NA,45900,0,wind,0,NA,0,MAY,2026,2026
A3322201126225003,0,MCGRATH LIGHT & POWER,MCGRATH,21924.7,NA,5074,334,35728,47851,11610,39184,0,5.1553,11030,NA,56862.96,0,164,52,13,30,1,0,NA,154635,0,wind,0,NA,0,MAY,2026,2026
A3322301126225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CHUATHBALUK,5834.87,NA,904,42,5913,6172,2090,420,0,4.6999,1618,7278.24,7604.44,0,28,3,9,3,1,0,NA,17215,0,wind,0,NA,0,MAY,2026,2026
A3322401126225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,5666.19,NA,1210,42,6361,6438,2291,882,0,4.6999,1938,7278.24,9108.41,0,28,7,4,4,0,0,NA,18590,0,wind,0,NA,0,MAY,2026,2026
A3322501126225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,RED DEVIL,1304.03,NA,281,21,1724,615,0,203,0,4.6999,620,7278.24,2913.94,0,11,4,0,2,0,0,NA,2877,0,wind,0,NA,0,MAY,2026,2026
A3322601126225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,SLEETMUTE,6501.26,NA,1156,64,5577,5381,4932,2554,0,4.6999,2319,2728.24,10899.07,0,27,7,5,3,1,0,NA,20187,0,wind,0,NA,0,MAY,2026,2026
A3322701126225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,STONY RIVER,2648.91,NA,1280,32,2903,1921,1224,0,0,4.6999,1793,7278.24,8426.92,0,17,5,4,1,0,0,NA,7966,0,wind,0,NA,0,MAY,2026,2026
A3322801126225003,0,NAKNEK ELECTRIC,NAKNEK;S.NAKNEK;KNG SLMN,77845.52,NA,51735,2058,249730,1083349,90644,257500,4397,2.9638,124690,799760.78,369556.22,0,719,286,37,91,3,0,NA,1866053,0,wind,0,NA,0,MAY,2026,2026
A3320001126225003,0,GOLOVIN POWER UTILITIES,GOLOVIN,8784.91,NA,2933,121,21883,37590,12154,2075,716,3.7068,5846,12300.15,21669.95,0,51,48,11,5,5,0,NA,81094,0,wind,0,NA,0,MAY,2026,2026
A3319201126225003,0,CORDOVA ELECTRIC,CORDOVA: EYAK,66895.74,NA,50217,4108,405172,1235218,188613,106700,0,5.8897,4040,NA,23794.39,0,751,653,48,45,0,0,NA,52353,2087185,wind,0,other,0,MAY,2026,2026
A3319601126225003,0,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2287.96,NA,1283,200,9658,35358,320,94,1440,5.93,4109,5365.48,24366.37,0,36,39,6,1,1,0,NA,49743,0,wind,0,NA,0,MAY,2026,2026
A3320401126225003,0,IGIUGIG ELECTRIC COMPANY,IGIUGIG,8756.04,IGIUGIG VILLAGE COUNCIL,2714,90,8474,8981,6192,729,0,9.4025,1979,2328.32,18607.55,3251,37,10,14,3,0,0,NA,27161,0,wind,0,NA,0,MAY,2026,2026
A3320501126225003,0,ILIAMNA NEWHALEN NONDALTON,ILIAMNA; NEWHALEN; NONDALTON,28355.74,NA,29977,643,67833,141334,20193,19620,0,4.5834,13,NA,59.58,0,185,77,15,12,0,0,NA,143,303670,wind,0,NA,0,MAY,2026,2026
A3320601126225003,0,IPNATCHIAQ ELECTRIC COMPANY,DEERING,15652.53,NA,2585,131,20426,27089,13744,2796,419,4.1697,5409,20170.55,22553.91,0,46,14,5,5,3,0,NA,56520,0,wind,4908,solar,6197,MAY,2026,2026
A3320201126225003,0,GWITCHYAA ZHEE UTILITY COMPANY,FORT YUKON,72475.46,NA,8740,487,68338,85148,43241,20037,0,7.284,18134,56150.36,132088.06,0,262,64,17,21,0,0,NA,241732,0,wind,0,other,0,MAY,2026,2026
A3325801126225003,0,TAKOTNA COMMUNITY ASSOC INC,TAKOTNA,7967.16,NA,2835,65,7775,5873,3962,914,70,5.5141,2490,NA,13730.11,0,28,15,5,2,1,0,NA,23605,0,wind,0,NA,0,MAY,2026,2026
A3325301126225003,0,CITY OF RUBY,RUBY,12470.42,NA,2280,124,20526,26435,6022,1905,0,5.5153,4359,84534.73,24041.19,0,98,19,14,4,0,0,NA,54186,0,wind,0,NA,0,MAY,2026,2026
A3326001126225003,0,TANANA POWER COMPANY INC.,TANANA,14628.39,NA,2152,205,25226,41265,14274,8339,0,3.7389,7361,50525.16,27522.04,0,106,41,6,6,0,0,NA,99898,0,wind,0,NA,0,MAY,2026,2026
A3325201126225003,0,RAMPART VILLAGE COUNCIL,RAMPART,5676.83,NA,1600,52,9790,8101,4155,1298,0,6.0387,2220,8395.15,13405.91,0,38,6,4,6,0,0,NA,24961,0,wind,0,NA,0,MAY,2026,2026
A3326501126225003,0,INSIDE PASSAGE ELECTRIC,ANGOON,28023.09,NA,4608,276,65067,45929,13277,4127,0,3.5049,10405,NA,36468.96,0,188,32,7,8,0,0,NA,143550,0,wind,0,NA,0,MAY,2026,2026
A3326701126225003,0,INSIDE PASSAGE ELECTRIC,HOONAH,76881.75,NA,10404,938,183975,252120,58202,13891,0,3.5049,23300,NA,81665.24,0,431,81,27,13,0,0,NA,335168,214747,wind,0,NA,0,MAY,2026,2026
A3324301126225003,0,NUSHAGAK ELECTRIC AND,DILLINGHAM; ALEKNAGIK,80059.4,NA,33155,2280,380237,811334,79828,60410,0,2.7473,93259,NA,256210.45,0,825,428,23,54,0,0,NA,1404952,0,wind,0,NA,0,MAY,2026,2026
A3324401126225003,0,CITY OF OUZINKIE,OUZINKIE,8233.85,NA,873,106,21109,24631,8326,1363,0,4.1695,3922,6271.33,16352.78,0,73,23,15,3,0,0,NA,55429,8881,wind,0,NA,0,MAY,2026,2026
A3324801126225003,0,PILOT POINT ELECTRIC UTILITY,PILOT POINT,4773.81,NA,1952,108,11972,13097,2501,2494,0,5.2,2979,NA,15490.8,0,26,17,9,4,0,0,NA,34414,0,wind,0,NA,0,MAY,2026,2026
A3323201126225003,0,NELSON LAGOON ELECTRICAL COOP,NELSON LAGOON,7699.93,NA,661,61,10502,9085,1919,777,0,5.33,1777,2292,9471.41,0,33,23,8,2,0,0,NA,28025,0,wind,0,other,0,MAY,2026,2026
A3323101126225003,0,NATERKAQ LIGHT PLANT,CHEFORNAK,15267.02,NA,2806,347,42060,15691,7223,50018,837,4.5549,9931,26321.9,45234.71,0,124,7,17,13,6,0,NA,126353,0,wind,3810,NA,0,MAY,2026,2026
A3310201126225003,0,AKIACHAK NATIVE COMMUNITY,AKIACHAK,33226.45,NA,2613,365,75678,21398,16288,34882,3477,4.6998,9852,93496.65,46302.43,0,211,36,12,10,3,0,NA,136117,0,wind,27737,NA,0,MAY,2026,2026
A3318201126225003,0,CITY OF BUCKLAND,BUCKLAND,21076.65,NA,4273,308,68957,37700,8932,32390,1019,5.454,11034,14192,60179.44,0,108,23,14,6,3,0,NA,149734,0,wind,0,solar,4972,MAY,2026,2026
A3310301126225003,0,AKIAK CITY COUNCIL,AKIAK,12573.67,NA,2925,174,33998,19722,19389,3031,507,9.5,7488,42115.67,71136,0,105,29,14,3,2,0,NA,91047,0,wind,0,NA,0,MAY,2026,2026
A3317801126225003,0,ATMAUTLUAK TRIBAL UTILITIES,ATMAUTLUAK,20116.6,NA,3245,128,32914,25634,11879,914,210,4.7562,5673,17120.81,26981.92,0,80,9,8,5,2,0,NA,72850,0,wind,7398,NA,0,MAY,2026,2026
A3319001126225003,0,CIRCLE ELECTRIC LLC,CIRCLE,8798.67,NA,2325,57,8485,3404,7339,7894,0,4.2557,2582,12349.83,10988.22,0,35,5,6,3,0,0,NA,30964,0,wind,0,NA,0,MAY,2026,2026
A3318301126225003,0,GOLD COUNTRY ENERGY,CENTRAL,12925.61,NA,1359,85,19373,6422,360,3100,0,5.4848,2874,9562.63,15763.32,0,121,16,1,5,0,0,NA,35468,0,wind,0,NA,0,MAY,2026,2026
A3318701126225003,0,CHIGNIK LAGOON POWER UTILITY,CHIGNIK LAGOON,8341.29,NA,1716,3,17278,11614,4635,794,25,4.6014,143,6291.86,658,0,67,13,7,1,4,0,NA,1516,32553,wind,0,NA,0,MAY,2026,2026
A3318801126225003,0,CHIGNIK LAKE ELECTRIC UTILITY,CHIGNIK LAKE,6819.28,NA,967,55,10420,3718,3673,9120,0,4.7519,2927,3000,13908.81,0,43,3,8,1,1,0,NA,30884,0,wind,0,NA,0,MAY,2026,2026
A3318901126225003,0,CHITINA ELECTRIC INC.,CHITINA,7890.76,NA,2530,129,7973,19729,2528,2378,383,4.237,2766,13193.25,11719.54,0,47,40,3,3,1,0,NA,37490,0,wind,0,NA,0,MAY,2026,2026
A3317401126225003,0,KARLUK IRA TRIBAL COUNCIL,KARLUK,3581.57,NA,204,35,6389,4435,1242,0,712,4.4895,1243,4652.91,5580.45,0,14,9,4,1,1,0,NA,13869,0,wind,0,NA,0,MAY,2026,2026
A3317601126225003,0,ANIAK LIGHT & POWER,ANIAK,30934.79,NA,557,335,61209,44039,9541,26908,692,4.4379,14205,40949,63040.37,0,151,17,4,6,1,0,NA,175000,0,wind,0,NA,0,MAY,2026,2026
A3327201126225003,0,TUNTUTULIAK COMMUNITY SERVICES ASSOCIATION,TUNTUTULIAK,25775.85,NA,4820,219,49549,42277,3400,2660,1023,4.6418,10777,36931.88,50024.68,0,155,26,8,5,7,0,NA,114070,0,wind,0,NA,0,MAY,2026,2026
A3327401126225003,0,UMNAK POWER COMPANY,NIKOLSKI,3714.71,NA,1715,67,4329,7256,6512,818,0,7.7632,2962,5445.94,22994.6,0,14,11,7,1,0,0,NA,21553,0,wind,0,NA,0,MAY,2026,2026
A3327101126225003,0,TULUKSAK TRADITIONAL,TULUKSAK,18857.56,NA,1396,140,31723,11503,2528,1340,1200,NA,4488,4810.41,55818.15,0,108,8,6,4,2,0,NA,47329,0,wind,0,NA,0,MAY,2026,2026
A3326301126225003,0,CITY OF TENAKEE SPRINGS,TENAKEE SPRINGS,6986.2,NA,1094,94,19801,4115,2096,182,0,4.03,2674,5104.4,10776.22,0,135,27,15,1,0,0,NA,31021,0,wind,0,NA,0,MAY,2026,2026
A3326801126225003,0,INSIDE PASSAGE ELECTRIC,KAKE,34143.56,NA,8187,329,75150,75364,15179,4084,0,3.5049,9304,NA,32610.02,0,231,50,12,7,0,0,NA,89642,105768,wind,0,NA,0,MAY,2026,2026
A3326901126225003,0,INSIDE PASSAGE ELECTRIC,CHILKAT VALLEY/KLUKWAN,33857.07,ALASKA POWER & TELEPHONE,4246,309,75532,39927,12289,7539,0,3.5049,0,NA,0,71520,269,29,11,18,0,0,NA,NA,98640,wind,0,NA,0,MAY,2026,2026
A3328501126225003,0,UNALAKLEET VALLEY ELECTRIC,UNALAKLEET,31313.7,NA,12040,645,104509,105707,49454,36394,1098,3.9517,19922,112190,78725.77,0,276,40,23,43,1,0,NA,312396,0,wind,0,NA,0,MAY,2026,2026
A3328601126225003,0,CITY OF UNALASKA,UNALASKA,101154.94,NA,61393,5135,311197,2057907,221313,28537,0,3.4396,181919,422204.56,625728.59,0,791,173,57,12,0,0,NA,2804978,0,wind,0,NA,0,MAY,2026,2026
A3326901226225003,0,INSIDE PASSAGE ELECTRIC,CHILKAT VALLEY/KLUKWAN,33224.72,ALASKA POWER & TELEPHONE,4388,307,75913,37651,10205,5660,0,3.5049,0,NA,0,720,274,28,11,18,0,0,NA,NA,153600,wind,0,NA,0,JUNE,2026,2026
A3326501226225003,0,INSIDE PASSAGE ELECTRIC,ANGOON,27944.62,NA,5926,315,64775,56279,12795,3883,0,3.5049,11486,NA,40257.81,0,191,32,7,8,0,0,NA,154481,0,wind,0,NA,0,JUNE,2026,2026
A3318201226225003,0,CITY OF BUCKLAND,BUCKLAND,20058.95,NA,5062,271,58701,37298,11785,8919,229,5.454,10805,14192,58930.47,0,108,23,14,6,3,0,NA,137932,0,wind,0,solar,7409,JUNE,2026,2026
A3326701226225003,0,INSIDE PASSAGE ELECTRIC,HOONAH,76982.23,NA,10537,880,172395,267658,58323,13684,0,3.5049,25927,NA,90872.73,0,432,82,27,13,0,0,NA,353808,196550,wind,0,NA,0,JUNE,2026,2026
A3326801226225003,0,INSIDE PASSAGE ELECTRIC,KAKE,34011.94,NA,7060,309,75268,70954,14322,3735,0,3.5049,7159,NA,25091.91,0,230,50,12,7,0,0,NA,140013,45878,wind,0,NA,0,JUNE,2026,2026
