identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3323800522225003,0,NORTH SLOPE BOROUGH,Nuiqsut,749.35,NA,30175,1246,93006,504366,9516,4561,0,3.2708,4667,83011.51,15264.82,0,113,81,3,3,1,0,NA,60386,0,NA,0,natural_gas,611396,November,2022,2021
A3323900522225003,0,NORTH SLOPE BOROUGH,Point Hope,922.32,NA,26467,1117,172952,354590,11251,4965,0,3.4714,45531,101378.14,158056.31,0,193,85,2,4,1,0,NA,607274,0,NA,0,NA,0,November,2022,2021
A3323600522225003,0,NORTH SLOPE BOROUGH,Atqasuk,469.39,NA,43828,0,52816,189851,6708,1725,0,5.9081,22186,97335.98,131077.11,0,62,62,2,2,1,0,NA,201068,0,NA,0,NA,0,November,2022,2021
A3323500522225003,0,NORTH SLOPE BOROUGH,Anaktuvuk Pass,449.25,NA,26313,638,76767,231834,6506,2819,0,4.616,27382,87051.11,126395.31,0,101,56,2,3,1,0,NA,370000,0,NA,0,NA,0,November,2022,2021
A3323100522225003,0,NATERKAQ LIGHT PLANT,Chefornak,11319.32,NA,2821,321,54816,21975,3760,51595,2559,3.2239,12937,0,41707.59,0,98,8,19,14,4,0,NA,149264,0,NA,0,NA,0,November,2022,2021
A3323000522225003,0,NAPASKIAK ELECTRIC UTILITY,Napaskiak,5976.58,NA,4119,221,36254,17408,4320,1689,4881,2.6289,7693,0,20224.13,0,111,23,8,1,11,0,NA,98580,0,NA,0,NA,0,November,2022,2021
A3323300522225003,0,CITY OF NIKOLAI,Nikolai,7423.64,NA,1104,64,13887,13589,4664,14439,0,4.9501,3873,0,19171.74,0,40,7,8,3,1,0,NA,61985,0,NA,0,NA,0,November,2022,2021
A3323200522225003,0,NELSON LAGOON ELECTRICAL COOP,Nelson Lagoon,4441.1,NA,2000,0,10710,8204,2018,935,0,3.28,2594,2350,8508.32,0,30,20,7,2,0,0,NA,31303,0,NA,0,NA,0,November,2022,2021
A3323400522225003,0,NOME JOINT UTILITY SYSTEM,Nome,62451.04,NA,100208,4990,778721,837933,158593,793401,0,2.1818,177395,619626.57,387040.41,0,1773,314,79,63,0,0,NA,2619888,0,wind,209868,NA,0,November,2022,2021
A3324000522225003,0,NORTH SLOPE BOROUGH,Point Lay,434.29,NA,2459,586,59197,221095,5356,6781,0,3.5539,25750,97660.57,91512.93,0,64,40,1,2,1,0,NA,305576,0,NA,0,NA,0,November,2022,2021
A3324100522225003,0,NORTH SLOPE BOROUGH,Wainwright,778.76,NA,31050,1130,127278,367322,10811,4600,0,3.46,45885,93414.77,158762.1,0,154,68,3,4,1,0,NA,597858,0,NA,0,NA,0,November,2022,2021
A3324300522225003,0,NUSHAGAK ELECTRIC AND,Dillingham; Aleknagik,62052.29,N/A,38267,2310,454638,691074,99367,76492,0,2.0168,93666,255557.83,188905.59,0,986,391,50,54,0,0,NA,1415549,0,wind,0,NA,0,November,2022,2021
A3324200522225003,0,NUNAM IQUA ELECTRIC COMPANY,Nunam Iqua,6512.9,NA,3463,206,21173,30797,18951,4655,975,2.6955,6912,5489.39,18631.3,0,47,6,4,5,0,0,NA,81612,0,NA,0,NA,0,November,2022,2021
A3324800522225003,0,PILOT POINT ELECTRIC UTILITY,Pilot Point,6392,NA,2103,0,14991,12934,5199,4383,0,2.9381,4625,495.18,13588.71,0,32,14,10,4,0,0,NA,48687,0,NA,0,NA,0,November,2022,2021
A3325000522225003,0,PORT HEIDEN UTILITIES,Port Heiden,6613.93,NA,1644,113,17149,12891,5260,16338,0,3.033,4343,0,13172.32,0,53,28,4,11,0,0,NA,54405,0,NA,0,NA,0,November,2022,2021
A3324400522225003,0,CITY OF OUZINKIE,Ouzinkie,5631.05,NA,1122,96,23161,24078,10108,1092,0,3.65,5140,7583.75,18761,0,76,18,16,3,0,0,NA,65116,0,NA,0,NA,0,November,2022,2021
A3324500522225003,0,PEDRO BAY VILLAGE COUNCIL,Pedro Bay,1543.54,NA,992,47,4171,7877,2789,1476,0,3.5114,1844,2165.44,6475.02,0,17,11,4,1,0,0,NA,18765,0,wind,0,NA,0,November,2022,2021
A3324600522225003,0,PELICAN UTILITY DISTRICT,Pelican,1745.3,NA,7102,278,32797,29110,29331,490,21960,3.1235,24,21724.29,74.96,0,72,34,18,1,2,0,NA,0,112826,NA,0,NA,0,November,2022,2021
A3329000522225003,0,ALASKA VILLAGE ELECTRIC COOP,Yakutat,34724.25,NA,12324,0,123769,141312,118464,100574,0,0,38310,0,128752.25,0,278,142,26,31,0,0,NA,547869,0,NA,0,NA,0,November,2022,2021
A3328900522225003,0,CITY OF WHITE MOUNTAIN,White Mountain,7180.56,NA,3260,188,24115,31842,10051,2077,0,2.4091,6025,0,14514.83,0,68,25,8,4,0,0,NA,80242,0,NA,0,NA,0,November,2022,2021
A3328700522225003,0,UNGUSRAQ POWER COMPANY,Newtok; Mertavik,9732.31,NA,1956,95,40206,30152,2644,77,58,2.4627,2670,0,6575.41,0,83,16,6,2,4,0,NA,97658,0,NA,0,NA,0,November,2022,2021
A3328800522225003,0,VENETIE VILLAGE ELECTRIC,Venetie,14528.06,NA,1144,0,19753,6684,16536,785,0,4.5467,6557,0,29812.71,0,80,11,9,1,3,0,NA,54700,0,NA,0,NA,0,November,2022,2021
A3328500522225003,0,UNALAKLEET VALLEY ELECTRIC,Unalakleet,21457.51,NA,13054,864,118525,144535,29730,34641,324,2.5679,20494,0,52626.54,0,271,42,23,44,1,0,NA,314832,0,wind,49138,NA,0,November,2022,2021
A3328600522225003,0,CITY OF UNALASKA,Unalaska,61714.12,NA,80580,7457,367563,2726956,340118,29091,0,2.6106,225649,454955.95,589079.28,0,778,184,58,12,1,0,NA,3544061,0,wind,0,other,4832,November,2022,2021
A3325300522225003,0,CITY OF RUBY,Ruby,12446.25,NA,1591,138,22036,25017,12499,2635,0,5.02,4920,15728.21,24698.4,0,95,23,11,4,0,0,NA,64585,0,NA,0,NA,0,November,2022,2021
A3325200522225003,0,RAMPART VILLAGE COUNCIL,Rampart,5857.77,NA,3500,51,6591,2982,13656,1386,0,3.3426,3828,3637.55,12795.47,0,35,6,5,4,0,0,NA,31550,0,NA,0,NA,0,November,2022,2021
A3325100522225003,0,PUVURNAQ POWER COMPANY,Kongiganak,15142.31,NA,10957,231,65761,28504,8464,734,1782,2.8158,7629,41609.93,21481.74,0,157,14,4,2,10,0,NA,94200,0,wind,48851,NA,0,November,2022,2021
A3325400522225003,0,TDX CORPORATION,Sand Point,44105.15,"Aleutian Wind Energy, LLC",6675,640,96784,76243,67004,42248,190,2.83,22933,47426.64,64900.39,22590,243,103,27,14,3,0,NA,296000,0,NA,0,NA,0,November,2022,2021
A3325600522225003,0,ST. PAUL MUNICIPAL ELECTRIC,St. Paul,17232.5,NA,11552,420,53899,88632,29241,64405,0,3.4,20838,34128,70849.2,0,130,59,30,18,0,0,NA,277835,0,NA,0,NA,0,November,2022,2021
A3325900522225003,0,TANALIAN ELECTRIC COOPERATIVE,Port Alsworth,8037.01,NA,1634,208,27465,36901,0,7441,0,3.289,4782,12402.2,15728,0,83,49,0,18,0,0,NA,78556,0,NA,0,NA,0,November,2022,2021
A3325800522225003,0,TAKOTNA COMMUNITY ASSOC INC,Takotna,3505.45,NA,4306,74,7683,6896,1911,2043,0,3.6034,1964,0,7077.08,0,33,10,5,3,0,0,NA,22892,0,NA,0,NA,0,November,2022,2021
A3326000522225003,0,TANANA POWER COMPANY INC.,Tanana,13446.2,NA,2270,237,28340,45157,14485,16420,0,2.861,8453,32183.94,24184.03,0,105,38,7,6,0,0,NA,113769,0,NA,0,NA,0,November,2022,2021
A3326100522225003,0,TATITLEK VILLAGE IRA COUNCIL,Tatitlek,8342.31,NA,2910,79,12681,5113,5024,11188,591,4.1218,3760,0,15497.97,0,39,13,5,6,2,0,NA,42102,0,NA,0,NA,0,November,2022,2021
A3326500522225003,0,INSIDE PASSAGE ELECTRIC,Angoon,25838.96,NA,5429,268,66501,51077,13420,6692,0,2.7127,10364,0,28114.42,0,196,26,8,8,0,0,NA,154435,0,wind,0,NA,0,November,2022,2021
A3326300522225003,0,CITY OF TENAKEE SPRINGS,Tenakee Springs,7177.73,NA,2196,95,24266,7023,2836,155,0,3.75,3296,6519.82,12360,0,127,29,15,1,0,0,NA,39280,0,NA,0,NA,0,November,2022,2021
A3326600522225003,0,INSIDE PASSAGE ELECTRIC,Chilkat Valley,21625.01,Alaska Power & Telephone,4920,256,61158,33964,1160,11177,0,2.7127,0,0,0,65520,219,20,2,19,0,0,NA,0,103080,wind,0,NA,0,November,2022,2021
A3326700522225003,0,INSIDE PASSAGE ELECTRIC,Hoonah,69220.68,NA,6433,740,170447,136159,75803,13875,0,2.7127,21036,0,57064.36,0,410,63,28,14,0,0,NA,306500,121807,wind,0,NA,0,November,2022,2021
A3327200522225003,0,TUNTUTULIAK COMMUNITY SERVICES ASSOCIATION,Tuntutuliak,16933.46,NA,2103,240,49396,45167,3204,1742,1902,2.8656,8706,27422.13,24947.91,0,117,19,7,5,4,0,NA,118190,0,wind,556,NA,0,November,2022,2021
A3327000522225003,0,INSIDE PASSAGE ELECTRIC,Klukwan,8411.9,0,0,0,17876,8140,10086,0,0,2.7127,0,0,0,0,50,8,9,0,0,0,NA,0,0,wind,0,NA,0,November,2022,2021
A3326800522225003,0,INSIDE PASSAGE ELECTRIC,Kake,34588.72,NA,8478,277,82517,70841,17345,5631,0,2.7127,7421,0,20130.95,0,236,53,15,7,0,0,NA,110548,93606,wind,0,NA,0,November,2022,2021
A3327400522225003,0,UMNAK POWER COMPANY,Nikolski,2813.4,NA,1334,47,4430,6248,1981,757,0,6.1582,995,1600.77,6127.41,0,14,6,5,1,0,0,NA,0,0,NA,0,NA,0,November,2022,2021
A3327300522225003,0,TWIN HILLS VILLAGE COUNCIL,Twin Hills,3237.97,AVEC,0,0,13476,10367,3425,1347,0,2.7607,0,50.66,0,32914,36,6,6,2,0,0,NA,0,0,wind,0,NA,0,November,2022,2021
A3327300622225003,0,TWIN HILLS VILLAGE COUNCIL,Twin Hills,3893.68,AVEC,0,0,16370,12258,4775,1200,0,2.7607,0,0,0,35189,36,6,6,2,0,0,NA,0,0,wind,0,NA,0,December,2022,2021
A3327200622225003,0,TUNTUTULIAK COMMUNITY SERVICES ASSOCIATION,Tuntutuliak,19296.75,NA,2323,229,59718,43127,3871,1823,2629,2.8656,6743,53346.12,19322.74,0,117,19,7,5,4,0,NA,103020,0,wind,17920,NA,0,December,2022,2021
A3327400622225003,0,UMNAK POWER COMPANY,Nikolski,2979.38,NA,2003,49,4599,5819,2323,0,0,6.1582,1823,2441.81,11226.4,0,14,7,5,1,0,0,NA,15932,0,NA,0,NA,0,December,2022,2021
A3326800622225003,0,INSIDE PASSAGE ELECTRIC,Kake,29608.43,0,15511,395,86893,73738,18510,6568,0,2.8425,9188,0,26116.89,0,236,53,15,7,0,0,NA,132192,87043,wind,0,NA,0,December,2022,2021
A3327000622225003,0,INSIDE PASSAGE ELECTRIC,Klukwan,7299.57,NA,0,0,19968,8785,11260,0,0,2.8425,0,0,0,0,50,8,9,0,0,0,NA,0,0,wind,0,NA,0,December,2022,2021
A3326700622225003,0,INSIDE PASSAGE ELECTRIC,Hoonah,58329.76,0,7604,749,178559,128393,77547,14653,0,2.8425,25669,0,72964.13,0,409,63,28,15,0,0,NA,361876,75584,wind,0,NA,0,December,2022,2021
A3326600622225003,0,INSIDE PASSAGE ELECTRIC,Chilkat Valley,19117.83,Alaska Power & Telephone,4974,245,73727,31150,1386,10542,0,2.8425,0,0,0,128640,219,20,2,19,0,0,NA,0,48600,wind,0,NA,0,December,2022,2021
A3326300622225003,0,CITY OF TENAKEE SPRINGS,Tenakee Springs,8673.15,NA,2170,111,26795,6724,3551,167,0,3.99,3463,4669.32,13817.37,0,126,28,15,1,0,0,NA,42503,0,NA,0,NA,0,December,2022,2021
A3326500622225003,0,INSIDE PASSAGE ELECTRIC,Angoon,22007.26,0,5107,313,69740,50488,14329,7142,0,2.8425,11706,0,33274.31,0,195,26,8,8,0,0,NA,160792,0,wind,0,NA,0,December,2022,2021
A3326100622225003,0,TATITLEK VILLAGE IRA COUNCIL,Tatitlek,7526.74,NA,2525,73,10065,4289,5158,7861,240,4.1218,3132,0,12909.48,0,39,13,5,6,2,0,NA,36662,0,NA,0,NA,0,December,2022,2021
A3326000622225003,0,TANANA POWER COMPANY INC.,Tanana,13647.8,NA,2486,250,30823,47665,16240,19164,0,2.861,9131,53995.04,26123.79,0,105,38,7,6,0,0,NA,125134,0,NA,0,NA,0,December,2022,2021
A3325800622225003,0,TAKOTNA COMMUNITY ASSOC INC,Takotna,3488.69,NA,2577,61,6990,5474,1981,2950,0,3.6034,2031,0,7318.51,0,36,12,6,3,0,0,NA,13642,0,NA,0,NA,0,December,2022,2021
A3325900622225003,0,TANALIAN ELECTRIC COOPERATIVE,Port Alsworth,8571.56,NA,1745,203,31874,36069,0,7997,0,3.289,5749,14438.78,18908.46,0,84,49,0,18,0,0,NA,81290,0,NA,0,NA,0,December,2022,2021
A3325600622225003,0,ST. PAUL MUNICIPAL ELECTRIC,St. Paul,18976.99,NA,13707,435,68965,104887,34490,75075,0,3.4,24063,35660,81814.2,0,130,59,30,18,0,0,NA,303281,0,NA,0,NA,0,December,2022,2021
A3325400622225003,0,TDX CORPORATION,Sand Point,46731.57,"Aleutian Wind Energy, LLC",7155,660,119568,83827,73485,46182,153,3.09,20245,26827.9,62557.05,47500,242,102,27,14,3,0,NA,299820,0,NA,0,NA,0,December,2022,2021
A3325500622225003,0,CITY OF ST. GEORGE,St. George,8320.56,NA,2513,75,12070,7964,7113,6052,1949,6.84,5606,0,38345.04,0,39,15,5,12,4,0,NA,42363,0,NA,0,NA,0,December,2022,2021
A3325100622225003,0,PUVURNAQ POWER COMPANY,Kongiganak,15440.64,NA,10586,271,70957,13537,5971,975,2843,2.8158,5073,26630.06,14284.55,0,157,14,5,2,10,0,NA,60440,0,wind,84616,NA,0,December,2022,2021
A3325200622225003,0,RAMPART VILLAGE COUNCIL,Rampart,6108.99,NA,2380,51,9413,2747,5867,1698,0,3.3426,2107,4344.8,7042.86,0,35,6,5,4,0,0,NA,23990,0,NA,0,NA,0,December,2022,2021
A3325300622225003,0,CITY OF RUBY,Ruby,13877.47,NA,1666,0,30282,32697,13081,3920,0,5.02,5319,19133.34,26701.38,0,112,22,15,4,0,0,NA,68957,0,NA,0,NA,0,December,2022,2021
A3328600622225003,0,CITY OF UNALASKA,Unalaska,117124.51,NA,78722,4277,364386,2190894,339211,27936,0,2.9794,200395,435522.49,597056.86,0,781,183,58,12,0,0,NA,3144988,0,wind,0,NA,0,December,2022,2021
A3328500622225003,0,UNALAKLEET VALLEY ELECTRIC,Unalakleet,23156.31,NA,13727,1001,152178,159810,31378,43048,810,2.5679,23643,0,60712.86,0,272,42,23,44,1,0,NA,376380,0,wind,30903,NA,0,December,2022,2021
A3328800622225003,0,VENETIE VILLAGE ELECTRIC,Venetie,16430.57,NA,1155,0,24677,10231,18974,1023,0,4.5467,7589,0,34504.91,0,80,11,9,1,3,0,NA,67100,0,NA,0,NA,0,December,2022,2021
A3328700622225003,0,UNGUSRAQ POWER COMPANY,Newtok; Mertavik,10560.73,NA,1050,58,32404,15167,3242,95,114,2.4627,9552,0,23523.71,0,83,16,6,2,4,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3328900622225003,0,CITY OF WHITE MOUNTAIN,White Mountain,7065.91,NA,3566,190,28708,27027,7241,4033,0,2.4091,4553,0,10968.63,0,69,25,8,4,0,0,NA,90412,0,NA,0,NA,0,December,2022,2021
A3329000622225003,0,ALASKA VILLAGE ELECTRIC COOP,Yakutat,33501.98,NA,13582,0,119924,131943,124332,98246,0,0,16002,0,55683.76,0,277,144,26,31,0,0,NA,547236,0,NA,0,NA,0,December,2022,2021
A3324600622225003,0,PELICAN UTILITY DISTRICT,Pelican,1704.2,NA,5786,278,34098,30342,30242,513,2946,3.1235,5027,15647.81,15701.83,0,72,34,18,1,2,0,NA,64395,53638,NA,0,NA,0,December,2022,2021
A3324500622225003,0,PEDRO BAY VILLAGE COUNCIL,Pedro Bay,1482.3,NA,944,52,3795,8237,2709,1530,0,3.3969,1676,1996.13,5693.2,0,17,9,4,1,0,0,NA,18819,0,wind,0,NA,0,December,2022,2021
A3324400622225003,0,CITY OF OUZINKIE,Ouzinkie,5743.53,NA,1592,126,25370,24569,12833,1252,0,3.65,5021,10983.03,18326.65,0,76,17,15,3,0,0,NA,69042,0,NA,0,NA,0,December,2022,2021
A3325000622225003,0,PORT HEIDEN UTILITIES,Port Heiden,6374.34,NA,2083,108,16401,10692,5146,16243,0,3.033,5279,0,16011.21,0,53,28,4,11,0,0,NA,65818,0,NA,0,NA,0,December,2022,2021
A3324800622225003,0,PILOT POINT ELECTRIC UTILITY,Pilot Point,6129.4,NA,2618,0,12414,13049,5535,3612,0,2.9381,4451,8487.91,13077.48,0,28,12,10,4,0,0,NA,44072,0,NA,0,NA,0,December,2022,2021
A3324200622225003,0,NUNAM IQUA ELECTRIC COMPANY,Nunam Iqua,6945.66,NA,4435,218,27450,36014,20314,3510,1067,2.6955,7736,9707.54,20852.39,0,47,6,4,4,2,0,NA,96890,0,NA,0,NA,0,December,2022,2021
A3324300622225003,0,NUSHAGAK ELECTRIC AND,Dillingham; Aleknagik,66548.83,N/A,40868,2630,504487,672003,98385,80453,0,2.1337,102476,303246.61,218653.04,0,971,386,50,55,0,0,NA,1522749,0,wind,0,NA,0,December,2022,2021
A3324100622225003,0,NORTH SLOPE BOROUGH,Wainwright,1429.18,NA,37088,1156,152637,426009,16066,5612,0,3.46,52068,77148.12,180155.28,0,154,68,3,4,1,0,NA,700510,0,NA,0,NA,0,December,2022,2021
A3324000622225003,0,NORTH SLOPE BOROUGH,Point Lay,495.91,NA,2110,593,63895,249498,5974,5282,0,3.5539,30288,71741.31,107640.52,0,65,40,1,2,1,0,NA,353404,0,NA,0,NA,0,December,2022,2021
A3323400622225003,0,NOME JOINT UTILITY SYSTEM,Nome,67009.45,NA,106112,5070,898075,882905,185542,806615,0,2.1818,187372,658920.02,408808.23,0,1751,315,81,62,0,0,NA,2854870,0,wind,259427,NA,0,December,2022,2021
A3323200622225003,0,NELSON LAGOON ELECTRICAL COOP,Nelson Lagoon,4884.04,NA,1810,0,12320,8023,2308,948,0,3.28,2431,3525,7973.68,0,30,20,7,2,0,0,NA,28263,0,NA,0,NA,0,December,2022,2021
A3323300622225003,0,CITY OF NIKOLAI,Nikolai,9200.26,NA,2100,64,26049,14768,4365,2696,0,4.9501,4258,0,21077.53,0,40,7,8,3,1,0,NA,54489,0,NA,0,NA,0,December,2022,2021
A3323000622225003,0,NAPASKIAK ELECTRIC UTILITY,Napaskiak,6486.11,NA,4948,224,43677,20227,5080,182,5106,2.6289,9175,0,24120.16,0,111,23,8,1,11,0,NA,118488,0,NA,0,NA,0,December,2022,2021
A3323100622225003,0,NATERKAQ LIGHT PLANT,Chefornak,12308.75,NA,0,0,69136,25933,4173,61221,2647,3.2239,0,0,0,0,98,22,9,14,4,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3323500622225003,0,NORTH SLOPE BOROUGH,Anaktuvuk Pass,431.7,NA,27581,853,90155,273332,6330,4044,0,4.616,31304,76047.31,144499.26,0,102,56,2,3,1,0,NA,421000,0,NA,0,NA,0,December,2022,2021
A3323600622225003,0,NORTH SLOPE BOROUGH,Atqasuk,551.94,NA,46068,0,56072,207735,7536,2638,0,5.9081,25722,81600.61,151968.15,0,62,62,2,2,1,0,NA,232319,0,NA,0,NA,0,December,2022,2021
A3323900622225003,0,NORTH SLOPE BOROUGH,Point Hope,578.26,NA,27806,1156,174332,331159,7343,2769,0,3.4714,50703,87574.51,176010.39,0,195,85,2,4,1,0,NA,679665,0,NA,0,NA,0,December,2022,2021
A3323800622225003,0,NORTH SLOPE BOROUGH,Nuiqsut,774.87,NA,37962,1305,95827,431538,9772,4144,0,3.2708,944,76871.17,3087.64,0,113,81,3,3,1,0,NA,13755,0,NA,0,natural_gas,784330,December,2022,2021
A3323700622225003,0,NORTH SLOPE BOROUGH,Kaktovik,1132.99,NA,21863,909,75354,233873,13668,63980,0,3.5045,38900,71583.28,136325.05,0,77,49,3,5,1,0,NA,537321,0,NA,0,NA,0,December,2022,2021
A3322600622225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Sleetmute,12266.88,NA,1380,79,13963,8930,6875,3718,11,2.4383,2999,10792.86,7312.46,0,35,5,6,3,1,0,NA,35774,0,NA,0,NA,0,December,2022,2021
A3322700622225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Stony River,5284.47,NA,1028,0,4880,4527,2828,582,0,2.4383,1637,8405.74,3991.5,0,17,4,5,1,0,0,NA,14929,0,NA,0,NA,0,December,2022,2021
A3322800622225003,0,NAKNEK ELECTRIC,Naknek;S.Naknek;Kng Slmn,49633.45,NA,45639,2260,260860,295855,88383,357553,0,2.0951,87921,615301.59,184203.29,0,687,298,0,94,0,0,NA,1160763,0,NA,0,NA,0,December,2022,2021
A3322900622225003,0,NAPAKIAK IRCINRAQ,Napakiak,10770.78,AVEC,0,0,40133,27850,4018,2624,5611,0.2977,0,7496.15,0,78185,105,6,4,7,5,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3322400622225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Crooked Creek,6771.97,NA,1109,62,8031,13498,2329,865,6,2.4383,2617,10330.35,6381.03,0,29,16,4,2,1,0,NA,31731,0,NA,0,NA,0,December,2022,2021
A3322500622225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Red Devil,2178.06,NA,130,23,3947,1955,0,578,0,2.4383,929,5272.62,2265.18,0,12,4,0,2,0,0,NA,7647,0,NA,0,NA,0,December,2022,2021
A3322300622225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Chuathbaluk,12187.11,NA,1510,64,10017,7557,7568,2526,0,2.4383,2823,9795.5,6883.32,0,30,3,10,3,1,0,NA,31609,0,NA,0,NA,0,December,2022,2021
A3322100622225003,0,MANOKOTAK POWER COMPANY,Manokotak,16952.88,NA,0,0,79345,23404,3665,39469,4873,2.5473,6850,34220.05,17449.01,0,126,27,5,5,5,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3322000622225003,0,TDX MANLEY GENERATING LLC,Manley Hot Springs,13522.66,NA,3830,125,17287,24952,4291,6600,0,2.85,5008,18651.87,14272.8,0,79,16,13,4,0,0,NA,68342,0,NA,0,NA,0,December,2022,2021
A3322200622225003,0,MCGRATH LIGHT & POWER,McGrath,21061.7,NA,8470,1000,47415,70278,18085,42561,848,3.4951,14128,0,49378.77,0,192,58,14,30,1,0,NA,206156,0,NA,0,NA,0,December,2022,2021
A3321800622225003,0,LEVELOCK ELECTRICAL COOP,Levelock,0,NA,37,102,8510,9097,2021,4195,1084,3.2514,2628,10376.97,8544.68,0,38,19,6,9,6,0,NA,24944,0,NA,0,NA,0,December,2022,2021
A3321500622225003,0,KWETHLUK INCORPORATED,Kwethluk,14664.59,NA,3570,335,98929,36655,0,3435,18707,3.1468,16958,24732.57,53363.43,0,190,16,1,5,13,0,NA,176136,0,NA,0,NA,0,December,2022,2021
A3321600622225003,0,KWIGILLINGOK IRA COUNCIL,Kwigillingok,16632.89,NA,3515,286,59371,58384,6323,237,2567,3.2154,9807,37386.81,31533.43,0,101,14,3,4,4,0,NA,120850,0,wind,17064,NA,0,December,2022,2021
A3321100622225003,0,NEW KOLIGANEK VILLAGE COUNCIL,Koliganek,7030.84,NA,1466,83,24840,4466,8916,20884,0,3.1225,5053,4000,15777.99,0,74,6,10,10,0,0,NA,66277,0,NA,0,NA,0,December,2022,2021
A3321000622225003,0,KOKHANOK VILLAGE COUNCIL,Kokhanok,13902.71,NA,2191,65,18484,3954,10734,7061,212,3.4778,4029,0,14012.06,0,54,12,9,5,3,0,NA,44700,0,NA,0,NA,0,December,2022,2021
A3321300622225003,0,KOTZEBUE ELECTRIC ASSOCIATION,Kotzebue,69533.4,n/a,42510,3188,715302,928480,149349,89755,0,2.2294,116528,603858.53,259787.52,0,1084,108,26,64,0,0,NA,1657311,0,wind,422065,solar,369,December,2022,2021
A3321200622225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,18842.35,NA,3652,0,77196,27616,27228,65388,0,0,9611,0,25187.55,0,127,20,9,18,0,0,NA,206134,0,NA,0,NA,0,December,2022,2021
A3320800622225003,0,KIPNUK LIGHT PLANT,Kipnuk,39244.29,NA,1042,699,86061,36593,8000,3178,1403,2.582,8681,31949.26,22414.34,0,199,25,7,6,4,0,NA,119840,0,wind,86709,NA,0,December,2022,2021
A3320900622225003,0,ALASKA VILLAGE ELECTRIC COOP,Kobuk,13044.73,NA,0,0,26949,8838,17197,16437,0,0,0,0,0,0,38,11,4,5,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3320500622225003,0,ILIAMNA NEWHALEN NONDALTON,Iliamna; Newhalen; Nondalton,29744.98,NA,64572,663,83416,117119,23958,23020,0,3.6567,1459,107048,5335.13,0,186,79,14,9,0,0,NA,19040,317930,wind,0,NA,0,December,2022,2021
A3320600622225003,0,IPNATCHIAQ ELECTRIC COMPANY,Deering,16564.72,NA,2895,153,31176,33337,12576,4392,22,2.7455,4980,17144.07,13672.59,0,47,11,5,5,3,0,NA,63079,0,wind,21326,solar,18,December,2022,2021
A3320200622225003,0,GWITCHYAA ZHEE UTILITY COMPANY,Fort Yukon,39818.57,NA,7025,630,104168,80603,47000,36174,0,5.864,23972,47919.33,140571.81,0,269,71,17,19,0,0,NA,328962,0,NA,0,NA,0,December,2022,2021
A3320300622225003,0,HUGHES POWER & LIGHT,Hughes,11196.58,NA,5356,129,26942,14179,9095,2288,38,4.9713,5124,38059.67,25472.94,0,44,15,3,2,1,0,NA,62557,0,NA,0,NA,0,December,2022,2021
A3320400622225003,0,IGIUGIG ELECTRIC COMPANY,Igiugig,7948.56,NA,1316,86,8736,7990,7229,1663,0,7.2591,2640,5473.16,19164.02,0,31,8,14,3,0,0,NA,34392,0,wind,0,NA,0,December,2022,2021
A3320100622225003,0,ALASKA POWER & TELEPHONE,Gustavus,10832.2,NA,16542,464,116655,32434,3829,19790,0,3.8005,2993,0,11374.9,0,487,96,5,22,0,0,NA,36050,184041,NA,0,NA,0,December,2022,2021
A3320000622225003,0,GOLOVIN POWER UTILITIES,Golovin,2870.99,NA,2818,145,33425,47920,16947,3897,1547,2.0024,8358,15509.11,16736.06,0,49,35,10,5,3,0,NA,106894,0,NA,0,NA,0,December,2022,2021
A3319900622225003,0,CITY OF GALENA,Galena,18848.43,NA,12529,991,93395,328670,53280,44302,0,2.6473,33777,144091.3,89417.85,0,186,116,13,43,0,0,NA,592500,0,NA,0,NA,0,December,2022,2021
A3319200622225003,0,CORDOVA ELECTRIC,Cordova: Eyak,34902.3,NA,74741,3139,465034,886395,183007,148796,0,3.039,113941,685873.31,346266.7,0,974,600,49,46,0,0,NA,1581106,345147,NA,0,NA,0,December,2022,2021
